workerid,rt,trial_type,property,trial_num,experimentResults,missing,explanation,n_data,condition,distribution,property_type,response,category,pass_both,language,englishNative
249,373418,prior_manipulation,know when earthquakes are about to happen,1,"[100, 98, 99, 74, 97, 75, 76, 97, 76, 73, u'?']",10,"The pattern established with the first 10 animals lead be to believe that animal K would be in the 70-ish percentile, followed by another in the high 90-ish percentile, followed by 4 in the 70-ish percentile.",10,prior,strong_or_deterministic,psychological,0.72,M,1,English,TRUE
249,373418,prior_manipulation,know when earthquakes are about to happen,1,"[100, 98, 99, 74, 97, 75, 76, 97, 76, 73, u'?']",10,"The pattern established with the first 10 animals lead be to believe that animal K would be in the 70-ish percentile, followed by another in the high 90-ish percentile, followed by 4 in the 70-ish percentile.",10,prior,strong_or_deterministic,psychological,0.7,N,1,English,TRUE
249,373418,prior_manipulation,know when earthquakes are about to happen,1,"[100, 98, 99, 74, 97, 75, 76, 97, 76, 73, u'?']",10,"The pattern established with the first 10 animals lead be to believe that animal K would be in the 70-ish percentile, followed by another in the high 90-ish percentile, followed by 4 in the 70-ish percentile.",10,prior,strong_or_deterministic,psychological,0.72,O,1,English,TRUE
250,422984,prior_manipulation,know when earthquakes are about to happen,1,"[51, 53, 0, 0, 47, 1, 0, 52, 54, 1, u'?']",10,"It seems that whenever a new animal is discovered, there is a 50/50 chance that around 50 percent of that particular animal knows when an earthquake is about to happen. The other 50 percent either don&quotechart know, or about 1 percent of that particular animal knows. So, out of 5 new animals discovered, one would expect about 2 to 3 of the new animals to have a 50 percent knowledge of earthquakes, while 2 to 3 would be either 0 or 1 percent.",10,prior,rare_half,psychological,0.55,K,1,English,TRUE
250,422984,prior_manipulation,know when earthquakes are about to happen,1,"[51, 53, 0, 0, 47, 1, 0, 52, 54, 1, u'?']",10,"It seems that whenever a new animal is discovered, there is a 50/50 chance that around 50 percent of that particular animal knows when an earthquake is about to happen. The other 50 percent either don&quotechart know, or about 1 percent of that particular animal knows. So, out of 5 new animals discovered, one would expect about 2 to 3 of the new animals to have a 50 percent knowledge of earthquakes, while 2 to 3 would be either 0 or 1 percent.",10,prior,rare_half,psychological,0.51,L,1,English,TRUE
250,422984,prior_manipulation,know when earthquakes are about to happen,1,"[51, 53, 0, 0, 47, 1, 0, 52, 54, 1, u'?']",10,"It seems that whenever a new animal is discovered, there is a 50/50 chance that around 50 percent of that particular animal knows when an earthquake is about to happen. The other 50 percent either don&quotechart know, or about 1 percent of that particular animal knows. So, out of 5 new animals discovered, one would expect about 2 to 3 of the new animals to have a 50 percent knowledge of earthquakes, while 2 to 3 would be either 0 or 1 percent.",10,prior,rare_half,psychological,0.04,M,1,English,TRUE
250,422984,prior_manipulation,know when earthquakes are about to happen,1,"[51, 53, 0, 0, 47, 1, 0, 52, 54, 1, u'?']",10,"It seems that whenever a new animal is discovered, there is a 50/50 chance that around 50 percent of that particular animal knows when an earthquake is about to happen. The other 50 percent either don&quotechart know, or about 1 percent of that particular animal knows. So, out of 5 new animals discovered, one would expect about 2 to 3 of the new animals to have a 50 percent knowledge of earthquakes, while 2 to 3 would be either 0 or 1 percent.",10,prior,rare_half,psychological,0,N,1,English,TRUE
250,422984,prior_manipulation,know when earthquakes are about to happen,1,"[51, 53, 0, 0, 47, 1, 0, 52, 54, 1, u'?']",10,"It seems that whenever a new animal is discovered, there is a 50/50 chance that around 50 percent of that particular animal knows when an earthquake is about to happen. The other 50 percent either don&quotechart know, or about 1 percent of that particular animal knows. So, out of 5 new animals discovered, one would expect about 2 to 3 of the new animals to have a 50 percent knowledge of earthquakes, while 2 to 3 would be either 0 or 1 percent.",10,prior,rare_half,psychological,0.48,O,1,English,TRUE
251,259683,prior_manipulation,know when earthquakes are about to happen,1,"[75, 30, 25, 76, 27, 75, 74, 75, 27, 27, u'?']",10,It just seems as if the others were between 25-76% that these animals would be lower percentages,10,prior,weak_or_strong,psychological,0.35,K,1,English,TRUE
251,259683,prior_manipulation,know when earthquakes are about to happen,1,"[75, 30, 25, 76, 27, 75, 74, 75, 27, 27, u'?']",10,It just seems as if the others were between 25-76% that these animals would be lower percentages,10,prior,weak_or_strong,psychological,0.35,L,1,English,TRUE
251,259683,prior_manipulation,know when earthquakes are about to happen,1,"[75, 30, 25, 76, 27, 75, 74, 75, 27, 27, u'?']",10,It just seems as if the others were between 25-76% that these animals would be lower percentages,10,prior,weak_or_strong,psychological,0.43,M,1,English,TRUE
251,259683,prior_manipulation,know when earthquakes are about to happen,1,"[75, 30, 25, 76, 27, 75, 74, 75, 27, 27, u'?']",10,It just seems as if the others were between 25-76% that these animals would be lower percentages,10,prior,weak_or_strong,psychological,0.24,N,1,English,TRUE
251,259683,prior_manipulation,know when earthquakes are about to happen,1,"[75, 30, 25, 76, 27, 75, 74, 75, 27, 27, u'?']",10,It just seems as if the others were between 25-76% that these animals would be lower percentages,10,prior,weak_or_strong,psychological,0.37,O,1,English,TRUE
252,47902,prior_manipulation,know when earthquakes are about to happen,1,"[51, 48, 98, 49, 47, 98, 95, 97, 54, 100, u'?']",10,Not sure,10,prior,half_or_deterministic,psychological,0,K,1,English,TRUE
252,47902,prior_manipulation,know when earthquakes are about to happen,1,"[51, 48, 98, 49, 47, 98, 95, 97, 54, 100, u'?']",10,Not sure,10,prior,half_or_deterministic,psychological,0,L,1,English,TRUE
252,47902,prior_manipulation,know when earthquakes are about to happen,1,"[51, 48, 98, 49, 47, 98, 95, 97, 54, 100, u'?']",10,Not sure,10,prior,half_or_deterministic,psychological,0,M,1,English,TRUE
252,47902,prior_manipulation,know when earthquakes are about to happen,1,"[51, 48, 98, 49, 47, 98, 95, 97, 54, 100, u'?']",10,Not sure,10,prior,half_or_deterministic,psychological,0.01,N,1,English,TRUE
252,47902,prior_manipulation,know when earthquakes are about to happen,1,"[51, 48, 98, 49, 47, 98, 95, 97, 54, 100, u'?']",10,Not sure,10,prior,half_or_deterministic,psychological,0,O,1,English,TRUE
253,77623,prior_manipulation,know when earthquakes are about to happen,1,"[30, 95, 80, 55, 5, 70, 20, 45, 100, 0, u'?']",10,The other ones were all over the place,10,prior,uniform,psychological,0.96,K,1,english,TRUE
253,77623,prior_manipulation,know when earthquakes are about to happen,1,"[30, 95, 80, 55, 5, 70, 20, 45, 100, 0, u'?']",10,The other ones were all over the place,10,prior,uniform,psychological,0.42,L,1,english,TRUE
253,77623,prior_manipulation,know when earthquakes are about to happen,1,"[30, 95, 80, 55, 5, 70, 20, 45, 100, 0, u'?']",10,The other ones were all over the place,10,prior,uniform,psychological,0.68,M,1,english,TRUE
253,77623,prior_manipulation,know when earthquakes are about to happen,1,"[30, 95, 80, 55, 5, 70, 20, 45, 100, 0, u'?']",10,The other ones were all over the place,10,prior,uniform,psychological,0.11,N,1,english,TRUE
253,77623,prior_manipulation,know when earthquakes are about to happen,1,"[30, 95, 80, 55, 5, 70, 20, 45, 100, 0, u'?']",10,The other ones were all over the place,10,prior,uniform,psychological,0.34,O,1,english,TRUE
254,176819,prior_manipulation,know when earthquakes are about to happen,1,"[30, 5, 70, 80, 0, 20, 55, 95, 100, 45, u'?']",10,The animals seem to have a range but somewhat of a margin average between the set of data. I can only assume that these new animals that i had to rate would follow the same random pattern.,10,prior,uniform,psychological,0.35,K,1,English,TRUE
254,176819,prior_manipulation,know when earthquakes are about to happen,1,"[30, 5, 70, 80, 0, 20, 55, 95, 100, 45, u'?']",10,The animals seem to have a range but somewhat of a margin average between the set of data. I can only assume that these new animals that i had to rate would follow the same random pattern.,10,prior,uniform,psychological,0.64,L,1,English,TRUE
254,176819,prior_manipulation,know when earthquakes are about to happen,1,"[30, 5, 70, 80, 0, 20, 55, 95, 100, 45, u'?']",10,The animals seem to have a range but somewhat of a margin average between the set of data. I can only assume that these new animals that i had to rate would follow the same random pattern.,10,prior,uniform,psychological,0.08,M,1,English,TRUE
254,176819,prior_manipulation,know when earthquakes are about to happen,1,"[30, 5, 70, 80, 0, 20, 55, 95, 100, 45, u'?']",10,The animals seem to have a range but somewhat of a margin average between the set of data. I can only assume that these new animals that i had to rate would follow the same random pattern.,10,prior,uniform,psychological,0.53,N,1,English,TRUE
254,176819,prior_manipulation,know when earthquakes are about to happen,1,"[30, 5, 70, 80, 0, 20, 55, 95, 100, 45, u'?']",10,The animals seem to have a range but somewhat of a margin average between the set of data. I can only assume that these new animals that i had to rate would follow the same random pattern.,10,prior,uniform,psychological,0.8,O,1,English,TRUE
255,196942,prior_manipulation,know when earthquakes are about to happen,1,"[77, 27, 24, 75, 24, 83, 24, 73, 76, 25, u'?']",10,"It looks like the percentages are high, around 75% or low, around 25%.",10,prior,weak_or_strong,psychological,0.82,K,1,English,TRUE
255,196942,prior_manipulation,know when earthquakes are about to happen,1,"[77, 27, 24, 75, 24, 83, 24, 73, 76, 25, u'?']",10,"It looks like the percentages are high, around 75% or low, around 25%.",10,prior,weak_or_strong,psychological,0.28,L,1,English,TRUE
255,196942,prior_manipulation,know when earthquakes are about to happen,1,"[77, 27, 24, 75, 24, 83, 24, 73, 76, 25, u'?']",10,"It looks like the percentages are high, around 75% or low, around 25%.",10,prior,weak_or_strong,psychological,0.26,M,1,English,TRUE
255,196942,prior_manipulation,know when earthquakes are about to happen,1,"[77, 27, 24, 75, 24, 83, 24, 73, 76, 25, u'?']",10,"It looks like the percentages are high, around 75% or low, around 25%.",10,prior,weak_or_strong,psychological,0.84,N,1,English,TRUE
255,196942,prior_manipulation,know when earthquakes are about to happen,1,"[77, 27, 24, 75, 24, 83, 24, 73, 76, 25, u'?']",10,"It looks like the percentages are high, around 75% or low, around 25%.",10,prior,weak_or_strong,psychological,0.25,O,1,English,TRUE
256,75605,prior_manipulation,know when earthquakes are about to happen,1,"[74, 0, 74, 0, 0, 70, 74, 0, 72, 0, u'?']",10,based on previous animals percentage,10,prior,rare_strong,psychological,0.75,K,1,english,TRUE
256,75605,prior_manipulation,know when earthquakes are about to happen,1,"[74, 0, 74, 0, 0, 70, 74, 0, 72, 0, u'?']",10,based on previous animals percentage,10,prior,rare_strong,psychological,0,L,1,english,TRUE
256,75605,prior_manipulation,know when earthquakes are about to happen,1,"[74, 0, 74, 0, 0, 70, 74, 0, 72, 0, u'?']",10,based on previous animals percentage,10,prior,rare_strong,psychological,0,M,1,english,TRUE
256,75605,prior_manipulation,know when earthquakes are about to happen,1,"[74, 0, 74, 0, 0, 70, 74, 0, 72, 0, u'?']",10,based on previous animals percentage,10,prior,rare_strong,psychological,0,N,1,english,TRUE
256,75605,prior_manipulation,know when earthquakes are about to happen,1,"[74, 0, 74, 0, 0, 70, 74, 0, 72, 0, u'?']",10,based on previous animals percentage,10,prior,rare_strong,psychological,0.76,O,1,english,TRUE
257,118899,prior_manipulation,know when earthquakes are about to happen,1,"[23, 25, 29, 23, 100, 26, 100, 100, 100, 99, u'?']",10,It seemed that the percentage were going to 100 for a few then back into the 20&quotechars.,10,prior,weak_or_deterministic,psychological,0.27,K,1,english,TRUE
257,118899,prior_manipulation,know when earthquakes are about to happen,1,"[23, 25, 29, 23, 100, 26, 100, 100, 100, 99, u'?']",10,It seemed that the percentage were going to 100 for a few then back into the 20&quotechars.,10,prior,weak_or_deterministic,psychological,0.99,L,1,english,TRUE
257,118899,prior_manipulation,know when earthquakes are about to happen,1,"[23, 25, 29, 23, 100, 26, 100, 100, 100, 99, u'?']",10,It seemed that the percentage were going to 100 for a few then back into the 20&quotechars.,10,prior,weak_or_deterministic,psychological,0.98,M,1,english,TRUE
257,118899,prior_manipulation,know when earthquakes are about to happen,1,"[23, 25, 29, 23, 100, 26, 100, 100, 100, 99, u'?']",10,It seemed that the percentage were going to 100 for a few then back into the 20&quotechars.,10,prior,weak_or_deterministic,psychological,0.27,N,1,english,TRUE
257,118899,prior_manipulation,know when earthquakes are about to happen,1,"[23, 25, 29, 23, 100, 26, 100, 100, 100, 99, u'?']",10,It seemed that the percentage were going to 100 for a few then back into the 20&quotechars.,10,prior,weak_or_deterministic,psychological,0.27,O,1,english,TRUE
258,279903,prior_manipulation,know when earthquakes are about to happen,1,"[24, 51, 49, 49, 23, 29, 25, 48, 24, 48, u'?']",10,I feel these are the best approximations.,10,prior,weak_or_half,psychological,0,K,1,English,TRUE
258,279903,prior_manipulation,know when earthquakes are about to happen,1,"[24, 51, 49, 49, 23, 29, 25, 48, 24, 48, u'?']",10,I feel these are the best approximations.,10,prior,weak_or_half,psychological,0,L,1,English,TRUE
258,279903,prior_manipulation,know when earthquakes are about to happen,1,"[24, 51, 49, 49, 23, 29, 25, 48, 24, 48, u'?']",10,I feel these are the best approximations.,10,prior,weak_or_half,psychological,0,M,1,English,TRUE
258,279903,prior_manipulation,know when earthquakes are about to happen,1,"[24, 51, 49, 49, 23, 29, 25, 48, 24, 48, u'?']",10,I feel these are the best approximations.,10,prior,weak_or_half,psychological,0,N,1,English,TRUE
258,279903,prior_manipulation,know when earthquakes are about to happen,1,"[24, 51, 49, 49, 23, 29, 25, 48, 24, 48, u'?']",10,I feel these are the best approximations.,10,prior,weak_or_half,psychological,0,O,1,English,TRUE
259,252532,prior_manipulation,know when earthquakes are about to happen,1,"[27, 100, 26, 100, 28, 22, 100, 99, 99, 18, u'?']",10,Most of the animals discovered previously were able to predict earthquakes either at around 25% or 100%.,10,prior,weak_or_deterministic,psychological,0.26,K,1,English,TRUE
259,252532,prior_manipulation,know when earthquakes are about to happen,1,"[27, 100, 26, 100, 28, 22, 100, 99, 99, 18, u'?']",10,Most of the animals discovered previously were able to predict earthquakes either at around 25% or 100%.,10,prior,weak_or_deterministic,psychological,0.26,L,1,English,TRUE
259,252532,prior_manipulation,know when earthquakes are about to happen,1,"[27, 100, 26, 100, 28, 22, 100, 99, 99, 18, u'?']",10,Most of the animals discovered previously were able to predict earthquakes either at around 25% or 100%.,10,prior,weak_or_deterministic,psychological,0.97,M,1,English,TRUE
259,252532,prior_manipulation,know when earthquakes are about to happen,1,"[27, 100, 26, 100, 28, 22, 100, 99, 99, 18, u'?']",10,Most of the animals discovered previously were able to predict earthquakes either at around 25% or 100%.,10,prior,weak_or_deterministic,psychological,0.97,N,1,English,TRUE
259,252532,prior_manipulation,know when earthquakes are about to happen,1,"[27, 100, 26, 100, 28, 22, 100, 99, 99, 18, u'?']",10,Most of the animals discovered previously were able to predict earthquakes either at around 25% or 100%.,10,prior,weak_or_deterministic,psychological,0.18,O,1,English,TRUE
260,665670,prior_manipulation,know when earthquakes are about to happen,1,"[98, 100, 30, 28, 26, 25, 100, 20, 100, 98, u'?']",10,"In the first group of 10 animals, 50% of them had almost 100% ability to know when earthquakes are about to happen and about 50% had about 25% ability to know when earthquakes are about to happen. I therefore split it 50/50 among the next 5.",10,prior,weak_or_deterministic,psychological,0.95,K,1,English,TRUE
260,665670,prior_manipulation,know when earthquakes are about to happen,1,"[98, 100, 30, 28, 26, 25, 100, 20, 100, 98, u'?']",10,"In the first group of 10 animals, 50% of them had almost 100% ability to know when earthquakes are about to happen and about 50% had about 25% ability to know when earthquakes are about to happen. I therefore split it 50/50 among the next 5.",10,prior,weak_or_deterministic,psychological,0.91,L,1,English,TRUE
260,665670,prior_manipulation,know when earthquakes are about to happen,1,"[98, 100, 30, 28, 26, 25, 100, 20, 100, 98, u'?']",10,"In the first group of 10 animals, 50% of them had almost 100% ability to know when earthquakes are about to happen and about 50% had about 25% ability to know when earthquakes are about to happen. I therefore split it 50/50 among the next 5.",10,prior,weak_or_deterministic,psychological,0.5,M,1,English,TRUE
260,665670,prior_manipulation,know when earthquakes are about to happen,1,"[98, 100, 30, 28, 26, 25, 100, 20, 100, 98, u'?']",10,"In the first group of 10 animals, 50% of them had almost 100% ability to know when earthquakes are about to happen and about 50% had about 25% ability to know when earthquakes are about to happen. I therefore split it 50/50 among the next 5.",10,prior,weak_or_deterministic,psychological,0.12,N,1,English,TRUE
260,665670,prior_manipulation,know when earthquakes are about to happen,1,"[98, 100, 30, 28, 26, 25, 100, 20, 100, 98, u'?']",10,"In the first group of 10 animals, 50% of them had almost 100% ability to know when earthquakes are about to happen and about 50% had about 25% ability to know when earthquakes are about to happen. I therefore split it 50/50 among the next 5.",10,prior,weak_or_deterministic,psychological,0.13,O,1,English,TRUE
261,100164,prior_manipulation,know when earthquakes are about to happen,1,"[0, 100, 70, 80, 5, 95, 45, 30, 20, 55, u'?']",10,I scattered them because it appears the other answers were scattered around the percentages.,10,prior,uniform,psychological,0.58,K,1,english,TRUE
261,100164,prior_manipulation,know when earthquakes are about to happen,1,"[0, 100, 70, 80, 5, 95, 45, 30, 20, 55, u'?']",10,I scattered them because it appears the other answers were scattered around the percentages.,10,prior,uniform,psychological,0.48,L,1,english,TRUE
261,100164,prior_manipulation,know when earthquakes are about to happen,1,"[0, 100, 70, 80, 5, 95, 45, 30, 20, 55, u'?']",10,I scattered them because it appears the other answers were scattered around the percentages.,10,prior,uniform,psychological,0.79,M,1,english,TRUE
261,100164,prior_manipulation,know when earthquakes are about to happen,1,"[0, 100, 70, 80, 5, 95, 45, 30, 20, 55, u'?']",10,I scattered them because it appears the other answers were scattered around the percentages.,10,prior,uniform,psychological,0.37,N,1,english,TRUE
261,100164,prior_manipulation,know when earthquakes are about to happen,1,"[0, 100, 70, 80, 5, 95, 45, 30, 20, 55, u'?']",10,I scattered them because it appears the other answers were scattered around the percentages.,10,prior,uniform,psychological,0.66,O,1,english,TRUE
262,123229,prior_manipulation,know when earthquakes are about to happen,1,"[100, 45, 70, 20, 5, 30, 55, 80, 0, 95, u'?']",10,I think it&quotechars a toss up either way. I don&quotechart think there&quotechars a direct corelation between the letter and their ability to determine. So I put almost everything towards 50%,10,prior,uniform,psychological,0.43,K,1,English,TRUE
262,123229,prior_manipulation,know when earthquakes are about to happen,1,"[100, 45, 70, 20, 5, 30, 55, 80, 0, 95, u'?']",10,I think it&quotechars a toss up either way. I don&quotechart think there&quotechars a direct corelation between the letter and their ability to determine. So I put almost everything towards 50%,10,prior,uniform,psychological,0.43,L,1,English,TRUE
262,123229,prior_manipulation,know when earthquakes are about to happen,1,"[100, 45, 70, 20, 5, 30, 55, 80, 0, 95, u'?']",10,I think it&quotechars a toss up either way. I don&quotechart think there&quotechars a direct corelation between the letter and their ability to determine. So I put almost everything towards 50%,10,prior,uniform,psychological,0.32,M,1,English,TRUE
262,123229,prior_manipulation,know when earthquakes are about to happen,1,"[100, 45, 70, 20, 5, 30, 55, 80, 0, 95, u'?']",10,I think it&quotechars a toss up either way. I don&quotechart think there&quotechars a direct corelation between the letter and their ability to determine. So I put almost everything towards 50%,10,prior,uniform,psychological,0.4,N,1,English,TRUE
262,123229,prior_manipulation,know when earthquakes are about to happen,1,"[100, 45, 70, 20, 5, 30, 55, 80, 0, 95, u'?']",10,I think it&quotechars a toss up either way. I don&quotechart think there&quotechars a direct corelation between the letter and their ability to determine. So I put almost everything towards 50%,10,prior,uniform,psychological,0.3,O,1,English,TRUE
263,184294,prior_manipulation,know when earthquakes are about to happen,1,"[2, 1, 99, 99, 1, 99, 1, 100, 98, 1, u'?']",10,"It seemed to be a 50/50 split between the animals of practically no sense and a lot of sense.  , so I had to have 2 of each.  And then the last one I wasn&quotechart too sure on, so I just guessed and said it also had a lot.",10,prior,rare_deterministic,psychological,0.01,K,1,English,TRUE
263,184294,prior_manipulation,know when earthquakes are about to happen,1,"[2, 1, 99, 99, 1, 99, 1, 100, 98, 1, u'?']",10,"It seemed to be a 50/50 split between the animals of practically no sense and a lot of sense.  , so I had to have 2 of each.  And then the last one I wasn&quotechart too sure on, so I just guessed and said it also had a lot.",10,prior,rare_deterministic,psychological,0.98,L,1,English,TRUE
263,184294,prior_manipulation,know when earthquakes are about to happen,1,"[2, 1, 99, 99, 1, 99, 1, 100, 98, 1, u'?']",10,"It seemed to be a 50/50 split between the animals of practically no sense and a lot of sense.  , so I had to have 2 of each.  And then the last one I wasn&quotechart too sure on, so I just guessed and said it also had a lot.",10,prior,rare_deterministic,psychological,0.03,M,1,English,TRUE
263,184294,prior_manipulation,know when earthquakes are about to happen,1,"[2, 1, 99, 99, 1, 99, 1, 100, 98, 1, u'?']",10,"It seemed to be a 50/50 split between the animals of practically no sense and a lot of sense.  , so I had to have 2 of each.  And then the last one I wasn&quotechart too sure on, so I just guessed and said it also had a lot.",10,prior,rare_deterministic,psychological,0.99,N,1,English,TRUE
263,184294,prior_manipulation,know when earthquakes are about to happen,1,"[2, 1, 99, 99, 1, 99, 1, 100, 98, 1, u'?']",10,"It seemed to be a 50/50 split between the animals of practically no sense and a lot of sense.  , so I had to have 2 of each.  And then the last one I wasn&quotechart too sure on, so I just guessed and said it also had a lot.",10,prior,rare_deterministic,psychological,0.99,O,1,English,TRUE
264,221970,prior_manipulation,know when earthquakes are about to happen,1,"[52, 100, 43, 53, 100, 99, 49, 100, 51, 100, u'?']",10,"It follows the previous pattern, more or less.",10,prior,half_or_deterministic,psychological,0.52,K,1,English,TRUE
264,221970,prior_manipulation,know when earthquakes are about to happen,1,"[52, 100, 43, 53, 100, 99, 49, 100, 51, 100, u'?']",10,"It follows the previous pattern, more or less.",10,prior,half_or_deterministic,psychological,0.58,L,1,English,TRUE
264,221970,prior_manipulation,know when earthquakes are about to happen,1,"[52, 100, 43, 53, 100, 99, 49, 100, 51, 100, u'?']",10,"It follows the previous pattern, more or less.",10,prior,half_or_deterministic,psychological,0.98,M,1,English,TRUE
264,221970,prior_manipulation,know when earthquakes are about to happen,1,"[52, 100, 43, 53, 100, 99, 49, 100, 51, 100, u'?']",10,"It follows the previous pattern, more or less.",10,prior,half_or_deterministic,psychological,0.47,N,1,English,TRUE
264,221970,prior_manipulation,know when earthquakes are about to happen,1,"[52, 100, 43, 53, 100, 99, 49, 100, 51, 100, u'?']",10,"It follows the previous pattern, more or less.",10,prior,half_or_deterministic,psychological,0.93,O,1,English,TRUE
265,243281,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 0, 2, 0, 100, 0, 100, 97, 1, u'?']",10,random ideas,10,prior,rare_deterministic,psychological,0.54,K,1,english,TRUE
265,243281,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 0, 2, 0, 100, 0, 100, 97, 1, u'?']",10,random ideas,10,prior,rare_deterministic,psychological,0.4,L,1,english,TRUE
265,243281,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 0, 2, 0, 100, 0, 100, 97, 1, u'?']",10,random ideas,10,prior,rare_deterministic,psychological,0.98,M,1,english,TRUE
265,243281,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 0, 2, 0, 100, 0, 100, 97, 1, u'?']",10,random ideas,10,prior,rare_deterministic,psychological,0.52,N,1,english,TRUE
265,243281,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 0, 2, 0, 100, 0, 100, 97, 1, u'?']",10,random ideas,10,prior,rare_deterministic,psychological,0.68,O,1,english,TRUE
266,242407,prior_manipulation,know when earthquakes are about to happen,1,"[75, 1, 2, 0, 1, 79, 0, 75, 72, 73, u'?']",10,Because the numbers seemed to go randomly but within a high low type of pattern. So I just guessed that these would be the numbers.,10,prior,rare_strong,psychological,0.74,K,1,English,TRUE
266,242407,prior_manipulation,know when earthquakes are about to happen,1,"[75, 1, 2, 0, 1, 79, 0, 75, 72, 73, u'?']",10,Because the numbers seemed to go randomly but within a high low type of pattern. So I just guessed that these would be the numbers.,10,prior,rare_strong,psychological,0.55,L,1,English,TRUE
266,242407,prior_manipulation,know when earthquakes are about to happen,1,"[75, 1, 2, 0, 1, 79, 0, 75, 72, 73, u'?']",10,Because the numbers seemed to go randomly but within a high low type of pattern. So I just guessed that these would be the numbers.,10,prior,rare_strong,psychological,0.12,M,1,English,TRUE
266,242407,prior_manipulation,know when earthquakes are about to happen,1,"[75, 1, 2, 0, 1, 79, 0, 75, 72, 73, u'?']",10,Because the numbers seemed to go randomly but within a high low type of pattern. So I just guessed that these would be the numbers.,10,prior,rare_strong,psychological,0.12,N,1,English,TRUE
266,242407,prior_manipulation,know when earthquakes are about to happen,1,"[75, 1, 2, 0, 1, 79, 0, 75, 72, 73, u'?']",10,Because the numbers seemed to go randomly but within a high low type of pattern. So I just guessed that these would be the numbers.,10,prior,rare_strong,psychological,0.77,O,1,English,TRUE
267,198906,prior_manipulation,know when earthquakes are about to happen,1,"[21, 25, 49, 25, 27, 50, 52, 51, 29, 51, u'?']",10,Seemed like the average,10,prior,weak_or_half,psychological,0.5,K,1,English,TRUE
267,198906,prior_manipulation,know when earthquakes are about to happen,1,"[21, 25, 49, 25, 27, 50, 52, 51, 29, 51, u'?']",10,Seemed like the average,10,prior,weak_or_half,psychological,0.5,L,1,English,TRUE
267,198906,prior_manipulation,know when earthquakes are about to happen,1,"[21, 25, 49, 25, 27, 50, 52, 51, 29, 51, u'?']",10,Seemed like the average,10,prior,weak_or_half,psychological,0.5,M,1,English,TRUE
267,198906,prior_manipulation,know when earthquakes are about to happen,1,"[21, 25, 49, 25, 27, 50, 52, 51, 29, 51, u'?']",10,Seemed like the average,10,prior,weak_or_half,psychological,0.5,N,1,English,TRUE
267,198906,prior_manipulation,know when earthquakes are about to happen,1,"[21, 25, 49, 25, 27, 50, 52, 51, 29, 51, u'?']",10,Seemed like the average,10,prior,weak_or_half,psychological,0.5,O,1,English,TRUE
268,133224,prior_manipulation,know when earthquakes are about to happen,1,"[74, 74, 1, 0, 73, 74, 0, 0, 1, 76, u'?']",10,Only a few were in the 70th percentage out of the ones shown.  I believe 4.  So out of these I believe 2 and the other 3 were at 0 or 1%.,10,prior,rare_strong,psychological,0.79,K,1,English,TRUE
268,133224,prior_manipulation,know when earthquakes are about to happen,1,"[74, 74, 1, 0, 73, 74, 0, 0, 1, 76, u'?']",10,Only a few were in the 70th percentage out of the ones shown.  I believe 4.  So out of these I believe 2 and the other 3 were at 0 or 1%.,10,prior,rare_strong,psychological,0.03,L,1,English,TRUE
268,133224,prior_manipulation,know when earthquakes are about to happen,1,"[74, 74, 1, 0, 73, 74, 0, 0, 1, 76, u'?']",10,Only a few were in the 70th percentage out of the ones shown.  I believe 4.  So out of these I believe 2 and the other 3 were at 0 or 1%.,10,prior,rare_strong,psychological,0.79,M,1,English,TRUE
268,133224,prior_manipulation,know when earthquakes are about to happen,1,"[74, 74, 1, 0, 73, 74, 0, 0, 1, 76, u'?']",10,Only a few were in the 70th percentage out of the ones shown.  I believe 4.  So out of these I believe 2 and the other 3 were at 0 or 1%.,10,prior,rare_strong,psychological,0.01,N,1,English,TRUE
268,133224,prior_manipulation,know when earthquakes are about to happen,1,"[74, 74, 1, 0, 73, 74, 0, 0, 1, 76, u'?']",10,Only a few were in the 70th percentage out of the ones shown.  I believe 4.  So out of these I believe 2 and the other 3 were at 0 or 1%.,10,prior,rare_strong,psychological,0.02,O,1,English,TRUE
269,97681,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 49, 51, 51, 99, 100, 54, 52, 100, u'?']",10,I tried to equally disperse the percentages compared with percentages I previously saw.,10,prior,half_or_deterministic,psychological,0.56,K,1,English,TRUE
269,97681,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 49, 51, 51, 99, 100, 54, 52, 100, u'?']",10,I tried to equally disperse the percentages compared with percentages I previously saw.,10,prior,half_or_deterministic,psychological,0.94,L,1,English,TRUE
269,97681,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 49, 51, 51, 99, 100, 54, 52, 100, u'?']",10,I tried to equally disperse the percentages compared with percentages I previously saw.,10,prior,half_or_deterministic,psychological,1,M,1,English,TRUE
269,97681,prior_manipulation,know when earthquakes are about to happen,1,"[100, 100, 49, 51, 51, 99, 100, 54, 52, 100, u'?']",10,I tried to equally disperse the percentages compared with percentages I previously saw.,10,prior,half_or_deterministic,psychological,0.63,N,1,English,TRUE
