"workerid","rt","trial_type","property_type","trial_num","category","explanation","property","response"
15,20077,"explain_responses","disease_self",1,"crullets","not sure","get cancer",0.47
15,62541,"explain_responses","reproduction",2,"krivels","generally female gives birth so out of 100 there may be 50 are felmale","give birth underwater",0.49
16,5130,"implied_prevalence","psychological",1,"javs",NA,"experience empathy",0.81
16,5524,"implied_prevalence","behavior",2,"pangolins",NA,"perform in the circus",0.01
16,7301,"implied_prevalence","habitat",3,"frams",NA,"live in the hulls of sea vessels",0.7
16,6844,"implied_prevalence","behavior",4,"crullets",NA,"do handstands to scare off predators",0.92
16,6419,"implied_prevalence","habitat",5,"dunkels",NA,"live in high-rise buildings",0.14
16,3336,"implied_prevalence","psychological",6,"morseths",NA,"have personalities",1
16,9961,"implied_prevalence","behavior",7,"elleps",NA,"use tools",0.95
16,2944,"implied_prevalence","disease_self",8,"dorbs",NA,"get addicted to nicotine",1
16,7657,"implied_prevalence","disease_self",9,"reesles",NA,"get cancer",0.48
16,3716,"implied_prevalence","diet",10,"wugs",NA,"eat grass",1
16,3320,"implied_prevalence","diet",11,"ludinos",NA,"eat human food",1
16,3438,"implied_prevalence","disease_other",12,"taifels",NA,"carry Lyme disease",0.77
16,11521,"implied_prevalence","behavior",13,"ollers",NA,"fly into building windows",0.09
16,5525,"implied_prevalence","behavior_aggressive",14,"stups",NA,"steal farmers&quotechar crops",0.38
16,3903,"implied_prevalence","diet",15,"fendles",NA,"eat candy wrappers",0.18
16,4508,"implied_prevalence","physical",16,"trufts",NA,"live to be twenty years old",0.25
16,9247,"implied_prevalence","psychological",17,"kweps",NA,"know how to open doors",0.45
16,2501,"implied_prevalence","diet",18,"krivels",NA,"eat garbage",0.78
16,4941,"implied_prevalence","diet",19,"luzaks",NA,"feed on the carcasses of dead animals",1
16,9962,"implied_prevalence","habitat",20,"thups",NA,"live in trees",1
16,7151,"implied_prevalence","diet",21,"glippets",NA,"eat cannabis",0.91
16,3640,"implied_prevalence","psychological",22,"daiths",NA,"develop phobias",0.36
16,9691,"implied_prevalence","reproduction",23,"blins",NA,"lay eggs in other birds&quotechar nests",0.79
16,3591,"implied_prevalence","behavior",24,"feps",NA,"sing beautiful songs",1
16,5659,"implied_prevalence","behavior",25,"grinks",NA,"play with bottlecaps",0.11
16,5089,"implied_prevalence","diet",26,"ackles",NA,"eat insects",1
16,4034,"implied_prevalence","disease_other",27,"lorches",NA,"transmit rabies",0.72
16,2754,"implied_prevalence","behavior",28,"zorbs",NA,"swim in shallow pools",0.38
16,4541,"implied_prevalence","disease_self",29,"zoovs",NA,"lose their teeth",0.95
16,11497,"implied_prevalence","reproduction",30,"sapers",NA,"lay eggs without needing fertilization",1
16,10042,"implied_prevalence","disease_self",31,"kazzes",NA,"get dandruff",0.94
16,3594,"implied_prevalence","physical",32,"plovs",NA,"have an exquisite sense of smell",1
16,4063,"implied_prevalence","physical",33,"mooks",NA,"have intensely beautiful feathers",1
16,4719,"implied_prevalence","diet",34,"moxes",NA,"fish in the Hudson River",0.05
16,3972,"implied_prevalence","behavior",35,"cheebas",NA,"ride the subway",0.05
16,4066,"implied_prevalence","behavior",36,"dobles",NA,"like to cuddle",0.95
16,24369,"explain_responses","diet",1,"fendles","It seemed unlikely that they ALL eat candy wrappers, or would even have access to candy wrappers.","eat candy wrappers",0.18
16,27465,"explain_responses","behavior",2,"grinks","It seemed unlikely that most of them would have the opportunity to play with bottlecaps, or that all would if they had the opportunity.","play with bottlecaps",0.11
16,25133,"explain_responses","habitat",3,"dunkels","High-rise&quotechars seems like only one out of many possible habitats they might live ine","live in high-rise buildings",0.14
16,16181,"explain_responses","behavior",4,"ollers","Not all of them would fly into building windows","fly into building windows",0.09
16,35102,"explain_responses","psychological",5,"daiths","People develop phobias too, but not all people have phobias so i figure only some daiths would have phobias.","develop phobias",0.36
17,8187,"implied_prevalence","diet",1,"elleps",NA,"eat garbage",0.71
17,6931,"implied_prevalence","psychological",2,"kweps",NA,"know when earthquakes are about to happen",0.35
17,12701,"implied_prevalence","habitat",3,"ollers",NA,"live in high-rise buildings",0.68
17,7129,"implied_prevalence","behavior_aggressive",4,"blins",NA,"pound their chests to display dominance",0.95
17,4184,"implied_prevalence","psychological",5,"glippets",NA,"are afraid of dogs",0.86
17,6823,"implied_prevalence","reproduction",6,"javs",NA,"lay eggs without needing fertilization",1
17,7227,"implied_prevalence","diet",7,"ackles",NA,"eat candy wrappers",0.15
17,7631,"implied_prevalence","diet",8,"morseths",NA,"eat cannabis",0.58
17,12218,"implied_prevalence","physical",9,"fendles",NA,"live to be five hundred years old",0.39
17,6364,"implied_prevalence","diet",10,"krivels",NA,"eat grass",0.99
17,6901,"implied_prevalence","psychological",11,"zoovs",NA,"know how to open doors",0.18
17,6647,"implied_prevalence","behavior",12,"wugs",NA,"play with bottlecaps",0.08
17,6122,"implied_prevalence","diet",13,"grinks",NA,"drink soda",0.07
17,8063,"implied_prevalence","disease_other",14,"plovs",NA,"transmit rabies",0.27
17,8156,"implied_prevalence","habitat",15,"pangolins",NA,"live in zoos",0.09
17,5377,"implied_prevalence","disease_other",16,"trufts",NA,"carry Lyme disease",0.36
17,6532,"implied_prevalence","physical",17,"frams",NA,"have intensely beautiful feathers",0.88
17,6118,"implied_prevalence","physical",18,"crullets",NA,"have very long wings",0.95
17,8833,"implied_prevalence","behavior_aggressive",19,"mooks",NA,"carry out premeditated murder",0.07
17,4499,"implied_prevalence","disease_self",20,"luzaks",NA,"get dandruff",0.14
17,7733,"implied_prevalence","habitat",21,"taifels",NA,"live in the hulls of sea vessels",0.82
17,7967,"implied_prevalence","psychological",22,"sapers",NA,"develop phobias",0.17
17,4264,"implied_prevalence","behavior_aggressive",23,"moxes",NA,"torture other animals",0.08
17,4835,"implied_prevalence","psychological",24,"reesles",NA,"are intelligent",0.85
17,17716,"implied_prevalence","physical",25,"kazzes",NA,"live to be a hundred years old",0.21
17,4699,"implied_prevalence","behavior",26,"dobles",NA,"like to cuddle",0.55
17,4398,"implied_prevalence","disease_self",27,"dorbs",NA,"develop back problems",0.19
17,4500,"implied_prevalence","psychological",28,"zorbs",NA,"are afraid of loud noises",0.87
17,9419,"implied_prevalence","behavior",29,"stups",NA,"do handstands to scare off predators",0.79
17,6833,"implied_prevalence","behavior_aggressive",30,"thups",NA,"steal farmers&quotechar crops",0.42
17,4593,"implied_prevalence","psychological",31,"cheebas",NA,"mourn their dead",0.87
17,5316,"implied_prevalence","physical",32,"feps",NA,"have an exquisite sense of smell",0.91
17,7139,"implied_prevalence","behavior",33,"ludinos",NA,"sing beautiful songs",0.79
17,6301,"implied_prevalence","physical",34,"daiths",NA,"have brown fur",0.93
17,4835,"implied_prevalence","physical",35,"dunkels",NA,"have spots",0.94
17,5885,"implied_prevalence","behavior_aggressive",36,"lorches",NA,"get in fights with other animals",0.63
17,40555,"explain_responses","psychological",1,"sapers","I based it off of people and what I thought would be a similar number. ","develop phobias",0.17
17,26517,"explain_responses","disease_other",2,"plovs","I thought of bats and how probably a quarter of them could transmit something like rabies. ","transmit rabies",0.27
17,18600,"explain_responses","disease_self",3,"dorbs","Back problems aren&quotechart that common, so I based it off of that. ","develop back problems",0.19
17,27433,"explain_responses","behavior_aggressive",4,"moxes","They may, but it is probably rare. So I based it just off of that. ","torture other animals",0.08
17,32478,"explain_responses","habitat",5,"pangolins","I thought of how many zoos there are compared to animals and figured not many would be in a zoo. ","live in zoos",0.09
18,6874,"implied_prevalence","behavior_aggressive",1,"zoovs",NA,"steal farmers&quotechar crops",0.35
18,7322,"implied_prevalence","reproduction",2,"ollers",NA,"give birth underwater",0.93
18,3175,"implied_prevalence","habitat",3,"frams",NA,"live in urban areas",0.75
18,4108,"implied_prevalence","reproduction",4,"wugs",NA,"attract mates by secreting pheromones",0.97
18,3428,"implied_prevalence","physical",5,"grinks",NA,"live to be a hundred years old",0.65
18,3052,"implied_prevalence","behavior",6,"plovs",NA,"swim in shallow pools",0.87
18,2656,"implied_prevalence","diet",7,"mooks",NA,"eat grass",0.95
18,2135,"implied_prevalence","diet",8,"dobles",NA,"eat insects",0.94
18,2516,"implied_prevalence","behavior",9,"glippets",NA,"chase their tails",0.71
18,3076,"implied_prevalence","reproduction",10,"crullets",NA,"have dozens of sexual partners",0.82
18,1980,"implied_prevalence","disease_other",11,"javs",NA,"transmit HIV",0.69
18,2820,"implied_prevalence","diet",12,"moxes",NA,"cannibalize each other",0.73
18,2952,"implied_prevalence","behavior",13,"daiths",NA,"sleep during the day",0.93
18,2604,"implied_prevalence","diet",14,"dunkels",NA,"feed on the carcasses of dead animals",0.91
18,3636,"implied_prevalence","psychological",15,"cheebas",NA,"are afraid of dogs",0.68
18,3335,"implied_prevalence","behavior_aggressive",16,"luzaks",NA,"carry out premeditated murder",0.59
18,3041,"implied_prevalence","disease_self",17,"zorbs",NA,"get addicted to nicotine",0.49
18,2420,"implied_prevalence","behavior_aggressive",18,"ackles",NA,"get in fights with other animals",0.7
18,2443,"implied_prevalence","disease_other",19,"krivels",NA,"carry malaria",0.77
18,2888,"implied_prevalence","behavior",20,"morseths",NA,"use tools",0.87
18,1873,"implied_prevalence","habitat",21,"taifels",NA,"live in trees",0.92
18,2295,"implied_prevalence","physical",22,"fendles",NA,"have spots",0.95
18,2228,"implied_prevalence","habitat",23,"kweps",NA,"live in high-rise buildings",0.8
18,3536,"implied_prevalence","reproduction",24,"pangolins",NA,"lay eggs without needing fertilization",0.94
18,1960,"implied_prevalence","physical",25,"thups",NA,"have brown fur",0.86
18,2672,"implied_prevalence","psychological",26,"elleps",NA,"are intelligent",0.81
18,2283,"implied_prevalence","physical",27,"dorbs",NA,"live to be twenty years old",0.64
18,2296,"implied_prevalence","behavior_aggressive",28,"lorches",NA,"attack hikers",0.72
18,1852,"implied_prevalence","behavior",29,"ludinos",NA,"ride the subway",0.6
18,2792,"implied_prevalence","physical",30,"reesles",NA,"have intensely beautiful feathers",0.84
18,2904,"implied_prevalence","reproduction",31,"kazzes",NA,"get erections",0.98
18,2243,"implied_prevalence","psychological",32,"sapers",NA,"are afraid of loud noises",0.63
18,2120,"implied_prevalence","diet",33,"blins",NA,"fish in the Hudson River",0.69
18,1948,"implied_prevalence","behavior_aggressive",34,"trufts",NA,"capture other animals&quotechar territory",0.81
18,2796,"implied_prevalence","habitat",35,"stups",NA,"live in the hulls of sea vessels",0.87
18,2320,"implied_prevalence","disease_other",36,"feps",NA,"transmit rabies",0.6
18,11207,"explain_responses","behavior_aggressive",1,"zoovs","Doesnt seem like a majority would","steal farmers&quotechar crops",0.35
18,14267,"explain_responses","disease_self",2,"zorbs","If everyone did they probably wouldnt live long","get addicted to nicotine",0.49
19,13557,"implied_prevalence","disease_self",1,"kazzes",NA,"get dandruff",0.8
19,8116,"implied_prevalence","psychological",2,"dobles",NA,"know how to open doors",0.96
19,4578,"implied_prevalence","behavior",3,"dunkels",NA,"play with bottlecaps",0.78
19,5433,"implied_prevalence","behavior_aggressive",4,"plovs",NA,"hunt other animals",1
19,2938,"implied_prevalence","diet",5,"feps",NA,"eat grass",1
19,5703,"implied_prevalence","psychological",6,"pangolins",NA,"develop phobias",0.66
19,3878,"implied_prevalence","disease_self",7,"morseths",NA,"have seizures",0.54
19,9193,"implied_prevalence","reproduction",8,"trufts",NA,"lay eggs in other birds&quotechar nests",0.92
19,5998,"implied_prevalence","habitat",9,"wugs",NA,"live in the hulls of sea vessels",0.96
19,5777,"implied_prevalence","reproduction",10,"thups",NA,"get erections",1
19,4091,"implied_prevalence","disease_other",11,"ludinos",NA,"carry malaria",0.71
19,3946,"implied_prevalence","disease_other",12,"krivels",NA,"transmit HIV",0.65
19,5449,"implied_prevalence","diet",13,"elleps",NA,"drink alcohol left behind by tourists",0.54
19,7213,"implied_prevalence","behavior",14,"moxes",NA,"ride the subway",0.5
19,5096,"implied_prevalence","psychological",15,"stups",NA,"are afraid of dogs",0.81
19,4306,"implied_prevalence","behavior_aggressive",16,"daiths",NA,"torture other animals",0.55
19,3590,"implied_prevalence","psychological",17,"javs",NA,"are afraid of loud noises",0.88
19,3622,"implied_prevalence","reproduction",18,"ackles",NA,"have a menstrual cycle",1
19,3451,"implied_prevalence","habitat",19,"kweps",NA,"live in trees",1
19,4694,"implied_prevalence","diet",20,"cheebas",NA,"eat cannabis",0.88
19,5678,"implied_prevalence","behavior",21,"frams",NA,"perform in the circus",0.5
19,8277,"implied_prevalence","disease_self",22,"reesles",NA,"get addicted to nicotine",0.58
19,5900,"implied_prevalence","behavior_aggressive",23,"taifels",NA,"steal farmers&quotechar crops",0.56
19,6124,"implied_prevalence","behavior_aggressive",24,"ollers",NA,"carry out premeditated murder",0.51
19,9402,"implied_prevalence","physical",25,"grinks",NA,"have very long wings",1
19,4670,"implied_prevalence","disease_self",26,"sapers",NA,"have strange genetic mutations",0.94
19,4336,"implied_prevalence","behavior_aggressive",27,"zorbs",NA,"get in fights with other animals",0.87
19,3299,"implied_prevalence","diet",28,"crullets",NA,"eat candy wrappers",0.69
19,4201,"implied_prevalence","behavior_aggressive",29,"blins",NA,"pound their chests to display dominance",0.84
19,5529,"implied_prevalence","behavior_aggressive",30,"lorches",NA,"attack hikers",0.52
19,3106,"implied_prevalence","disease_other",31,"fendles",NA,"transmit rabies",0.68
19,3695,"implied_prevalence","disease_other",32,"zoovs",NA,"carry Lyme disease",0.8
19,3176,"implied_prevalence","psychological",33,"mooks",NA,"are intelligent",1
19,3039,"implied_prevalence","behavior",34,"dorbs",NA,"use tools",0.91
19,5517,"implied_prevalence","physical",35,"glippets",NA,"live to be a hundred years old",0.71
19,4808,"implied_prevalence","disease_self",36,"luzaks",NA,"lose their teeth",0.79
20,8186,"implied_prevalence","disease_other",1,"lorches",NA,"carry malaria",0.05
20,7185,"implied_prevalence","psychological",2,"reesles",NA,"experience emotions",1
20,5660,"implied_prevalence","disease_other",3,"frams",NA,"transmit rabies",0.03
20,6484,"implied_prevalence","physical",4,"zoovs",NA,"have spots",0.65
20,7682,"implied_prevalence","behavior_aggressive",5,"dobles",NA,"capture other animals&quotechar territory",0.8
20,7225,"implied_prevalence","habitat",6,"elleps",NA,"live in zoos",0.1
20,4616,"implied_prevalence","diet",7,"fendles",NA,"eat garbage",1
20,6979,"implied_prevalence","psychological",8,"daiths",NA,"know how to open doors",0.15
20,8357,"implied_prevalence","habitat",9,"krivels",NA,"live in the hulls of sea vessels",0.02
20,6345,"implied_prevalence","disease_self",10,"ludinos",NA,"go bald",0.25
20,2847,"implied_prevalence","reproduction",11,"luzaks",NA,"lay eggs in other birds&quotechar nests",1
20,4572,"implied_prevalence","disease_other",12,"thups",NA,"carry Lyme disease",0.05
20,4688,"implied_prevalence","disease_other",13,"mooks",NA,"transmit HIV",0.03
20,4859,"implied_prevalence","reproduction",14,"feps",NA,"have a menstrual cycle",0.5
20,4846,"implied_prevalence","physical",15,"dunkels",NA,"have brown fur",0.33
20,3276,"implied_prevalence","reproduction",16,"glippets",NA,"have dozens of sexual partners",1
20,3077,"implied_prevalence","physical",17,"sapers",NA,"have an exquisite sense of smell",1
20,2723,"implied_prevalence","physical",18,"ollers",NA,"have very long wings",1
20,5492,"implied_prevalence","diet",19,"grinks",NA,"fish in the Hudson River",0.1
20,2684,"implied_prevalence","disease_self",20,"cheebas",NA,"get addicted to nicotine",1
20,3991,"implied_prevalence","behavior",21,"kweps",NA,"do handstands to scare off predators",1
20,1868,"implied_prevalence","behavior",22,"blins",NA,"sleep during the day",1
20,4016,"implied_prevalence","psychological",23,"pangolins",NA,"know how to ride bicycles",0.1
20,3976,"implied_prevalence","behavior_aggressive",24,"dorbs",NA,"steal farmers&quotechar crops",1
20,4911,"implied_prevalence","diet",25,"ackles",NA,"drink alcohol left behind by tourists",0.7
20,2645,"implied_prevalence","habitat",26,"morseths",NA,"live in urban areas",0.8
20,7717,"implied_prevalence","habitat",27,"moxes",NA,"live in high-rise buildings",0.8
20,5156,"implied_prevalence","psychological",28,"stups",NA,"mourn their dead",1
20,5297,"implied_prevalence","disease_self",29,"kazzes",NA,"have strange genetic mutations",0.15
20,2108,"implied_prevalence","diet",30,"javs",NA,"cannibalize each other",1
20,4924,"implied_prevalence","psychological",31,"crullets",NA,"are afraid of dogs",0.9
20,3243,"implied_prevalence","psychological",32,"zorbs",NA,"develop phobias",1
20,3832,"implied_prevalence","reproduction",33,"taifels",NA,"get erections",0.5
20,3967,"implied_prevalence","behavior",34,"trufts",NA,"fly into building windows",0.1
20,5028,"implied_prevalence","physical",35,"plovs",NA,"live to be twenty years old",0.3
20,4844,"implied_prevalence","behavior",36,"wugs",NA,"play with bottlecaps",0.15
20,17254,"explain_responses","physical",1,"dunkels","I felt that there could be other colors fur so I went conservative and said about a third would have brown fur.","have brown fur",0.33
20,19808,"explain_responses","behavior",2,"wugs","I felt like not many wugs would have bottlecaps nearby so I put down a relatively small number.","play with bottlecaps",0.15
20,24112,"explain_responses","psychological",3,"daiths","I think opening doors is a pretty complex task for animals, and not all animals live in doors or have access to doors, so I put a lower number down.","know how to open doors",0.15
20,17660,"explain_responses","diet",4,"grinks","I felt that not all grinks lived near the Hudson River, so I put down 10 rather than a higher number.","fish in the Hudson River",0.1
20,21840,"explain_responses","physical",5,"plovs","I felt that maybe 20 years old is the maximum life span for plovs and that most of them die younger.","live to be twenty years old",0.3
21,4444,"implied_prevalence","psychological",1,"moxes",NA,"know how to open doors",0.43
21,2768,"implied_prevalence","behavior_aggressive",2,"trufts",NA,"get in fights with other animals",0.48
21,2711,"implied_prevalence","physical",3,"taifels",NA,"have very long wings",0.45
21,2152,"implied_prevalence","reproduction",4,"dobles",NA,"lay eggs in other birds&quotechar nests",0.6
21,1921,"implied_prevalence","behavior_aggressive",5,"cheebas",NA,"capture other animals&quotechar territory",0.65
21,2303,"implied_prevalence","psychological",6,"frams",NA,"experience emotions",0.51
21,2984,"implied_prevalence","diet",7,"krivels",NA,"drink soda",0.16
21,3096,"implied_prevalence","diet",8,"crullets",NA,"cannibalize each other",0.39
21,2952,"implied_prevalence","diet",9,"daiths",NA,"feed on the carcasses of dead animals",0.71
21,4257,"implied_prevalence","behavior",10,"wugs",NA,"use tools",0.87
21,3959,"implied_prevalence","behavior",11,"luzaks",NA,"perform in the circus",0.27
21,2841,"implied_prevalence","disease_other",12,"sapers",NA,"transmit HIV",0.18
21,4976,"implied_prevalence","physical",13,"reesles",NA,"live to be twenty years old",0.07
21,4127,"implied_prevalence","disease_self",14,"feps",NA,"have strange genetic mutations",0.49
21,3208,"implied_prevalence","disease_other",15,"dunkels",NA,"transmit rabies",0.39
21,2776,"implied_prevalence","habitat",16,"ackles",NA,"live in trees",0.66
21,3144,"implied_prevalence","psychological",17,"grinks",NA,"know how to ride bicycles",0.05
21,3664,"implied_prevalence","physical",18,"morseths",NA,"have an exquisite sense of smell",0.84
21,3064,"implied_prevalence","reproduction",19,"zoovs",NA,"lay eggs without needing fertilization",0.81
21,2779,"implied_prevalence","behavior_aggressive",20,"dorbs",NA,"torture other animals",0.27
21,2413,"implied_prevalence","diet",21,"elleps",NA,"eat insects",0.41
21,3439,"implied_prevalence","reproduction",22,"javs",NA,"have a menstrual cycle",0.49
21,3040,"implied_prevalence","disease_other",23,"glippets",NA,"carry malaria",0.42
21,4271,"implied_prevalence","behavior",24,"blins",NA,"ride the subway",0.1
21,4240,"implied_prevalence","reproduction",25,"kweps",NA,"get erections",0.51
21,1816,"implied_prevalence","disease_other",26,"fendles",NA,"carry Lyme disease",0.41
21,1496,"implied_prevalence","physical",27,"mooks",NA,"live to be a hundred years old",0.44
21,1360,"implied_prevalence","psychological",28,"lorches",NA,"experience empathy",0.54
21,2415,"implied_prevalence","habitat",29,"kazzes",NA,"live in zoos",0.27
21,2536,"implied_prevalence","disease_self",30,"plovs",NA,"go bald",0.7
21,1985,"implied_prevalence","disease_self",31,"stups",NA,"get dandruff",0.76
21,1639,"implied_prevalence","psychological",32,"ludinos",NA,"are afraid of loud noises",0.61
21,2096,"implied_prevalence","reproduction",33,"ollers",NA,"give birth underwater",0.35
21,2056,"implied_prevalence","psychological",34,"pangolins",NA,"are intelligent",0.62
21,1569,"implied_prevalence","physical",35,"thups",NA,"have brown fur",0.51
21,3735,"implied_prevalence","disease_self",36,"zorbs",NA,"get addicted to nicotine",0.41
21,41039,"explain_responses","physical",1,"reesles","probably most of them live to be a different age, statistically it makes sense","live to be twenty years old",0.07
21,21256,"explain_responses","disease_other",2,"sapers","in animals that spread disease, most actually do not carry it","transmit HIV",0.18
21,24568,"explain_responses","behavior",3,"luzaks","this was a random guess, its a strange question I didnt know how to answer","perform in the circus",0.27
21,15360,"explain_responses","physical",4,"mooks","about half seems right","live to be a hundred years old",0.44
21,26200,"explain_responses","disease_other",5,"fendles","again, in desease carriers, most dont have it","carry Lyme disease",0.41
22,5396,"implied_prevalence","physical",1,"crullets",NA,"have brown fur",1
22,4220,"implied_prevalence","psychological",2,"dunkels",NA,"are afraid of dogs",1
22,5532,"implied_prevalence","behavior",3,"luzaks",NA,"do handstands to scare off predators",1
22,5437,"implied_prevalence","behavior_aggressive",4,"glippets",NA,"carry out premeditated murder",0.5
22,7943,"implied_prevalence","behavior",5,"mooks",NA,"ride the subway",0.4
22,5734,"implied_prevalence","habitat",6,"javs",NA,"live in zoos",0.05
22,4387,"implied_prevalence","physical",7,"wugs",NA,"have very long wings",1
22,5480,"implied_prevalence","diet",8,"kazzes",NA,"drink soda",0.05
22,3537,"implied_prevalence","behavior_aggressive",9,"taifels",NA,"hunt other animals",1
22,3481,"implied_prevalence","psychological",10,"moxes",NA,"are afraid of loud noises",0.9
22,5814,"implied_prevalence","reproduction",11,"elleps",NA,"have a menstrual cycle",0.5
22,4395,"implied_prevalence","diet",12,"sapers",NA,"eat candy wrappers",0.1
22,5412,"implied_prevalence","habitat",13,"dorbs",NA,"live in high-rise buildings",0.25
22,4832,"implied_prevalence","physical",14,"zorbs",NA,"have intensely beautiful feathers",1
22,4037,"implied_prevalence","disease_self",15,"ollers",NA,"get addicted to nicotine",0.03
22,5232,"implied_prevalence","disease_other",16,"reesles",NA,"transmit rabies",0.04
22,3031,"implied_prevalence","behavior",17,"krivels",NA,"sleep during the day",1
22,11178,"implied_prevalence","behavior_aggressive",18,"thups",NA,"get in fights with other animals",0.5
22,4000,"implied_prevalence","disease_self",19,"zoovs",NA,"develop back problems",0.13
22,4284,"implied_prevalence","diet",20,"blins",NA,"eat insects",1
22,3716,"implied_prevalence","behavior",21,"ludinos",NA,"sing beautiful songs",1
22,4619,"implied_prevalence","diet",22,"plovs",NA,"eat human food",0.79
22,4232,"implied_prevalence","diet",23,"daiths",NA,"eat people",0.01
22,4839,"implied_prevalence","reproduction",24,"feps",NA,"lay eggs in other birds&quotechar nests",0.5
22,4775,"implied_prevalence","diet",25,"fendles",NA,"feed on the carcasses of dead animals",1
22,5267,"implied_prevalence","behavior_aggressive",26,"stups",NA,"capture other animals&quotechar territory",0.8
22,6819,"implied_prevalence","behavior_aggressive",27,"frams",NA,"steal farmers&quotechar crops",0.4
22,4130,"implied_prevalence","disease_other",28,"cheebas",NA,"carry Lyme disease",0.01
22,4614,"implied_prevalence","psychological",29,"morseths",NA,"have personalities",0.7
22,5726,"implied_prevalence","diet",30,"dobles",NA,"fish in the Hudson River",0.7
22,3696,"implied_prevalence","behavior",31,"grinks",NA,"use tools",0.9
22,8320,"implied_prevalence","diet",32,"pangolins",NA,"eat cannabis",0.35
22,5290,"implied_prevalence","behavior_aggressive",33,"lorches",NA,"pound their chests to display dominance",0.5
22,5580,"implied_prevalence","behavior",34,"ackles",NA,"chase their tails",0.94
22,4371,"implied_prevalence","physical",35,"trufts",NA,"live to be a hundred years old",0.04
22,6623,"implied_prevalence","reproduction",36,"kweps",NA,"attract mates by secreting pheromones",1
22,24787,"explain_responses","diet",1,"daiths","I was thinking of animals I&quotecharve heard of that eat people, like tigers, and how rare it still is.","eat people",0.01
22,20426,"explain_responses","disease_self",2,"zoovs","I was thinking about dogs that are prone to back problems, but it still isn&quotechart a majority","develop back problems",0.13
22,31442,"explain_responses","diet",3,"sapers","They would have to have candy wrappers available to eat them, and it wouldn&quotechart be the case for all of them","eat candy wrappers",0.1
22,20833,"explain_responses","diet",4,"pangolins","Cannabis would have to be available, and I don&quotechart know that every pangolin would have access.","eat cannabis",0.35
22,32166,"explain_responses","habitat",5,"dorbs","It doesn&quotechart seem like even a city animal would always have access to high rise buildings, but they&quotecharre pretty common so I guessed a decent amount","live in high-rise buildings",0.25
23,19406,"implied_prevalence","behavior",1,"luzaks",NA,"sleep during the day",1
23,13850,"implied_prevalence","psychological",2,"grinks",NA,"mourn their dead",1
23,18122,"implied_prevalence","reproduction",3,"crullets",NA,"have dozens of sexual partners",1
23,8362,"implied_prevalence","diet",4,"dunkels",NA,"eat human food",1
23,11328,"implied_prevalence","disease_other",5,"kweps",NA,"carry malaria",1
23,8010,"implied_prevalence","psychological",6,"blins",NA,"are intelligent",1
23,7308,"implied_prevalence","behavior",7,"ollers",NA,"use tools",1
23,6726,"implied_prevalence","physical",8,"glippets",NA,"have brown fur",1
23,6738,"implied_prevalence","psychological",9,"frams",NA,"have personalities",1
23,10010,"implied_prevalence","psychological",10,"zoovs",NA,"know how to open doors",1
23,8290,"implied_prevalence","disease_self",11,"thups",NA,"develop back problems",1
23,10448,"implied_prevalence","behavior",12,"zorbs",NA,"perform in the circus",1
23,11296,"implied_prevalence","diet",13,"trufts",NA,"drink alcohol left behind by tourists",1
23,8946,"implied_prevalence","reproduction",14,"dorbs",NA,"lay eggs in other birds&quotechar nests",1
23,7314,"implied_prevalence","diet",15,"moxes",NA,"eat people",1
23,8660,"implied_prevalence","psychological",16,"dobles",NA,"are afraid of loud noises",1
23,17184,"implied_prevalence","diet",17,"kazzes",NA,"cannibalize each other",0.5
23,9302,"implied_prevalence","physical",18,"elleps",NA,"have an exquisite sense of smell",1
23,6436,"implied_prevalence","physical",19,"javs",NA,"live to be a hundred years old",1
23,8058,"implied_prevalence","physical",20,"pangolins",NA,"live to be twenty years old",1
23,6070,"implied_prevalence","behavior_aggressive",21,"plovs",NA,"get in fights with other animals",1
23,7948,"implied_prevalence","diet",22,"lorches",NA,"feed on the carcasses of dead animals",1
23,6106,"implied_prevalence","physical",23,"reesles",NA,"have spots",1
23,10388,"implied_prevalence","behavior_aggressive",24,"mooks",NA,"carry out premeditated murder",1
23,9398,"implied_prevalence","reproduction",25,"sapers",NA,"lay eggs without needing fertilization",1
23,7518,"implied_prevalence","reproduction",26,"ludinos",NA,"have a menstrual cycle",1
23,7366,"implied_prevalence","behavior_aggressive",27,"taifels",NA,"torture other animals",1
23,5666,"implied_prevalence","disease_self",28,"ackles",NA,"go bald",1
23,7344,"implied_prevalence","psychological",29,"morseths",NA,"know when earthquakes are about to happen",1
23,7876,"implied_prevalence","physical",30,"stups",NA,"live to be five hundred years old",1
23,5660,"implied_prevalence","disease_self",31,"krivels",NA,"lose their teeth",1
23,9542,"implied_prevalence","diet",32,"daiths",NA,"eat cannabis",1
23,10596,"implied_prevalence","disease_other",33,"feps",NA,"transmit HIV",1
23,6734,"implied_prevalence","disease_other",34,"cheebas",NA,"carry Lyme disease",1
23,7378,"implied_prevalence","psychological",35,"wugs",NA,"are afraid of dogs",1
23,5994,"implied_prevalence","behavior_aggressive",36,"fendles",NA,"steal farmers&quotechar crops",1
24,14959,"implied_prevalence","habitat",1,"frams",NA,"live in the hulls of sea vessels",0.44
24,9159,"implied_prevalence","behavior",2,"plovs",NA,"perform in the circus",0.17
24,10104,"implied_prevalence","reproduction",3,"fendles",NA,"have a menstrual cycle",0.87
24,14593,"implied_prevalence","psychological",4,"moxes",NA,"know when earthquakes are about to happen",0.94
