"workerid","category","trial_type","property","trial_num","rt","slider_num","property_type","response"
17,"Horses","prevalence_elicitation","transmit rabies",7,30494,1,"disease_other","0"
17," Chimpanzees","prevalence_elicitation","transmit rabies",7,30494,2,"disease_other","0"
17,"Orangutans","prevalence_elicitation","transmit rabies",7,30494,3,"disease_other","0"
17,"Dogs","prevalence_elicitation","transmit rabies",7,30494,4,"disease_other","0.35"
17,"Hamsters","prevalence_elicitation","transmit rabies",7,30494,5,"disease_other","0.1"
17,"Horses","prevalence_elicitation","are addicted to nicotine",8,13678,1,"disease_self","0"
17," Chimpanzees","prevalence_elicitation","are addicted to nicotine",8,13678,2,"disease_self","0.03"
17,"Orangutans","prevalence_elicitation","are addicted to nicotine",8,13678,3,"disease_self","0"
17,"Dogs","prevalence_elicitation","are addicted to nicotine",8,13678,4,"disease_self","0"
17,"Hamsters","prevalence_elicitation","are addicted to nicotine",8,13678,5,"disease_self","0"
17,"Horses","prevalence_elicitation","sing beautiful songs",9,12320,1,"behavior","0"
17," Chimpanzees","prevalence_elicitation","sing beautiful songs",9,12320,2,"behavior","0"
17,"Orangutans","prevalence_elicitation","sing beautiful songs",9,12320,3,"behavior","0"
17,"Dogs","prevalence_elicitation","sing beautiful songs",9,12320,4,"behavior","0"
17,"Hamsters","prevalence_elicitation","sing beautiful songs",9,12320,5,"behavior","0"
17,"Horses","prevalence_elicitation","lay eggs without needing fertilization",10,12082,1,"reproduction","0"
17," Chimpanzees","prevalence_elicitation","lay eggs without needing fertilization",10,12082,2,"reproduction","0"
17,"Orangutans","prevalence_elicitation","lay eggs without needing fertilization",10,12082,3,"reproduction","0"
17,"Dogs","prevalence_elicitation","lay eggs without needing fertilization",10,12082,4,"reproduction","0"
17,"Hamsters","prevalence_elicitation","lay eggs without needing fertilization",10,12082,5,"reproduction","0"
17,"Horses","prevalence_elicitation","get dandruff",11,22899,1,"disease_self","0.5"
17," Chimpanzees","prevalence_elicitation","get dandruff",11,22899,2,"disease_self","0.5"
17,"Orangutans","prevalence_elicitation","get dandruff",11,22899,3,"disease_self","0.5"
17,"Dogs","prevalence_elicitation","get dandruff",11,22899,4,"disease_self","0.5"
17,"Hamsters","prevalence_elicitation","get dandruff",11,22899,5,"disease_self","0.5"
17,"Horses","prevalence_elicitation","torture other animals",12,38220,1,"behavior_aggressive","0.25"
17," Chimpanzees","prevalence_elicitation","torture other animals",12,38220,2,"behavior_aggressive","0.25"
17,"Orangutans","prevalence_elicitation","torture other animals",12,38220,3,"behavior_aggressive","0.25"
17,"Dogs","prevalence_elicitation","torture other animals",12,38220,4,"behavior_aggressive","0.1"
17,"Hamsters","prevalence_elicitation","torture other animals",12,38220,5,"behavior_aggressive","0.1"
18,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
18,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
18,NA,"category_elicitation",NA,NA,NA,NA,NA,"turtles"
18,NA,"category_elicitation",NA,NA,NA,NA,NA,"lizards"
18,NA,"category_elicitation",NA,NA,NA,NA,NA,"snakes"
18,"dogs","prevalence_elicitation","drink soda",1,11560,1,"diet","0"
18,"cats","prevalence_elicitation","drink soda",1,11560,2,"diet","0"
18,"turtles","prevalence_elicitation","drink soda",1,11560,3,"diet","0"
18,"lizards","prevalence_elicitation","drink soda",1,11560,4,"diet","0"
18,"snakes","prevalence_elicitation","drink soda",1,11560,5,"diet","0"
18,"dogs","prevalence_elicitation","steal farmers&quotechar crops",2,10781,1,"behavior_aggressive","0"
18,"cats","prevalence_elicitation","steal farmers&quotechar crops",2,10781,2,"behavior_aggressive","0"
18,"turtles","prevalence_elicitation","steal farmers&quotechar crops",2,10781,3,"behavior_aggressive","0.01"
18,"lizards","prevalence_elicitation","steal farmers&quotechar crops",2,10781,4,"behavior_aggressive","0"
18,"snakes","prevalence_elicitation","steal farmers&quotechar crops",2,10781,5,"behavior_aggressive","0"
18,"dogs","prevalence_elicitation","perform in the circus",3,14372,1,"behavior","0.01"
18,"cats","prevalence_elicitation","perform in the circus",3,14372,2,"behavior","0"
18,"turtles","prevalence_elicitation","perform in the circus",3,14372,3,"behavior","0"
18,"lizards","prevalence_elicitation","perform in the circus",3,14372,4,"behavior","0"
18,"snakes","prevalence_elicitation","perform in the circus",3,14372,5,"behavior","0"
18,"dogs","prevalence_elicitation","carry out premeditated murder",4,8889,1,"behavior_aggressive","0"
18,"cats","prevalence_elicitation","carry out premeditated murder",4,8889,2,"behavior_aggressive","0"
18,"turtles","prevalence_elicitation","carry out premeditated murder",4,8889,3,"behavior_aggressive","0"
18,"lizards","prevalence_elicitation","carry out premeditated murder",4,8889,4,"behavior_aggressive","0"
18,"snakes","prevalence_elicitation","carry out premeditated murder",4,8889,5,"behavior_aggressive","0"
18,"dogs","prevalence_elicitation","live to be twenty years old",5,27248,1,"physical","0.1"
18,"cats","prevalence_elicitation","live to be twenty years old",5,27248,2,"physical","0.15"
18,"turtles","prevalence_elicitation","live to be twenty years old",5,27248,3,"physical","0.35"
18,"lizards","prevalence_elicitation","live to be twenty years old",5,27248,4,"physical","0.25"
18,"snakes","prevalence_elicitation","live to be twenty years old",5,27248,5,"physical","0.15"
18,"dogs","prevalence_elicitation","lay eggs in other birds&quotechar nests",6,10708,1,"reproduction","0"
18,"cats","prevalence_elicitation","lay eggs in other birds&quotechar nests",6,10708,2,"reproduction","0"
18,"turtles","prevalence_elicitation","lay eggs in other birds&quotechar nests",6,10708,3,"reproduction","1"
18,"lizards","prevalence_elicitation","lay eggs in other birds&quotechar nests",6,10708,4,"reproduction","0"
18,"snakes","prevalence_elicitation","lay eggs in other birds&quotechar nests",6,10708,5,"reproduction","1"
18,"dogs","prevalence_elicitation","pound their chests to display dominance",7,10584,1,"behavior_aggressive","0"
18,"cats","prevalence_elicitation","pound their chests to display dominance",7,10584,2,"behavior_aggressive","0"
18,"turtles","prevalence_elicitation","pound their chests to display dominance",7,10584,3,"behavior_aggressive","0"
18,"lizards","prevalence_elicitation","pound their chests to display dominance",7,10584,4,"behavior_aggressive","0"
18,"snakes","prevalence_elicitation","pound their chests to display dominance",7,10584,5,"behavior_aggressive","0"
18,"dogs","prevalence_elicitation","have spots",8,20303,1,"physical","0.2"
18,"cats","prevalence_elicitation","have spots",8,20303,2,"physical","0.2"
18,"turtles","prevalence_elicitation","have spots",8,20303,3,"physical","0.1"
18,"lizards","prevalence_elicitation","have spots",8,20303,4,"physical","0.25"
18,"snakes","prevalence_elicitation","have spots",8,20303,5,"physical","0.08"
18,"dogs","prevalence_elicitation","do handstands to scare off predators",9,16455,1,"behavior","0"
18,"cats","prevalence_elicitation","do handstands to scare off predators",9,16455,2,"behavior","0"
18,"turtles","prevalence_elicitation","do handstands to scare off predators",9,16455,3,"behavior","0"
18,"lizards","prevalence_elicitation","do handstands to scare off predators",9,16455,4,"behavior","0"
18,"snakes","prevalence_elicitation","do handstands to scare off predators",9,16455,5,"behavior","0"
18,"dogs","prevalence_elicitation","cannibalize each other",10,12308,1,"diet","0"
18,"cats","prevalence_elicitation","cannibalize each other",10,12308,2,"diet","0"
18,"turtles","prevalence_elicitation","cannibalize each other",10,12308,3,"diet","0"
18,"lizards","prevalence_elicitation","cannibalize each other",10,12308,4,"diet","0.02"
18,"snakes","prevalence_elicitation","cannibalize each other",10,12308,5,"diet","0.02"
18,"dogs","prevalence_elicitation","are intelligent",11,20939,1,"psychological","0.8"
18,"cats","prevalence_elicitation","are intelligent",11,20939,2,"psychological","0.8"
18,"turtles","prevalence_elicitation","are intelligent",11,20939,3,"psychological","0"
18,"lizards","prevalence_elicitation","are intelligent",11,20939,4,"psychological","0"
18,"snakes","prevalence_elicitation","are intelligent",11,20939,5,"psychological","0"
18,"dogs","prevalence_elicitation","have strange genetic mutations",12,14360,1,"disease_self","0.05"
18,"cats","prevalence_elicitation","have strange genetic mutations",12,14360,2,"disease_self","0.05"
18,"turtles","prevalence_elicitation","have strange genetic mutations",12,14360,3,"disease_self","0.05"
18,"lizards","prevalence_elicitation","have strange genetic mutations",12,14360,4,"disease_self","0.05"
18,"snakes","prevalence_elicitation","have strange genetic mutations",12,14360,5,"disease_self","0.05"
19,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
19,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
19,NA,"category_elicitation",NA,NA,NA,NA,NA,"monkeys"
19,NA,"category_elicitation",NA,NA,NA,NA,NA,"birds"
19,NA,"category_elicitation",NA,NA,NA,NA,NA,"ferrets"
19,"dogs","prevalence_elicitation","carry malaria",1,18216,1,"disease_other","0.04"
19,"cats","prevalence_elicitation","carry malaria",1,18216,2,"disease_other","0.05"
19,"monkeys","prevalence_elicitation","carry malaria",1,18216,3,"disease_other","0.03"
19,"birds","prevalence_elicitation","carry malaria",1,18216,4,"disease_other","0.05"
19,"ferrets","prevalence_elicitation","carry malaria",1,18216,5,"disease_other","0.05"
19,"dogs","prevalence_elicitation","experience empathy",2,10625,1,"psychological","0.99"
19,"cats","prevalence_elicitation","experience empathy",2,10625,2,"psychological","0.97"
19,"monkeys","prevalence_elicitation","experience empathy",2,10625,3,"psychological","0.98"
19,"birds","prevalence_elicitation","experience empathy",2,10625,4,"psychological","1"
19,"ferrets","prevalence_elicitation","experience empathy",2,10625,5,"psychological","0.97"
19,"dogs","prevalence_elicitation","have an exquisite sense of smell",3,13959,1,"physical","0.98"
19,"cats","prevalence_elicitation","have an exquisite sense of smell",3,13959,2,"physical","0.98"
19,"monkeys","prevalence_elicitation","have an exquisite sense of smell",3,13959,3,"physical","0.99"
19,"birds","prevalence_elicitation","have an exquisite sense of smell",3,13959,4,"physical","0.98"
19,"ferrets","prevalence_elicitation","have an exquisite sense of smell",3,13959,5,"physical","0.98"
19,"dogs","prevalence_elicitation","live to be a hundred years old",4,14909,1,"physical","0"
19,"cats","prevalence_elicitation","live to be a hundred years old",4,14909,2,"physical","0"
19,"monkeys","prevalence_elicitation","live to be a hundred years old",4,14909,3,"physical","0"
19,"birds","prevalence_elicitation","live to be a hundred years old",4,14909,4,"physical","0"
19,"ferrets","prevalence_elicitation","live to be a hundred years old",4,14909,5,"physical","0"
19,"dogs","prevalence_elicitation","eat garbage",5,24347,1,"diet","0.22"
19,"cats","prevalence_elicitation","eat garbage",5,24347,2,"diet","0.09"
19,"monkeys","prevalence_elicitation","eat garbage",5,24347,3,"diet","0.03"
19,"birds","prevalence_elicitation","eat garbage",5,24347,4,"diet","0.03"
19,"ferrets","prevalence_elicitation","eat garbage",5,24347,5,"diet","0.12"
19,"dogs","prevalence_elicitation","sing beautiful songs",6,16225,1,"behavior","0"
19,"cats","prevalence_elicitation","sing beautiful songs",6,16225,2,"behavior","0"
19,"monkeys","prevalence_elicitation","sing beautiful songs",6,16225,3,"behavior","0"
19,"birds","prevalence_elicitation","sing beautiful songs",6,16225,4,"behavior","0.51"
19,"ferrets","prevalence_elicitation","sing beautiful songs",6,16225,5,"behavior","0"
19,"dogs","prevalence_elicitation","attack hikers",7,15075,1,"behavior_aggressive","0.03"
19,"cats","prevalence_elicitation","attack hikers",7,15075,2,"behavior_aggressive","0"
19,"monkeys","prevalence_elicitation","attack hikers",7,15075,3,"behavior_aggressive","0"
19,"birds","prevalence_elicitation","attack hikers",7,15075,4,"behavior_aggressive","0"
19,"ferrets","prevalence_elicitation","attack hikers",7,15075,5,"behavior_aggressive","0"
19,"dogs","prevalence_elicitation","have strange genetic mutations",8,14029,1,"disease_self","0.04"
19,"cats","prevalence_elicitation","have strange genetic mutations",8,14029,2,"disease_self","0.05"
19,"monkeys","prevalence_elicitation","have strange genetic mutations",8,14029,3,"disease_self","0.04"
19,"birds","prevalence_elicitation","have strange genetic mutations",8,14029,4,"disease_self","0.04"
19,"ferrets","prevalence_elicitation","have strange genetic mutations",8,14029,5,"disease_self","0.04"
19,"dogs","prevalence_elicitation","carry Lyme disease",9,13356,1,"disease_other","0.02"
19,"cats","prevalence_elicitation","carry Lyme disease",9,13356,2,"disease_other","0.02"
19,"monkeys","prevalence_elicitation","carry Lyme disease",9,13356,3,"disease_other","0.02"
19,"birds","prevalence_elicitation","carry Lyme disease",9,13356,4,"disease_other","0.02"
19,"ferrets","prevalence_elicitation","carry Lyme disease",9,13356,5,"disease_other","0.01"
19,"dogs","prevalence_elicitation","get dandruff",10,13919,1,"disease_self","0.26"
19,"cats","prevalence_elicitation","get dandruff",10,13919,2,"disease_self","0.19"
19,"monkeys","prevalence_elicitation","get dandruff",10,13919,3,"disease_self","0.31"
19,"birds","prevalence_elicitation","get dandruff",10,13919,4,"disease_self","0.01"
19,"ferrets","prevalence_elicitation","get dandruff",10,13919,5,"disease_self","0.07"
19,"dogs","prevalence_elicitation","get in fights with other animals",11,18111,1,"behavior_aggressive","0.32"
19,"cats","prevalence_elicitation","get in fights with other animals",11,18111,2,"behavior_aggressive","0.24"
19,"monkeys","prevalence_elicitation","get in fights with other animals",11,18111,3,"behavior_aggressive","0.08"
19,"birds","prevalence_elicitation","get in fights with other animals",11,18111,4,"behavior_aggressive","0.01"
19,"ferrets","prevalence_elicitation","get in fights with other animals",11,18111,5,"behavior_aggressive","0.03"
19,"dogs","prevalence_elicitation","attract mates by secreting pheromones",12,23118,1,"reproduction","0.11"
19,"cats","prevalence_elicitation","attract mates by secreting pheromones",12,23118,2,"reproduction","0.07"
19,"monkeys","prevalence_elicitation","attract mates by secreting pheromones",12,23118,3,"reproduction","0.08"
19,"birds","prevalence_elicitation","attract mates by secreting pheromones",12,23118,4,"reproduction","0.08"
19,"ferrets","prevalence_elicitation","attract mates by secreting pheromones",12,23118,5,"reproduction","0.1"
20,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
20,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
20,NA,"category_elicitation",NA,NA,NA,NA,NA,"sloths"
20,NA,"category_elicitation",NA,NA,NA,NA,NA,"dolphins"
20,NA,"category_elicitation",NA,NA,NA,NA,NA,"koalas"
20,"dogs","prevalence_elicitation","eat garbage",1,23679,1,"diet","0.33"
20,"cats","prevalence_elicitation","eat garbage",1,23679,2,"diet","0.1"
20,"sloths","prevalence_elicitation","eat garbage",1,23679,3,"diet","0.5"
20,"dolphins","prevalence_elicitation","eat garbage",1,23679,4,"diet","0.18"
20,"koalas","prevalence_elicitation","eat garbage",1,23679,5,"diet","0.5"
20,"dogs","prevalence_elicitation","drink soda",2,28840,1,"diet","0.06"
20,"cats","prevalence_elicitation","drink soda",2,28840,2,"diet","0.04"
20,"sloths","prevalence_elicitation","drink soda",2,28840,3,"diet","0.01"
20,"dolphins","prevalence_elicitation","drink soda",2,28840,4,"diet","0"
20,"koalas","prevalence_elicitation","drink soda",2,28840,5,"diet","0.02"
20,"dogs","prevalence_elicitation","perform in the circus",3,15449,1,"behavior","0.05"
20,"cats","prevalence_elicitation","perform in the circus",3,15449,2,"behavior","0.01"
20,"sloths","prevalence_elicitation","perform in the circus",3,15449,3,"behavior","0"
20,"dolphins","prevalence_elicitation","perform in the circus",3,15449,4,"behavior","0"
20,"koalas","prevalence_elicitation","perform in the circus",3,15449,5,"behavior","0"
20,"dogs","prevalence_elicitation","chase their tails",4,16576,1,"behavior","0.5"
20,"cats","prevalence_elicitation","chase their tails",4,16576,2,"behavior","0.28"
20,"sloths","prevalence_elicitation","chase their tails",4,16576,3,"behavior","0.12"
20,"dolphins","prevalence_elicitation","chase their tails",4,16576,4,"behavior","0.26"
20,"koalas","prevalence_elicitation","chase their tails",4,16576,5,"behavior","0.08"
20,"dogs","prevalence_elicitation","eat grass",5,14888,1,"diet","0.77"
20,"cats","prevalence_elicitation","eat grass",5,14888,2,"diet","0.71"
20,"sloths","prevalence_elicitation","eat grass",5,14888,3,"diet","0.87"
20,"dolphins","prevalence_elicitation","eat grass",5,14888,4,"diet","0"
20,"koalas","prevalence_elicitation","eat grass",5,14888,5,"diet","0.85"
20,"dogs","prevalence_elicitation","live in urban areas",6,22032,1,"habitat","0.33"
20,"cats","prevalence_elicitation","live in urban areas",6,22032,2,"habitat","0.39"
20,"sloths","prevalence_elicitation","live in urban areas",6,22032,3,"habitat","0.05"
20,"dolphins","prevalence_elicitation","live in urban areas",6,22032,4,"habitat","0.01"
20,"koalas","prevalence_elicitation","live in urban areas",6,22032,5,"habitat","0.05"
20,"dogs","prevalence_elicitation","know how to ride bicycles",7,13705,1,"psychological","0.01"
20,"cats","prevalence_elicitation","know how to ride bicycles",7,13705,2,"psychological","0"
20,"sloths","prevalence_elicitation","know how to ride bicycles",7,13705,3,"psychological","0"
20,"dolphins","prevalence_elicitation","know how to ride bicycles",7,13705,4,"psychological","0"
20,"koalas","prevalence_elicitation","know how to ride bicycles",7,13705,5,"psychological","0"
20,"dogs","prevalence_elicitation","swim in shallow pools",8,24872,1,"behavior","0.38"
20,"cats","prevalence_elicitation","swim in shallow pools",8,24872,2,"behavior","0.06"
20,"sloths","prevalence_elicitation","swim in shallow pools",8,24872,3,"behavior","0.15"
20,"dolphins","prevalence_elicitation","swim in shallow pools",8,24872,4,"behavior","0.12"
20,"koalas","prevalence_elicitation","swim in shallow pools",8,24872,5,"behavior","0.1"
20,"dogs","prevalence_elicitation","sing beautiful songs",9,9512,1,"behavior","0"
20,"cats","prevalence_elicitation","sing beautiful songs",9,9512,2,"behavior","0"
20,"sloths","prevalence_elicitation","sing beautiful songs",9,9512,3,"behavior","0"
20,"dolphins","prevalence_elicitation","sing beautiful songs",9,9512,4,"behavior","0"
20,"koalas","prevalence_elicitation","sing beautiful songs",9,9512,5,"behavior","0"
20,"dogs","prevalence_elicitation","ride the subway",10,14632,1,"behavior","0.03"
20,"cats","prevalence_elicitation","ride the subway",10,14632,2,"behavior","0"
20,"sloths","prevalence_elicitation","ride the subway",10,14632,3,"behavior","0"
20,"dolphins","prevalence_elicitation","ride the subway",10,14632,4,"behavior","0"
20,"koalas","prevalence_elicitation","ride the subway",10,14632,5,"behavior","0"
20,"dogs","prevalence_elicitation","do handstands to scare off predators",11,10353,1,"behavior","0"
20,"cats","prevalence_elicitation","do handstands to scare off predators",11,10353,2,"behavior","0"
20,"sloths","prevalence_elicitation","do handstands to scare off predators",11,10353,3,"behavior","0"
20,"dolphins","prevalence_elicitation","do handstands to scare off predators",11,10353,4,"behavior","0"
20,"koalas","prevalence_elicitation","do handstands to scare off predators",11,10353,5,"behavior","0"
20,"dogs","prevalence_elicitation","have strange genetic mutations",12,18639,1,"disease_self","0.1"
20,"cats","prevalence_elicitation","have strange genetic mutations",12,18639,2,"disease_self","0.05"
20,"sloths","prevalence_elicitation","have strange genetic mutations",12,18639,3,"disease_self","0.02"
20,"dolphins","prevalence_elicitation","have strange genetic mutations",12,18639,4,"disease_self","0.02"
20,"koalas","prevalence_elicitation","have strange genetic mutations",12,18639,5,"disease_self","0.02"
21,NA,"category_elicitation",NA,NA,NA,NA,NA,"Foxes"
21,NA,"category_elicitation",NA,NA,NA,NA,NA,"Giraffes"
21,NA,"category_elicitation",NA,NA,NA,NA,NA,"Hippos"
21,NA,"category_elicitation",NA,NA,NA,NA,NA,"Elephants"
21,NA,"category_elicitation",NA,NA,NA,NA,NA,"Sloths"
21,"Foxes","prevalence_elicitation","eat human food",1,34752,1,"diet","0.4"
21,"Giraffes","prevalence_elicitation","eat human food",1,34752,2,"diet","0.1"
21,"Hippos","prevalence_elicitation","eat human food",1,34752,3,"diet","0.1"
21,"Elephants","prevalence_elicitation","eat human food",1,34752,4,"diet","0.2"
21,"Sloths","prevalence_elicitation","eat human food",1,34752,5,"diet","0.2"
21,"Foxes","prevalence_elicitation","have an exquisite sense of smell",2,26693,1,"physical","0.8"
21,"Giraffes","prevalence_elicitation","have an exquisite sense of smell",2,26693,2,"physical","0.7"
21,"Hippos","prevalence_elicitation","have an exquisite sense of smell",2,26693,3,"physical","0.7"
21,"Elephants","prevalence_elicitation","have an exquisite sense of smell",2,26693,4,"physical","0.85"
21,"Sloths","prevalence_elicitation","have an exquisite sense of smell",2,26693,5,"physical","0.75"
21,"Foxes","prevalence_elicitation","go bald",3,21622,1,"disease_self","0.05"
21,"Giraffes","prevalence_elicitation","go bald",3,21622,2,"disease_self","0.05"
21,"Hippos","prevalence_elicitation","go bald",3,21622,3,"disease_self","0.9"
21,"Elephants","prevalence_elicitation","go bald",3,21622,4,"disease_self","0.9"
21,"Sloths","prevalence_elicitation","go bald",3,21622,5,"disease_self","0.05"
21,"Foxes","prevalence_elicitation","eat grass",4,49831,1,"diet","0.5"
21,"Giraffes","prevalence_elicitation","eat grass",4,49831,2,"diet","0.9"
21,"Hippos","prevalence_elicitation","eat grass",4,49831,3,"diet","0.9"
21,"Elephants","prevalence_elicitation","eat grass",4,49831,4,"diet","0.65"
21,"Sloths","prevalence_elicitation","eat grass",4,49831,5,"diet","0.7"
21,"Foxes","prevalence_elicitation","have personalities",5,12800,1,"psychological","0.98"
21,"Giraffes","prevalence_elicitation","have personalities",5,12800,2,"psychological","0.98"
21,"Hippos","prevalence_elicitation","have personalities",5,12800,3,"psychological","0.98"
21,"Elephants","prevalence_elicitation","have personalities",5,12800,4,"psychological","0.98"
21,"Sloths","prevalence_elicitation","have personalities",5,12800,5,"psychological","0.98"
21,"Foxes","prevalence_elicitation","fly into building windows",6,13248,1,"behavior","0"
21,"Giraffes","prevalence_elicitation","fly into building windows",6,13248,2,"behavior","0"
21,"Hippos","prevalence_elicitation","fly into building windows",6,13248,3,"behavior","0"
21,"Elephants","prevalence_elicitation","fly into building windows",6,13248,4,"behavior","0"
21,"Sloths","prevalence_elicitation","fly into building windows",6,13248,5,"behavior","0"
21,"Foxes","prevalence_elicitation","live in urban areas",7,15472,1,"habitat","0.29"
21,"Giraffes","prevalence_elicitation","live in urban areas",7,15472,2,"habitat","0.05"
21,"Hippos","prevalence_elicitation","live in urban areas",7,15472,3,"habitat","0.05"
21,"Elephants","prevalence_elicitation","live in urban areas",7,15472,4,"habitat","0.05"
21,"Sloths","prevalence_elicitation","live in urban areas",7,15472,5,"habitat","0.05"
21,"Foxes","prevalence_elicitation","steal farmers&quotechar crops",8,34808,1,"behavior_aggressive","0.3"
21,"Giraffes","prevalence_elicitation","steal farmers&quotechar crops",8,34808,2,"behavior_aggressive","0.05"
21,"Hippos","prevalence_elicitation","steal farmers&quotechar crops",8,34808,3,"behavior_aggressive","0.02"
21,"Elephants","prevalence_elicitation","steal farmers&quotechar crops",8,34808,4,"behavior_aggressive","0.02"
21,"Sloths","prevalence_elicitation","steal farmers&quotechar crops",8,34808,5,"behavior_aggressive","0.02"
21,"Foxes","prevalence_elicitation","have a menstrual cycle",9,11489,1,"reproduction","0.5"
21,"Giraffes","prevalence_elicitation","have a menstrual cycle",9,11489,2,"reproduction","0.5"
21,"Hippos","prevalence_elicitation","have a menstrual cycle",9,11489,3,"reproduction","0.5"
21,"Elephants","prevalence_elicitation","have a menstrual cycle",9,11489,4,"reproduction","0.5"
21,"Sloths","prevalence_elicitation","have a menstrual cycle",9,11489,5,"reproduction","0.5"
21,"Foxes","prevalence_elicitation","hunt other animals",10,16381,1,"behavior_aggressive","0.8"
21,"Giraffes","prevalence_elicitation","hunt other animals",10,16381,2,"behavior_aggressive","0.02"
21,"Hippos","prevalence_elicitation","hunt other animals",10,16381,3,"behavior_aggressive","0.02"
21,"Elephants","prevalence_elicitation","hunt other animals",10,16381,4,"behavior_aggressive","0.02"
21,"Sloths","prevalence_elicitation","hunt other animals",10,16381,5,"behavior_aggressive","0.02"
21,"Foxes","prevalence_elicitation","have seizures",11,31288,1,"disease_self","0.03"
21,"Giraffes","prevalence_elicitation","have seizures",11,31288,2,"disease_self","0.03"
21,"Hippos","prevalence_elicitation","have seizures",11,31288,3,"disease_self","0.03"
21,"Elephants","prevalence_elicitation","have seizures",11,31288,4,"disease_self","0.03"
21,"Sloths","prevalence_elicitation","have seizures",11,31288,5,"disease_self","0.03"
21,"Foxes","prevalence_elicitation","get erections",12,17744,1,"reproduction","0.4"
21,"Giraffes","prevalence_elicitation","get erections",12,17744,2,"reproduction","0.4"
21,"Hippos","prevalence_elicitation","get erections",12,17744,3,"reproduction","0.4"
21,"Elephants","prevalence_elicitation","get erections",12,17744,4,"reproduction","0.4"
21,"Sloths","prevalence_elicitation","get erections",12,17744,5,"reproduction","0.4"
22,NA,"category_elicitation",NA,NA,NA,NA,NA,"humans"
22,NA,"category_elicitation",NA,NA,NA,NA,NA,"elephants"
22,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
22,NA,"category_elicitation",NA,NA,NA,NA,NA,"pandas"
22,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
22,"humans","prevalence_elicitation","eat cannabis",1,14879,1,"diet","0.23"
22,"elephants","prevalence_elicitation","eat cannabis",1,14879,2,"diet","0.03"
22,"dogs","prevalence_elicitation","eat cannabis",1,14879,3,"diet","0.03"
22,"pandas","prevalence_elicitation","eat cannabis",1,14879,4,"diet","0.31"
22,"cats","prevalence_elicitation","eat cannabis",1,14879,5,"diet","0.03"
22,"humans","prevalence_elicitation","steal farmers&quotechar crops",2,21126,1,"behavior_aggressive","0.04"
22,"elephants","prevalence_elicitation","steal farmers&quotechar crops",2,21126,2,"behavior_aggressive","0.06"
22,"dogs","prevalence_elicitation","steal farmers&quotechar crops",2,21126,3,"behavior_aggressive","0.12"
22,"pandas","prevalence_elicitation","steal farmers&quotechar crops",2,21126,4,"behavior_aggressive","0"
22,"cats","prevalence_elicitation","steal farmers&quotechar crops",2,21126,5,"behavior_aggressive","0.01"
22,"humans","prevalence_elicitation","know how to ride bicycles",3,17351,1,"psychological","0.88"
22,"elephants","prevalence_elicitation","know how to ride bicycles",3,17351,2,"psychological","0.01"
22,"dogs","prevalence_elicitation","know how to ride bicycles",3,17351,3,"psychological","0.02"
22,"pandas","prevalence_elicitation","know how to ride bicycles",3,17351,4,"psychological","0.01"
22,"cats","prevalence_elicitation","know how to ride bicycles",3,17351,5,"psychological","0"
22,"humans","prevalence_elicitation","give birth underwater",4,16872,1,"reproduction","0.34"
22,"elephants","prevalence_elicitation","give birth underwater",4,16872,2,"reproduction","0.03"
22,"dogs","prevalence_elicitation","give birth underwater",4,16872,3,"reproduction","0"
22,"pandas","prevalence_elicitation","give birth underwater",4,16872,4,"reproduction","0"
22,"cats","prevalence_elicitation","give birth underwater",4,16872,5,"reproduction","0"
22,"humans","prevalence_elicitation","torture other animals",5,20040,1,"behavior_aggressive","0.35"
22,"elephants","prevalence_elicitation","torture other animals",5,20040,2,"behavior_aggressive","0"
22,"dogs","prevalence_elicitation","torture other animals",5,20040,3,"behavior_aggressive","0.05"
22,"pandas","prevalence_elicitation","torture other animals",5,20040,4,"behavior_aggressive","0.04"
22,"cats","prevalence_elicitation","torture other animals",5,20040,5,"behavior_aggressive","0.54"
22,"humans","prevalence_elicitation","have strange genetic mutations",6,7960,1,"disease_self","0.08"
22,"elephants","prevalence_elicitation","have strange genetic mutations",6,7960,2,"disease_self","0.01"
22,"dogs","prevalence_elicitation","have strange genetic mutations",6,7960,3,"disease_self","0.08"
22,"pandas","prevalence_elicitation","have strange genetic mutations",6,7960,4,"disease_self","0.08"
22,"cats","prevalence_elicitation","have strange genetic mutations",6,7960,5,"disease_self","0.07"
22,"humans","prevalence_elicitation","drink alcohol left behind by tourists",7,9775,1,"diet","0"
22,"elephants","prevalence_elicitation","drink alcohol left behind by tourists",7,9775,2,"diet","0.02"
22,"dogs","prevalence_elicitation","drink alcohol left behind by tourists",7,9775,3,"diet","0.02"
22,"pandas","prevalence_elicitation","drink alcohol left behind by tourists",7,9775,4,"diet","0.03"
22,"cats","prevalence_elicitation","drink alcohol left behind by tourists",7,9775,5,"diet","0.06"
22,"humans","prevalence_elicitation","have very long wings",8,12184,1,"physical","0"
