"workerid","rt","trial_type","property_type","trial_num","category","explanation","property","response"
19,9476,"implied_prevalence","habitat",6,"crullets","","live in the hulls of sea vessels",0.9
19,6103,"implied_prevalence","psychological",7,"stups","","are afraid of dogs",1
19,7000,"implied_prevalence","psychological",8,"krivels","","experience emotions",1
19,37105,"implied_prevalence","behavior",9,"trufts","It doesn&quotechart seem like a natural thing to do. Just something that they can do","perform in the circus",0.2
19,7407,"implied_prevalence","behavior_aggressive",10,"cheebas","","get in fights with other animals",1
19,3631,"implied_prevalence","diet",11,"reesles","","eat grass",1
19,7711,"implied_prevalence","diet",12,"glippets","","eat candy wrappers",0.3
19,5023,"implied_prevalence","diet",13,"moxes","","eat garbage",0.89
19,26496,"implied_prevalence","psychological",14,"frams","It doesn&quotechart seem like a natural thing to do. Just something that they can do.","know how to ride bicycles",0.1
19,6160,"implied_prevalence","physical",15,"morseths","","have an exquisite sense of smell",1
19,6657,"implied_prevalence","disease_self",16,"kweps","","lose their teeth",1
19,6478,"implied_prevalence","behavior",17,"zoovs","","chase their tails",0.99
19,13440,"implied_prevalence","psychological",18,"grinks","","know when earthquakes are about to happen",1
19,8157,"implied_prevalence","disease_self",19,"fendles","","get cancer",0.5
19,5127,"implied_prevalence","disease_other",20,"taifels","","carry malaria",0.5
19,32154,"implied_prevalence","behavior",21,"feps","It&quotechars something that can happen but not all of them will do it. Kind of like birds.","fly into building windows",0.1
19,3679,"implied_prevalence","physical",22,"pangolins","","have brown fur",1
19,8047,"implied_prevalence","disease_other",23,"ollers","","transmit rabies",0.3
19,5495,"implied_prevalence","behavior_aggressive",24,"sapers","","pound their chests to display dominance",1
19,6484,"implied_prevalence","diet",25,"dunkels","","eat human food",0.51
19,4162,"implied_prevalence","physical",26,"daiths","","have very long wings",0.99
19,7952,"implied_prevalence","disease_other",27,"ackles","","carry Lyme disease",0.4
19,6312,"implied_prevalence","reproduction",28,"kazzes","","have a menstrual cycle",0.5
19,6047,"implied_prevalence","disease_self",29,"thups","","go bald",0.5
19,4084,"implied_prevalence","behavior",30,"zorbs","","use tools",1
19,34286,"implied_prevalence","diet",31,"wugs","Not every Wug is going to come across alcohol that is left behind","drink alcohol left behind by tourists",0.2
19,7225,"implied_prevalence","disease_self",32,"luzaks","","develop back problems",0.5
19,7805,"implied_prevalence","reproduction",33,"plovs","","have dozens of sexual partners",0.9
19,5626,"implied_prevalence","reproduction",34,"mooks","","get erections",0.5
19,4551,"implied_prevalence","psychological",35,"blins","","experience empathy",0.99
19,4899,"implied_prevalence","behavior",36,"lorches","","do handstands to scare off predators",0.99
20,37413,"implied_prevalence","disease_other",1,"dobles","doesn&quotechart make sense to be a large percent","transmit HIV",0.07
20,21903,"implied_prevalence","psychological",2,"ackles","it is a learnt skill","know how to ride bicycles",0.08
20,7839,"implied_prevalence","diet",3,"stups","","cannibalize each other",0.97
20,21141,"implied_prevalence","physical",4,"taifels","really long life is rare","live to be five hundred years old",0.2
20,8948,"implied_prevalence","physical",5,"dorbs","","have intensely beautiful feathers",0.5
20,9535,"implied_prevalence","psychological",6,"morseths","","experience empathy",0.73
20,6965,"implied_prevalence","psychological",7,"pangolins","","experience emotions",0.33
20,9094,"implied_prevalence","behavior",8,"crullets","","sleep during the day",1
20,7105,"implied_prevalence","behavior",9,"trufts","","sing beautiful songs",0.5
20,7845,"implied_prevalence","behavior",10,"mooks","","chase their tails",0.33
20,16857,"implied_prevalence","diet",11,"elleps","not a natural behavior","drink soda",0.04
20,13926,"implied_prevalence","habitat",12,"plovs","man made behavior","live in urban areas",0.2
20,5475,"implied_prevalence","behavior",13,"cheebas","","play with bottlecaps",0.3
20,5857,"implied_prevalence","behavior_aggressive",14,"grinks","","attack hikers",0.4
20,8996,"implied_prevalence","physical",15,"ollers","","have very long wings",0.93
20,23023,"implied_prevalence","diet",16,"krivels","curiosity and small population","drink alcohol left behind by tourists",0.14
20,24109,"implied_prevalence","diet",17,"glippets","not readily available","eat cannabis",0.1
20,8875,"implied_prevalence","reproduction",18,"javs","","attract mates by secreting pheromones",0.5
20,12458,"implied_prevalence","reproduction",19,"dunkels","","lay eggs in other birds&quotechar nests",0.49
20,6532,"implied_prevalence","psychological",20,"zoovs","","are afraid of loud noises",0.28
20,5636,"implied_prevalence","physical",21,"daiths","","have brown fur",0.68
20,7082,"implied_prevalence","behavior",22,"feps","","fly into building windows",0.78
20,5258,"implied_prevalence","physical",23,"lorches","","live to be twenty years old",0.75
20,3691,"implied_prevalence","disease_self",24,"kweps","","have seizures",0.57
20,5023,"implied_prevalence","disease_self",25,"wugs","","have strange genetic mutations",0.63
20,4779,"implied_prevalence","behavior",26,"zorbs","","swim in shallow pools",1
20,3972,"implied_prevalence","behavior",27,"fendles","","like to cuddle",0.39
20,18420,"implied_prevalence","disease_other",28,"moxes","it is a disease that can kill the host","carry Lyme disease",0.24
20,5049,"implied_prevalence","diet",29,"sapers","","eat human food",0.32
20,3736,"implied_prevalence","disease_self",30,"thups","","get dandruff",0.26
20,5368,"implied_prevalence","psychological",31,"reesles","","have personalities",0.3
20,15676,"implied_prevalence","diet",32,"frams","not readily available","eat candy wrappers",0.15
20,16257,"implied_prevalence","physical",33,"blins","not a lot will reach the age","live to be a hundred years old",0.24
20,6004,"implied_prevalence","habitat",34,"ludinos","","live in high-rise buildings",0.58
20,4175,"implied_prevalence","reproduction",35,"kazzes","","give birth underwater",0.8
20,3186,"implied_prevalence","habitat",36,"luzaks","","live in trees",0.75
21,4854,"implied_prevalence","diet",1,"glippets","","eat garbage",0.3
21,2614,"implied_prevalence","disease_self",2,"mooks","","get dandruff",0.29
21,5535,"implied_prevalence","physical",3,"fendles","","have intensely beautiful feathers",0.88
21,3032,"implied_prevalence","psychological",4,"wugs","","experience emotions",0.89
21,4163,"implied_prevalence","behavior_aggressive",5,"blins","","carry out premeditated murder",0.32
21,2559,"implied_prevalence","behavior",6,"elleps","","sleep during the day",0.73
21,4044,"implied_prevalence","psychological",7,"krivels","","experience empathy",0.38
21,4432,"implied_prevalence","physical",8,"dunkels","","have very long wings",0.91
21,250629,"implied_prevalence","psychological",9,"cheebas","It&quotechars not a physical attribute. I feel it&quotechars something some would have and some wouldn&quotechart.","are afraid of loud noises",0.22
21,5595,"implied_prevalence","diet",10,"javs","","eat insects",0.89
21,3732,"implied_prevalence","psychological",11,"moxes","","develop phobias",0.64
21,4283,"implied_prevalence","behavior",12,"grinks","","do handstands to scare off predators",0.83
21,5376,"implied_prevalence","diet",13,"morseths","","eat people",0.4
21,7604,"implied_prevalence","habitat",14,"kazzes","","live in the hulls of sea vessels",0.77
21,3228,"implied_prevalence","reproduction",15,"plovs","","have dozens of sexual partners",0.36
21,2268,"implied_prevalence","disease_other",16,"luzaks","","transmit rabies",0.4
21,5215,"implied_prevalence","psychological",17,"kweps","","have personalities",0.85
21,54380,"implied_prevalence","behavior",18,"reesles","It&quotechars not physical, habitat or logical. I feel like it&quotechars more of a choice.","perform in the circus",0.22
21,3954,"implied_prevalence","behavior",19,"thups","","play with bottlecaps",0.38
21,4328,"implied_prevalence","disease_self",20,"feps","","are addicted to nicotine",0.56
21,2840,"implied_prevalence","behavior",21,"stups","","chase their tails",0.34
21,2880,"implied_prevalence","disease_self",22,"dobles","","have strange genetic mutations",0.59
21,3272,"implied_prevalence","diet",23,"crullets","","eat candy wrappers",0.34
21,3064,"implied_prevalence","behavior_aggressive",24,"dorbs","","pound their chests to display dominance",0.74
21,4360,"implied_prevalence","physical",25,"ackles","","live to be five hundred years old",0.26
21,3024,"implied_prevalence","behavior",26,"zorbs","","swim in shallow pools",0.35
21,9320,"implied_prevalence","behavior_aggressive",27,"lorches","","capture other animals&quotechar territory",0.28
21,2284,"implied_prevalence","behavior",28,"zoovs","","use tools",0.45
21,3721,"implied_prevalence","reproduction",29,"ollers","","get erections",0.8
21,2287,"implied_prevalence","disease_self",30,"taifels","","get cancer",0.28
21,2835,"implied_prevalence","habitat",31,"trufts","","live in high-rise buildings",0.6
21,3875,"implied_prevalence","reproduction",32,"daiths","","give birth underwater",0.92
21,2759,"implied_prevalence","psychological",33,"pangolins","","are intelligent",0.31
21,3033,"implied_prevalence","diet",34,"ludinos","","eat human food",0.42
21,2542,"implied_prevalence","behavior",35,"frams","","like to cuddle",0.37
21,63193,"implied_prevalence","psychological",36,"sapers","It&quotechars an attribute that some would have and other&quotechars may not. Not necessarily a generalized attribute. ","are afraid of dogs",0.24
22,3452,"implied_prevalence","reproduction",1,"feps","","give birth underwater",1
22,2499,"implied_prevalence","diet",2,"trufts","","eat cannabis",1
22,4338,"implied_prevalence","disease_self",3,"kazzes","","lose their teeth",0.49
22,1981,"implied_prevalence","reproduction",4,"glippets","","have a menstrual cycle",1
22,2161,"implied_prevalence","behavior_aggressive",5,"crullets","","capture other animals&quotechar territory",1
22,1644,"implied_prevalence","behavior",6,"javs","","like to cuddle",0.43
22,1962,"implied_prevalence","diet",7,"zorbs","","eat human food",0.54
22,10991,"implied_prevalence","disease_self",8,"sapers","i dont see all of them having seizures","have seizures",0.22
22,1982,"implied_prevalence","physical",9,"thups","","have an exquisite sense of smell",0.7
22,2282,"implied_prevalence","reproduction",10,"blins","","attract mates by secreting pheromones",0.55
22,2934,"implied_prevalence","behavior",11,"plovs","","play with bottlecaps",0.5
22,1953,"implied_prevalence","behavior_aggressive",12,"pangolins","","attack hikers",0.37
22,3660,"implied_prevalence","psychological",13,"grinks","","are afraid of loud noises",0.81
22,1977,"implied_prevalence","diet",14,"morseths","","drink soda",0.33
22,1864,"implied_prevalence","disease_self",15,"mooks","","go bald",0.45
22,2370,"implied_prevalence","habitat",16,"fendles","","live in high-rise buildings",0.39
22,2297,"implied_prevalence","behavior_aggressive",17,"moxes","","get in fights with other animals",0.61
22,2155,"implied_prevalence","reproduction",18,"lorches","","have dozens of sexual partners",0.77
22,1812,"implied_prevalence","disease_self",19,"wugs","","get cancer",0.57
22,1891,"implied_prevalence","behavior",20,"stups","","ride the subway",0.33
22,1550,"implied_prevalence","behavior",21,"ollers","","sleep during the day",0.49
22,2137,"implied_prevalence","habitat",22,"cheebas","","live in the hulls of sea vessels",0.59
22,1770,"implied_prevalence","habitat",23,"dunkels","","live in urban areas",0.39
22,2047,"implied_prevalence","reproduction",24,"ackles","","lay eggs in other birds&quotechar nests",0.71
22,2603,"implied_prevalence","physical",25,"luzaks","","have very long wings",0.75
22,3811,"implied_prevalence","disease_self",26,"taifels","","are addicted to nicotine",0.35
22,1706,"implied_prevalence","psychological",27,"krivels","","know how to ride bicycles",0.47
22,1918,"implied_prevalence","disease_self",28,"ludinos","","have strange genetic mutations",0.65
22,2599,"implied_prevalence","behavior",29,"elleps","","fly into building windows",0.54
22,2301,"implied_prevalence","psychological",30,"daiths","","are afraid of dogs",0.77
22,3593,"implied_prevalence","disease_other",31,"frams","","transmit rabies",0.38
22,3365,"implied_prevalence","physical",32,"dorbs","","live to be five hundred years old",0.59
22,3991,"implied_prevalence","behavior",33,"zoovs","","do handstands to scare off predators",0.7
22,3352,"implied_prevalence","behavior_aggressive",34,"dobles","","pound their chests to display dominance",0.74
22,2224,"implied_prevalence","diet",35,"kweps","","drink alcohol left behind by tourists",0.37
22,1826,"implied_prevalence","diet",36,"reesles","","eat garbage",0.57
23,7296,"implied_prevalence","disease_self",1,"dorbs","","lose their teeth",0.98
23,6609,"implied_prevalence","reproduction",2,"frams","","lay eggs in other birds&quotechar nests",0.5
23,29718,"implied_prevalence","behavior_aggressive",3,"reesles","murder isn&quotechart common among people, so it&quotechars likely not common among reesles","carry out premeditated murder",0.07
23,4839,"implied_prevalence","disease_self",4,"zorbs","","get dandruff",0.29
23,4608,"implied_prevalence","behavior",5,"sapers","","chase their tails",0.69
23,3392,"implied_prevalence","reproduction",6,"feps","","have a menstrual cycle",0.5
23,7656,"implied_prevalence","physical",7,"krivels","","live to be five hundred years old",0.35
23,3739,"implied_prevalence","psychological",8,"lorches","","have personalities",0.98
23,4576,"implied_prevalence","behavior",9,"kweps","","play with bottlecaps",0.66
23,31470,"implied_prevalence","disease_self",10,"taifels","seizures aren&quotechart common in people so they&quotecharre probably not common in taifels","have seizures",0.05
23,19040,"implied_prevalence","disease_other",11,"kazzes","most probably don&quotechart carry malaria, just a percentage","carry malaria",0.2
23,26365,"implied_prevalence","diet",12,"crullets","most people would stay away from crullets so it&quotechars probably not a lot who actually eat people","eat people",0.01
23,41730,"implied_prevalence","physical",13,"luzaks","some luzaks will die young","live to be twenty years old",0.7
23,4194,"implied_prevalence","disease_other",14,"daiths","","carry Lyme disease",0.32
23,8953,"implied_prevalence","psychological",15,"ludinos","","know when earthquakes are about to happen",0.76
23,11798,"implied_prevalence","diet",16,"dunkels","most don&quotechart have access to soda","drink soda",0.16
23,3187,"implied_prevalence","diet",17,"trufts","","eat grass",0.96
23,6393,"implied_prevalence","habitat",18,"fendles","","live in the hulls of sea vessels",0.64
23,5577,"implied_prevalence","behavior",19,"blins","","do handstands to scare off predators",0.88
23,3592,"implied_prevalence","reproduction",20,"grinks","","get erections",0.5
23,3539,"implied_prevalence","psychological",21,"pangolins","","are intelligent",0.78
23,5506,"implied_prevalence","behavior",22,"mooks","","sleep during the day",0.98
23,6015,"implied_prevalence","physical",23,"thups","","have very long wings",0.97
23,17464,"implied_prevalence","behavior",24,"ackles","most probably don&quotechart fly into windows because they are living in the wild","fly into building windows",0.14
23,4221,"implied_prevalence","behavior_aggressive",25,"glippets","","steal farmers&quotechar crops",0.5
23,3291,"implied_prevalence","diet",26,"stups","","eat human food",0.28
23,5098,"implied_prevalence","diet",27,"moxes","","cannibalize each other",0.29
23,4170,"implied_prevalence","disease_self",28,"zoovs","","get cancer",0.35
23,23208,"implied_prevalence","diet",29,"wugs","there&quotechars probably not a lot of alcohol around to be drunk","drink alcohol left behind by tourists",0.24
23,4513,"implied_prevalence","physical",30,"dobles","","live to be a hundred years old",0.79
23,16261,"implied_prevalence","diet",31,"javs","hopefully not a lot of candy wrappers around to be eaten","eat candy wrappers",0.24
23,15469,"implied_prevalence","behavior_aggressive",32,"ollers","hikers would likely stay away from ollers","attack hikers",0.21
23,6044,"implied_prevalence","reproduction",33,"cheebas","","lay eggs without needing fertilization",0.49
23,3473,"implied_prevalence","physical",34,"plovs","","have an exquisite sense of smell",0.84
23,3517,"implied_prevalence","reproduction",35,"elleps","","have dozens of sexual partners",0.8
23,3322,"implied_prevalence","habitat",36,"morseths","","live in high-rise buildings",0.42
24,24691,"implied_prevalence","diet",1,"daiths","a recently discovered island would not have soda","drink soda",0
24,41042,"implied_prevalence","behavior_aggressive",2,"trufts","I imagine that some of them might be capable of it, but only a small amount","carry out premeditated murder",0.1
24,10497,"implied_prevalence","diet",3,"crullets","","drink alcohol left behind by tourists",0.6
24,33614,"implied_prevalence","psychological",4,"glippets","some of them might be able to detect seismic activity. some dogs can do this.","know when earthquakes are about to happen",0.2
24,11848,"implied_prevalence","physical",5,"sapers","","live to be twenty years old",0.65
24,23567,"implied_prevalence","disease_self",6,"wugs","some of them lose their hair do to sickness","go bald",0.02
24,20583,"implied_prevalence","behavior",7,"fendles","there aren&quotechart any bottlecaps on the island","play with bottlecaps",0
24,7337,"implied_prevalence","diet",8,"ollers","","eat grass",0.75
24,9223,"implied_prevalence","reproduction",9,"kazzes","","lay eggs without needing fertilization",1
24,7753,"implied_prevalence","reproduction",10,"pangolins","","have a menstrual cycle",0.5
24,8377,"implied_prevalence","diet",11,"feps","","eat people",0.4
24,12039,"implied_prevalence","behavior_aggressive",12,"frams","","hunt other animals",0.85
24,6297,"implied_prevalence","psychological",13,"reesles","","mourn their dead",0.95
24,11322,"implied_prevalence","reproduction",14,"taifels","","have dozens of sexual partners",0.85
24,7952,"implied_prevalence","psychological",15,"dorbs","","are afraid of loud noises",0.75
24,7566,"implied_prevalence","physical",16,"thups","","have brown fur",0.65
24,22364,"implied_prevalence","behavior_aggressive",17,"zoovs","some of them do, when they come into contact with hikers","attack hikers",0.25
24,6648,"implied_prevalence","behavior_aggressive",18,"kweps","","pound their chests to display dominance",0.5
24,17700,"implied_prevalence","habitat",19,"stups","only a small proportion live in zoos","live in zoos",0.05
24,12268,"implied_prevalence","behavior_aggressive",20,"morseths","they aren&quotechart capable of torture","torture other animals",0
24,15711,"implied_prevalence","behavior",21,"luzaks","there aren&quotechart any buildings on the island","fly into building windows",0
24,6561,"implied_prevalence","psychological",22,"dobles","","are afraid of dogs",0.9
24,24439,"implied_prevalence","habitat",23,"dunkels","they wouldn&quotechart be able to survive there","live in the hulls of sea vessels",0
24,16504,"implied_prevalence","physical",24,"javs","their life expectancy is less than 100 years","live to be five hundred years old",0
24,11928,"implied_prevalence","disease_self",25,"ackles","they don&quotechart have nicotine on the island","are addicted to nicotine",0
24,19279,"implied_prevalence","physical",26,"blins","some of them are spotted, some are striped, some are solid","have spots",0.2
24,9769,"implied_prevalence","disease_self",27,"cheebas","","develop back problems",0.3
24,7474,"implied_prevalence","behavior_aggressive",28,"zorbs","","get in fights with other animals",0.65
24,21277,"implied_prevalence","behavior",29,"moxes","some of them get confused, but most know their own tale","chase their tails",0.1
24,15552,"implied_prevalence","disease_other",30,"grinks","not many carry rabbies","transmit rabies",0.02
24,9676,"implied_prevalence","behavior",31,"elleps","","sleep during the day",0.6
24,12867,"implied_prevalence","disease_self",32,"lorches","they don&quotechart have seizures","have seizures",0
24,6728,"implied_prevalence","psychological",33,"mooks","","experience empathy",0.95
24,9711,"implied_prevalence","habitat",34,"krivels","no buildings on the island","live in high-rise buildings",0
24,13396,"implied_prevalence","physical",35,"ludinos","","have an exquisite sense of smell",0.95
24,5705,"implied_prevalence","reproduction",36,"plovs","","attract mates by secreting pheromones",0.5
25,15983,"implied_prevalence","reproduction",1,"taifels","","attract mates by secreting pheromones",0.5
25,5279,"implied_prevalence","physical",2,"crullets","","have very long wings",1
25,4431,"implied_prevalence","diet",3,"thups","","feed on the carcasses of dead animals",1
25,9952,"implied_prevalence","behavior_aggressive",4,"frams","","get in fights with other animals",0.48
25,3176,"implied_prevalence","disease_self",5,"daiths","","have strange genetic mutations",0.29
25,3912,"implied_prevalence","behavior",6,"reesles","","play with bottlecaps",0.62
25,26232,"implied_prevalence","habitat",7,"krivels","","live in trees",1
25,3784,"implied_prevalence","reproduction",8,"morseths","","give birth underwater",0.52
25,4568,"implied_prevalence","psychological",9,"moxes","","are afraid of loud noises",1
25,3928,"implied_prevalence","disease_self",10,"ollers","","get dandruff",0.67
25,2224,"implied_prevalence","behavior",11,"trufts","","use tools",1
25,19100,"implied_prevalence","diet",12,"zorbs","Because there might not be many available to drink.","drink alcohol left behind by tourists",0.22
25,5115,"implied_prevalence","behavior_aggressive",13,"feps","","steal farmers&quotechar crops",0.31
25,4272,"implied_prevalence","diet",14,"pangolins","","eat insects",1
25,6672,"implied_prevalence","disease_other",15,"kazzes","","transmit rabies",0.23
25,8816,"implied_prevalence","habitat",16,"luzaks","","live in high-rise buildings",0.52
25,4369,"implied_prevalence","behavior_aggressive",17,"zoovs","","pound their chests to display dominance",0.81
25,5455,"implied_prevalence","reproduction",18,"glippets","","have a menstrual cycle",0.5
25,4480,"implied_prevalence","psychological",19,"dorbs","","are intelligent",0.89
25,3256,"implied_prevalence","diet",20,"elleps","","eat human food",0.59
25,4769,"implied_prevalence","behavior",21,"cheebas","","do handstands to scare off predators",0.47
25,2615,"implied_prevalence","diet",22,"wugs","","eat garbage",0.42
25,8823,"implied_prevalence","disease_self",23,"grinks","","lose their teeth",0.66
25,4024,"implied_prevalence","diet",24,"sapers","","eat people",0.48
25,6568,"implied_prevalence","physical",25,"fendles","","have an exquisite sense of smell",1
25,3008,"implied_prevalence","psychological",26,"blins","","know how to ride bicycles",0.66
25,3720,"implied_prevalence","disease_other",27,"stups","","carry malaria",0.38
25,3473,"implied_prevalence","diet",28,"kweps","","drink soda",0.55
25,3375,"implied_prevalence","habitat",29,"dobles","","live in the hulls of sea vessels",0.89
25,9376,"implied_prevalence","behavior_aggressive",30,"ackles","","attack hikers",0.51
25,3096,"implied_prevalence","reproduction",31,"javs","","lay eggs without needing fertilization",1
25,3576,"implied_prevalence","diet",32,"ludinos","","eat cannabis",0.58
25,2409,"implied_prevalence","reproduction",33,"plovs","","have dozens of sexual partners",0.85
25,2512,"implied_prevalence","diet",34,"dunkels","","eat candy wrappers",0.65
25,5767,"implied_prevalence","behavior_aggressive",35,"lorches","","hunt other animals",0.9
25,2769,"implied_prevalence","reproduction",36,"mooks","","get erections",0.55
26,11949,"implied_prevalence","psychological",1,"stups","","know when earthquakes are about to happen",0.8
26,4927,"implied_prevalence","diet",2,"reesles","","eat garbage",0.9
26,6745,"implied_prevalence","reproduction",3,"ackles","","have a menstrual cycle",0.5
26,5739,"implied_prevalence","physical",4,"ollers","","have brown fur",0.95
26,5824,"implied_prevalence","physical",5,"javs","","live to be a hundred years old",0.8
26,5041,"implied_prevalence","disease_self",6,"grinks","","have strange genetic mutations",0.65
26,3895,"implied_prevalence","psychological",7,"feps","","are intelligent",0.85
26,6201,"implied_prevalence","reproduction",8,"elleps","","lay eggs without needing fertilization",0.5
26,4599,"implied_prevalence","diet",9,"mooks","","drink alcohol left behind by tourists",0.4
26,6886,"implied_prevalence","reproduction",10,"zoovs","","give birth underwater",0.98
26,9425,"implied_prevalence","disease_self",11,"crullets","","are addicted to nicotine",0.55
26,73382,"implied_prevalence","diet",12,"trufts","It seems unlikely that there would be an animal who largely ate humans based on people&quotechars ability ti avoid predators through time. It seems far more likely that they sometimes eat people, in specific circumstances, when possible, which I cannot imagine happens often.","eat people",0.25
26,5353,"implied_prevalence","diet",13,"thups","","eat grass",0.95
26,4451,"implied_prevalence","diet",14,"kweps","","eat insects",0.95
26,22717,"implied_prevalence","behavior",15,"taifels","","use tools",0.7
26,4757,"implied_prevalence","behavior",16,"wugs","","fly into building windows",0.35
26,4816,"implied_prevalence","habitat",17,"moxes","","live in the hulls of sea vessels",0.6
26,5152,"implied_prevalence","behavior_aggressive",18,"morseths","","torture other animals",0.4
26,10338,"implied_prevalence","behavior_aggressive",19,"ludinos","","attack hikers",0.35
26,6869,"implied_prevalence","disease_self",20,"frams","","lose their teeth",0.8
26,6330,"implied_prevalence","reproduction",21,"zorbs","","have dozens of sexual partners",0.85
26,10909,"implied_prevalence","habitat",22,"kazzes","","live in urban areas",0.4
26,6939,"implied_prevalence","behavior",23,"blins","","swim in shallow pools",0.4
26,5224,"implied_prevalence","physical",24,"glippets","","live to be five hundred years old",0.65
26,3701,"implied_prevalence","psychological",25,"lorches","","mourn their dead",0.7
26,3325,"implied_prevalence","diet",26,"plovs","","drink soda",0.35
26,3809,"implied_prevalence","physical",27,"sapers","","have intensely beautiful feathers",0.9
26,49957,"implied_prevalence","behavior",28,"cheebas","I would imagine that any animal would have limited access to the subway, therefore few would actually end up riding it on a regular basis. ","ride the subway",0.2
26,5747,"implied_prevalence","psychological",29,"dobles","","have personalities",0.85
26,7949,"implied_prevalence","habitat",30,"krivels","","live in high-rise buildings",0.35
26,4101,"implied_prevalence","behavior_aggressive",31,"fendles","","capture other animals&quotechar territory",0.8
26,5192,"implied_prevalence","psychological",32,"luzaks","","develop phobias",0.55
26,6976,"implied_prevalence","physical",33,"dorbs","","live to be twenty years old",0.7
26,4367,"implied_prevalence","disease_other",34,"dunkels","","carry malaria",0.6
26,5750,"implied_prevalence","behavior",35,"pangolins","","like to cuddle",0.8
26,3528,"implied_prevalence","reproduction",36,"daiths","","get erections",0.5
27,8774,"implied_prevalence","psychological",1,"plovs","","develop phobias",0.75
27,4844,"implied_prevalence","behavior_aggressive",2,"krivels","","get in fights with other animals",0.78
27,4120,"implied_prevalence","behavior",3,"grinks","","fly into building windows",0.79
27,3364,"implied_prevalence","behavior",4,"ludinos","","chase their tails",0.84
27,4460,"implied_prevalence","physical",5,"lorches","","have intensely beautiful feathers",0.94
27,4712,"implied_prevalence","diet",6,"glippets","","eat cannabis",0.9
27,3508,"implied_prevalence","habitat",7,"zorbs","","live in urban areas",0.9
27,4488,"implied_prevalence","disease_other",8,"dunkels","","carry Lyme disease",0.68
27,5779,"implied_prevalence","disease_self",9,"stups","","are addicted to nicotine",0.84
27,5912,"implied_prevalence","physical",10,"daiths","","live to be five hundred years old",0.52
27,5868,"implied_prevalence","reproduction",11,"elleps","","have a menstrual cycle",0.51
27,3124,"implied_prevalence","psychological",12,"reesles","","experience empathy",0.87
27,4268,"implied_prevalence","habitat",13,"morseths","","live in zoos",0.79
27,2707,"implied_prevalence","disease_self",14,"dorbs","","get dandruff",0.88
27,3036,"implied_prevalence","physical",15,"sapers","","have spots",0.89
27,3676,"implied_prevalence","disease_self",16,"kazzes","","develop back problems",0.78
27,6829,"implied_prevalence","psychological",17,"fendles","","know when earthquakes are about to happen",0.94
27,2731,"implied_prevalence","psychological",18,"feps","","are afraid of loud noises",0.92
27,3236,"implied_prevalence","behavior",19,"ollers","","swim in shallow pools",0.86
27,2088,"implied_prevalence","psychological",20,"javs","","are afraid of dogs",0.85
27,3488,"implied_prevalence","reproduction",21,"blins","","lay eggs without needing fertilization",0.94
27,3436,"implied_prevalence","disease_self",22,"mooks","","lose their teeth",0.8
27,3940,"implied_prevalence","disease_other",23,"wugs","","transmit rabies",0.84
27,4456,"implied_prevalence","behavior_aggressive",24,"taifels","","carry out premeditated murder",0.69
27,2088,"implied_prevalence","diet",25,"trufts","","eat candy wrappers",0.82
27,3513,"implied_prevalence","habitat",26,"zoovs","","live in the hulls of sea vessels",0.85
27,3260,"implied_prevalence","disease_self",27,"dobles","","get cancer",0.73
27,2668,"implied_prevalence","physical",28,"ackles","","have brown fur",0.9
27,5411,"implied_prevalence","psychological",29,"moxes","","have personalities",0.98
27,2813,"implied_prevalence","behavior",30,"luzaks","","ride the subway",0.78
27,2388,"implied_prevalence","diet",31,"frams","","cannibalize each other",0.8
27,2228,"implied_prevalence","reproduction",32,"crullets","","get erections",0.92
27,2740,"implied_prevalence","physical",33,"cheebas","","live to be a hundred years old",0.64
27,13719,"implied_prevalence","behavior_aggressive",34,"thups","","capture other animals&quotechar territory",0.85
27,1909,"implied_prevalence","habitat",35,"pangolins","","live in trees",0.87
27,1959,"implied_prevalence","behavior_aggressive",36,"kweps","","steal farmers&quotechar crops",0.81
28,3838,"implied_prevalence","disease_other",1,"ludinos","","carry Lyme disease",0.54
28,3862,"implied_prevalence","behavior",2,"kazzes","","play with bottlecaps",0.53
28,6253,"implied_prevalence","physical",3,"glippets","","have very long wings",0.87
28,3276,"implied_prevalence","diet",4,"blins","","drink alcohol left behind by tourists",0.66
28,8151,"implied_prevalence","physical",5,"zoovs","","live to be a hundred years old",0.88
28,4070,"implied_prevalence","reproduction",6,"taifels","","lay eggs without needing fertilization",1
28,4228,"implied_prevalence","behavior",7,"ackles","","ride the subway",0.68
28,4115,"implied_prevalence","behavior_aggressive",8,"wugs","","pound their chests to display dominance",0.98
28,3123,"implied_prevalence","behavior",9,"morseths","","sleep during the day",0.92
28,11115,"implied_prevalence","behavior_aggressive",10,"daiths","","capture other animals&quotechar territory",0.81
28,2935,"implied_prevalence","disease_self",11,"fendles","","lose their teeth",0.8
28,4042,"implied_prevalence","disease_other",12,"cheebas","","transmit rabies",0.73
28,14994,"implied_prevalence","disease_self",13,"thups","","are addicted to nicotine",0.53
28,3062,"implied_prevalence","psychological",14,"dunkels","","are afraid of loud noises",0.72
28,3647,"implied_prevalence","physical",15,"elleps","","live to be twenty years old",0.83
28,4771,"implied_prevalence","behavior_aggressive",16,"reesles","","carry out premeditated murder",0.36
28,2270,"implied_prevalence","diet",17,"trufts","","eat cannabis",0.53
28,2855,"implied_prevalence","diet",18,"stups","","eat human food",0.67
