"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
148,164394,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 100, 50, 100, 50, 99, 48, 54, 50, u'?']",10,"I expect new animals to have an average rate of success.",10,"prior","half_or_deterministic","psychological",0.63,"O"
149,209846,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 50, 26, 26, 22, 24, 48, 49, 55, 52, u'?']",10,"It seemed as though the percentages were getting higher as they discovered them",10,"prior","weak_or_half","psychological",0.54,"K"
149,209846,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 50, 26, 26, 22, 24, 48, 49, 55, 52, u'?']",10,"It seemed as though the percentages were getting higher as they discovered them",10,"prior","weak_or_half","psychological",0.49,"L"
149,209846,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 50, 26, 26, 22, 24, 48, 49, 55, 52, u'?']",10,"It seemed as though the percentages were getting higher as they discovered them",10,"prior","weak_or_half","psychological",0.61,"M"
149,209846,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 50, 26, 26, 22, 24, 48, 49, 55, 52, u'?']",10,"It seemed as though the percentages were getting higher as they discovered them",10,"prior","weak_or_half","psychological",0.58,"N"
149,209846,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 50, 26, 26, 22, 24, 48, 49, 55, 52, u'?']",10,"It seemed as though the percentages were getting higher as they discovered them",10,"prior","weak_or_half","psychological",0.44,"O"
150,242408,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 0, 0, 49, 45, 0, 56, 48, 0, 0, u'?']",10,"There was about an even number of animals which know and don&quotechart know when earthquakes will happen. I just patterned it from the results earlier. ",10,"prior","rare_half","psychological",0.48,"K"
150,242408,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 0, 0, 49, 45, 0, 56, 48, 0, 0, u'?']",10,"There was about an even number of animals which know and don&quotechart know when earthquakes will happen. I just patterned it from the results earlier. ",10,"prior","rare_half","psychological",0,"L"
150,242408,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 0, 0, 49, 45, 0, 56, 48, 0, 0, u'?']",10,"There was about an even number of animals which know and don&quotechart know when earthquakes will happen. I just patterned it from the results earlier. ",10,"prior","rare_half","psychological",0,"M"
150,242408,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 0, 0, 49, 45, 0, 56, 48, 0, 0, u'?']",10,"There was about an even number of animals which know and don&quotechart know when earthquakes will happen. I just patterned it from the results earlier. ",10,"prior","rare_half","psychological",0.48,"N"
150,242408,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 0, 0, 49, 45, 0, 56, 48, 0, 0, u'?']",10,"There was about an even number of animals which know and don&quotechart know when earthquakes will happen. I just patterned it from the results earlier. ",10,"prior","rare_half","psychological",0.48,"O"
151,250816,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 51, 51, 52, 56, 17, 25, 20, 51, u'?']",10,"Seemed like there was some sort of order.",10,"prior","weak_or_half","psychological",0.32,"K"
151,250816,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 51, 51, 52, 56, 17, 25, 20, 51, u'?']",10,"Seemed like there was some sort of order.",10,"prior","weak_or_half","psychological",0.39,"L"
151,250816,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 51, 51, 52, 56, 17, 25, 20, 51, u'?']",10,"Seemed like there was some sort of order.",10,"prior","weak_or_half","psychological",0.47,"M"
151,250816,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 51, 51, 52, 56, 17, 25, 20, 51, u'?']",10,"Seemed like there was some sort of order.",10,"prior","weak_or_half","psychological",0.53,"N"
151,250816,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 51, 51, 52, 56, 17, 25, 20, 51, u'?']",10,"Seemed like there was some sort of order.",10,"prior","weak_or_half","psychological",0.25,"O"
152,54290,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 52, 48, 1, 2, 47, 54, 0, 49, u'?']",10,"no",10,"prior","rare_half","psychological",0.09,"K"
152,54290,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 52, 48, 1, 2, 47, 54, 0, 49, u'?']",10,"no",10,"prior","rare_half","psychological",0.38,"L"
152,54290,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 52, 48, 1, 2, 47, 54, 0, 49, u'?']",10,"no",10,"prior","rare_half","psychological",0.4,"M"
152,54290,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 52, 48, 1, 2, 47, 54, 0, 49, u'?']",10,"no",10,"prior","rare_half","psychological",0.4,"N"
152,54290,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 52, 48, 1, 2, 47, 54, 0, 49, u'?']",10,"no",10,"prior","rare_half","psychological",0.41,"O"
153,64192,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 100, 49, 44, 100, 100, 50, 47, 50, u'?']",10,"All animals seem to have a pretty good idea of when this may occur.",10,"prior","half_or_deterministic","psychological",0.88,"K"
153,64192,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 100, 49, 44, 100, 100, 50, 47, 50, u'?']",10,"All animals seem to have a pretty good idea of when this may occur.",10,"prior","half_or_deterministic","psychological",0.81,"L"
153,64192,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 100, 49, 44, 100, 100, 50, 47, 50, u'?']",10,"All animals seem to have a pretty good idea of when this may occur.",10,"prior","half_or_deterministic","psychological",0.88,"M"
153,64192,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 100, 49, 44, 100, 100, 50, 47, 50, u'?']",10,"All animals seem to have a pretty good idea of when this may occur.",10,"prior","half_or_deterministic","psychological",0.98,"N"
153,64192,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 100, 49, 44, 100, 100, 50, 47, 50, u'?']",10,"All animals seem to have a pretty good idea of when this may occur.",10,"prior","half_or_deterministic","psychological",0.93,"O"
154,120665,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 26, 79, 24, 77, 77, 25, 21, 76, 24, u'?']",10,"I chose at random how around numbers that the other animals were.",10,"prior","weak_or_strong","psychological",0.65,"K"
154,120665,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 26, 79, 24, 77, 77, 25, 21, 76, 24, u'?']",10,"I chose at random how around numbers that the other animals were.",10,"prior","weak_or_strong","psychological",0.43,"L"
154,120665,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 26, 79, 24, 77, 77, 25, 21, 76, 24, u'?']",10,"I chose at random how around numbers that the other animals were.",10,"prior","weak_or_strong","psychological",0.44,"M"
154,120665,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 26, 79, 24, 77, 77, 25, 21, 76, 24, u'?']",10,"I chose at random how around numbers that the other animals were.",10,"prior","weak_or_strong","psychological",0.22,"N"
154,120665,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 26, 79, 24, 77, 77, 25, 21, 76, 24, u'?']",10,"I chose at random how around numbers that the other animals were.",10,"prior","weak_or_strong","psychological",0.78,"O"
155,183035,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 74, 0, 76, 0, 78, 75, 73, u'?']",10,"It looked like there was a trend of 75% of the animals having the ability to predict earthquakes",10,"prior","rare_strong","psychological",0.71,"K"
155,183035,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 74, 0, 76, 0, 78, 75, 73, u'?']",10,"It looked like there was a trend of 75% of the animals having the ability to predict earthquakes",10,"prior","rare_strong","psychological",0.71,"L"
155,183035,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 74, 0, 76, 0, 78, 75, 73, u'?']",10,"It looked like there was a trend of 75% of the animals having the ability to predict earthquakes",10,"prior","rare_strong","psychological",0.71,"M"
155,183035,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 74, 0, 76, 0, 78, 75, 73, u'?']",10,"It looked like there was a trend of 75% of the animals having the ability to predict earthquakes",10,"prior","rare_strong","psychological",0.71,"N"
155,183035,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 74, 0, 76, 0, 78, 75, 73, u'?']",10,"It looked like there was a trend of 75% of the animals having the ability to predict earthquakes",10,"prior","rare_strong","psychological",0.71,"O"
156,211722,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 21, 19, 0, 28, 0, 26, 0, 22, u'?']",10,"The stats before were not really in a pattern except that higher and low percentages were mixed",10,"prior","rare_weak","psychological",0.02,"K"
156,211722,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 21, 19, 0, 28, 0, 26, 0, 22, u'?']",10,"The stats before were not really in a pattern except that higher and low percentages were mixed",10,"prior","rare_weak","psychological",0.62,"L"
156,211722,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 21, 19, 0, 28, 0, 26, 0, 22, u'?']",10,"The stats before were not really in a pattern except that higher and low percentages were mixed",10,"prior","rare_weak","psychological",0.14,"M"
156,211722,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 21, 19, 0, 28, 0, 26, 0, 22, u'?']",10,"The stats before were not really in a pattern except that higher and low percentages were mixed",10,"prior","rare_weak","psychological",0.5,"N"
156,211722,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 21, 19, 0, 28, 0, 26, 0, 22, u'?']",10,"The stats before were not really in a pattern except that higher and low percentages were mixed",10,"prior","rare_weak","psychological",0.09,"O"
157,192771,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 100, 100, 49, 100, 54, 52, 49, 99, u'?']",10,"It seemed about 40% of animals would know when earthquakes would happen 100%, and the others were around half.",10,"prior","half_or_deterministic","psychological",0.99,"K"
157,192771,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 100, 100, 49, 100, 54, 52, 49, 99, u'?']",10,"It seemed about 40% of animals would know when earthquakes would happen 100%, and the others were around half.",10,"prior","half_or_deterministic","psychological",0.44,"L"
157,192771,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 100, 100, 49, 100, 54, 52, 49, 99, u'?']",10,"It seemed about 40% of animals would know when earthquakes would happen 100%, and the others were around half.",10,"prior","half_or_deterministic","psychological",0.47,"M"
157,192771,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 100, 100, 49, 100, 54, 52, 49, 99, u'?']",10,"It seemed about 40% of animals would know when earthquakes would happen 100%, and the others were around half.",10,"prior","half_or_deterministic","psychological",1,"N"
157,192771,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 100, 100, 49, 100, 54, 52, 49, 99, u'?']",10,"It seemed about 40% of animals would know when earthquakes would happen 100%, and the others were around half.",10,"prior","half_or_deterministic","psychological",0.58,"O"
158,368019,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 50, 100, 46, 100, 100, 96, 51, 46, 49, u'?']",10,"About half the animals were around 50% accuracy and about half were around 100%.  The last three were at 50% so I though K would be closer to 100.  Then I put in another 2 at the lower percentage with animal N back up to 100%.  The last one, animal O, could go either way so I split the difference and put him in around 75%.",10,"prior","half_or_deterministic","psychological",0.81,"K"
158,368019,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 50, 100, 46, 100, 100, 96, 51, 46, 49, u'?']",10,"About half the animals were around 50% accuracy and about half were around 100%.  The last three were at 50% so I though K would be closer to 100.  Then I put in another 2 at the lower percentage with animal N back up to 100%.  The last one, animal O, could go either way so I split the difference and put him in around 75%.",10,"prior","half_or_deterministic","psychological",0.69,"L"
158,368019,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 50, 100, 46, 100, 100, 96, 51, 46, 49, u'?']",10,"About half the animals were around 50% accuracy and about half were around 100%.  The last three were at 50% so I though K would be closer to 100.  Then I put in another 2 at the lower percentage with animal N back up to 100%.  The last one, animal O, could go either way so I split the difference and put him in around 75%.",10,"prior","half_or_deterministic","psychological",0.58,"M"
158,368019,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 50, 100, 46, 100, 100, 96, 51, 46, 49, u'?']",10,"About half the animals were around 50% accuracy and about half were around 100%.  The last three were at 50% so I though K would be closer to 100.  Then I put in another 2 at the lower percentage with animal N back up to 100%.  The last one, animal O, could go either way so I split the difference and put him in around 75%.",10,"prior","half_or_deterministic","psychological",1,"N"
158,368019,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 50, 100, 46, 100, 100, 96, 51, 46, 49, u'?']",10,"About half the animals were around 50% accuracy and about half were around 100%.  The last three were at 50% so I though K would be closer to 100.  Then I put in another 2 at the lower percentage with animal N back up to 100%.  The last one, animal O, could go either way so I split the difference and put him in around 75%.",10,"prior","half_or_deterministic","psychological",0.82,"O"
159,397998,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 25, 54, 48, 53, 26, 50, 27, 25, 22, u'?']",10,"Just guessing trying to average the new bunch of animals against the last bunch of animals.",10,"prior","weak_or_half","psychological",0.27,"K"
159,397998,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 25, 54, 48, 53, 26, 50, 27, 25, 22, u'?']",10,"Just guessing trying to average the new bunch of animals against the last bunch of animals.",10,"prior","weak_or_half","psychological",0.48,"L"
159,397998,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 25, 54, 48, 53, 26, 50, 27, 25, 22, u'?']",10,"Just guessing trying to average the new bunch of animals against the last bunch of animals.",10,"prior","weak_or_half","psychological",0.79,"M"
159,397998,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 25, 54, 48, 53, 26, 50, 27, 25, 22, u'?']",10,"Just guessing trying to average the new bunch of animals against the last bunch of animals.",10,"prior","weak_or_half","psychological",0.27,"N"
159,397998,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 25, 54, 48, 53, 26, 50, 27, 25, 22, u'?']",10,"Just guessing trying to average the new bunch of animals against the last bunch of animals.",10,"prior","weak_or_half","psychological",0.93,"O"
160,1143471,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 74, 75, 77, 98, 77, 95, 100, 98, 75, u'?']",10,"was going with 2 up 2 down",10,"prior","strong_or_deterministic","psychological",0.24,"K"
160,1143471,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 74, 75, 77, 98, 77, 95, 100, 98, 75, u'?']",10,"was going with 2 up 2 down",10,"prior","strong_or_deterministic","psychological",0.73,"L"
160,1143471,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 74, 75, 77, 98, 77, 95, 100, 98, 75, u'?']",10,"was going with 2 up 2 down",10,"prior","strong_or_deterministic","psychological",0.74,"M"
160,1143471,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 74, 75, 77, 98, 77, 95, 100, 98, 75, u'?']",10,"was going with 2 up 2 down",10,"prior","strong_or_deterministic","psychological",0.19,"N"
160,1143471,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 74, 75, 77, 98, 77, 95, 100, 98, 75, u'?']",10,"was going with 2 up 2 down",10,"prior","strong_or_deterministic","psychological",0.24,"O"
161,77364,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 52, 0, 45, 2, 50, 0, 1, 0, 49, u'?']",10,"initial gut reaction",10,"prior","rare_half","psychological",0.46,"K"
161,77364,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 52, 0, 45, 2, 50, 0, 1, 0, 49, u'?']",10,"initial gut reaction",10,"prior","rare_half","psychological",0.09,"L"
161,77364,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 52, 0, 45, 2, 50, 0, 1, 0, 49, u'?']",10,"initial gut reaction",10,"prior","rare_half","psychological",0.09,"M"
161,77364,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 52, 0, 45, 2, 50, 0, 1, 0, 49, u'?']",10,"initial gut reaction",10,"prior","rare_half","psychological",0.34,"N"
161,77364,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 52, 0, 45, 2, 50, 0, 1, 0, 49, u'?']",10,"initial gut reaction",10,"prior","rare_half","psychological",0.09,"O"
162,97239,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 50, 52, 52, 2, 49, 51, 0, 2, u'?']",10,"The examples seemed pretty evenly split around 0 or 50 so I assume these would show the same pattern",10,"prior","rare_half","psychological",0,"K"
162,97239,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 50, 52, 52, 2, 49, 51, 0, 2, u'?']",10,"The examples seemed pretty evenly split around 0 or 50 so I assume these would show the same pattern",10,"prior","rare_half","psychological",0.46,"L"
162,97239,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 50, 52, 52, 2, 49, 51, 0, 2, u'?']",10,"The examples seemed pretty evenly split around 0 or 50 so I assume these would show the same pattern",10,"prior","rare_half","psychological",0.48,"M"
162,97239,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 50, 52, 52, 2, 49, 51, 0, 2, u'?']",10,"The examples seemed pretty evenly split around 0 or 50 so I assume these would show the same pattern",10,"prior","rare_half","psychological",0.03,"N"
162,97239,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 50, 52, 52, 2, 49, 51, 0, 2, u'?']",10,"The examples seemed pretty evenly split around 0 or 50 so I assume these would show the same pattern",10,"prior","rare_half","psychological",0.46,"O"
163,106426,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 55, 5, 30, 95, 45, 0, 20, 100, u'?']",10,"i can&quotechart. i just randomly picked.",10,"prior","uniform","psychological",0.66,"K"
163,106426,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 55, 5, 30, 95, 45, 0, 20, 100, u'?']",10,"i can&quotechart. i just randomly picked.",10,"prior","uniform","psychological",0.81,"L"
163,106426,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 55, 5, 30, 95, 45, 0, 20, 100, u'?']",10,"i can&quotechart. i just randomly picked.",10,"prior","uniform","psychological",0.06,"M"
163,106426,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 55, 5, 30, 95, 45, 0, 20, 100, u'?']",10,"i can&quotechart. i just randomly picked.",10,"prior","uniform","psychological",0.2,"N"
163,106426,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 70, 55, 5, 30, 95, 45, 0, 20, 100, u'?']",10,"i can&quotechart. i just randomly picked.",10,"prior","uniform","psychological",0.32,"O"
164,116679,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 22, 99, 100, 26, 27, 23, 100, 28, 99, u'?']",10,"just a guess",10,"prior","weak_or_deterministic","psychological",0.33,"K"
164,116679,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 22, 99, 100, 26, 27, 23, 100, 28, 99, u'?']",10,"just a guess",10,"prior","weak_or_deterministic","psychological",0.38,"L"
164,116679,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 22, 99, 100, 26, 27, 23, 100, 28, 99, u'?']",10,"just a guess",10,"prior","weak_or_deterministic","psychological",0.41,"M"
164,116679,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 22, 99, 100, 26, 27, 23, 100, 28, 99, u'?']",10,"just a guess",10,"prior","weak_or_deterministic","psychological",0.45,"N"
164,116679,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 22, 99, 100, 26, 27, 23, 100, 28, 99, u'?']",10,"just a guess",10,"prior","weak_or_deterministic","psychological",0.43,"O"
165,166062,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 50, 25, 51, 29, 22, 27, 45, 26, 49, u'?']",10,"Because these are around the averages of the animals we saw before.",10,"prior","weak_or_half","psychological",0.47,"K"
165,166062,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 50, 25, 51, 29, 22, 27, 45, 26, 49, u'?']",10,"Because these are around the averages of the animals we saw before.",10,"prior","weak_or_half","psychological",0.23,"L"
165,166062,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 50, 25, 51, 29, 22, 27, 45, 26, 49, u'?']",10,"Because these are around the averages of the animals we saw before.",10,"prior","weak_or_half","psychological",0.34,"M"
165,166062,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 50, 25, 51, 29, 22, 27, 45, 26, 49, u'?']",10,"Because these are around the averages of the animals we saw before.",10,"prior","weak_or_half","psychological",0.44,"N"
165,166062,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 50, 25, 51, 29, 22, 27, 45, 26, 49, u'?']",10,"Because these are around the averages of the animals we saw before.",10,"prior","weak_or_half","psychological",0.36,"O"
166,135920,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 74, 100, 100, 100, 100, 76, 78, 74, u'?']",10,"It seems that a few animals were about 74-76% and than many were at 100% so I tried to follow that pattern.",10,"prior","strong_or_deterministic","psychological",1,"K"
166,135920,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 74, 100, 100, 100, 100, 76, 78, 74, u'?']",10,"It seems that a few animals were about 74-76% and than many were at 100% so I tried to follow that pattern.",10,"prior","strong_or_deterministic","psychological",1,"L"
166,135920,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 74, 100, 100, 100, 100, 76, 78, 74, u'?']",10,"It seems that a few animals were about 74-76% and than many were at 100% so I tried to follow that pattern.",10,"prior","strong_or_deterministic","psychological",1,"M"
166,135920,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 74, 100, 100, 100, 100, 76, 78, 74, u'?']",10,"It seems that a few animals were about 74-76% and than many were at 100% so I tried to follow that pattern.",10,"prior","strong_or_deterministic","psychological",0.79,"N"
166,135920,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 74, 100, 100, 100, 100, 76, 78, 74, u'?']",10,"It seems that a few animals were about 74-76% and than many were at 100% so I tried to follow that pattern.",10,"prior","strong_or_deterministic","psychological",0.77,"O"
167,347655,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 75, 78, 75, 74, 1, 0, 0, 1, u'?']",10,"actually a should be 0 l-78 m=75 n-78 0-75  rotate around from first sample",10,"prior","rare_strong","psychological",0.65,"K"
167,347655,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 75, 78, 75, 74, 1, 0, 0, 1, u'?']",10,"actually a should be 0 l-78 m=75 n-78 0-75  rotate around from first sample",10,"prior","rare_strong","psychological",0.55,"L"
167,347655,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 75, 78, 75, 74, 1, 0, 0, 1, u'?']",10,"actually a should be 0 l-78 m=75 n-78 0-75  rotate around from first sample",10,"prior","rare_strong","psychological",0.64,"M"
167,347655,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 75, 78, 75, 74, 1, 0, 0, 1, u'?']",10,"actually a should be 0 l-78 m=75 n-78 0-75  rotate around from first sample",10,"prior","rare_strong","psychological",0.56,"N"
167,347655,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 75, 78, 75, 74, 1, 0, 0, 1, u'?']",10,"actually a should be 0 l-78 m=75 n-78 0-75  rotate around from first sample",10,"prior","rare_strong","psychological",0.46,"O"
168,290524,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 78, 76, 78, 99, 100, 99, 75, 72, u'?']",10,"It seems that every 6th animal had a 100% chance of knowing when earthquake would happen while the others remained around 70",10,"prior","strong_or_deterministic","psychological",0.71,"K"
168,290524,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 78, 76, 78, 99, 100, 99, 75, 72, u'?']",10,"It seems that every 6th animal had a 100% chance of knowing when earthquake would happen while the others remained around 70",10,"prior","strong_or_deterministic","psychological",0.67,"L"
168,290524,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 78, 76, 78, 99, 100, 99, 75, 72, u'?']",10,"It seems that every 6th animal had a 100% chance of knowing when earthquake would happen while the others remained around 70",10,"prior","strong_or_deterministic","psychological",0.99,"M"
168,290524,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 78, 76, 78, 99, 100, 99, 75, 72, u'?']",10,"It seems that every 6th animal had a 100% chance of knowing when earthquake would happen while the others remained around 70",10,"prior","strong_or_deterministic","psychological",0.94,"N"
168,290524,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 78, 76, 78, 99, 100, 99, 75, 72, u'?']",10,"It seems that every 6th animal had a 100% chance of knowing when earthquake would happen while the others remained around 70",10,"prior","strong_or_deterministic","psychological",0.72,"O"
169,444371,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 49, 2, 0, 52, 0, 54, 0, 46, 1, u'?']",10,"I recall that a pattern emerged such that some were 0% while others were closer to 50%.",10,"prior","rare_half","psychological",0.5,"K"
169,444371,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 49, 2, 0, 52, 0, 54, 0, 46, 1, u'?']",10,"I recall that a pattern emerged such that some were 0% while others were closer to 50%.",10,"prior","rare_half","psychological",0.02,"L"
169,444371,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 49, 2, 0, 52, 0, 54, 0, 46, 1, u'?']",10,"I recall that a pattern emerged such that some were 0% while others were closer to 50%.",10,"prior","rare_half","psychological",0.39,"M"
169,444371,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 49, 2, 0, 52, 0, 54, 0, 46, 1, u'?']",10,"I recall that a pattern emerged such that some were 0% while others were closer to 50%.",10,"prior","rare_half","psychological",0.01,"N"
169,444371,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 49, 2, 0, 52, 0, 54, 0, 46, 1, u'?']",10,"I recall that a pattern emerged such that some were 0% while others were closer to 50%.",10,"prior","rare_half","psychological",0.48,"O"
170,266250,"prior_manipulation","know when earthquakes are about to happen",1,"[71, 0, 77, 75, 74, 0, 71, 0, 0, 0, u'?']",10,"Some animals had 0% ability to predict earthquakes, while the other animals that could predict them were in the 70% range.",10,"prior","rare_strong","psychological",0.74,"K"
170,266250,"prior_manipulation","know when earthquakes are about to happen",1,"[71, 0, 77, 75, 74, 0, 71, 0, 0, 0, u'?']",10,"Some animals had 0% ability to predict earthquakes, while the other animals that could predict them were in the 70% range.",10,"prior","rare_strong","psychological",0.81,"L"
170,266250,"prior_manipulation","know when earthquakes are about to happen",1,"[71, 0, 77, 75, 74, 0, 71, 0, 0, 0, u'?']",10,"Some animals had 0% ability to predict earthquakes, while the other animals that could predict them were in the 70% range.",10,"prior","rare_strong","psychological",0,"M"
170,266250,"prior_manipulation","know when earthquakes are about to happen",1,"[71, 0, 77, 75, 74, 0, 71, 0, 0, 0, u'?']",10,"Some animals had 0% ability to predict earthquakes, while the other animals that could predict them were in the 70% range.",10,"prior","rare_strong","psychological",0,"N"
170,266250,"prior_manipulation","know when earthquakes are about to happen",1,"[71, 0, 77, 75, 74, 0, 71, 0, 0, 0, u'?']",10,"Some animals had 0% ability to predict earthquakes, while the other animals that could predict them were in the 70% range.",10,"prior","rare_strong","psychological",0.76,"O"
171,92562,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 24, 23, 33, 75, 74, 22, 76, 23, 79, u'?']",10,"I tried to measure how these new animals would do, based on the percentages of the already studied animals.",10,"prior","weak_or_strong","psychological",0.34,"K"
171,92562,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 24, 23, 33, 75, 74, 22, 76, 23, 79, u'?']",10,"I tried to measure how these new animals would do, based on the percentages of the already studied animals.",10,"prior","weak_or_strong","psychological",0.4,"L"
171,92562,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 24, 23, 33, 75, 74, 22, 76, 23, 79, u'?']",10,"I tried to measure how these new animals would do, based on the percentages of the already studied animals.",10,"prior","weak_or_strong","psychological",0.48,"M"
171,92562,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 24, 23, 33, 75, 74, 22, 76, 23, 79, u'?']",10,"I tried to measure how these new animals would do, based on the percentages of the already studied animals.",10,"prior","weak_or_strong","psychological",0.44,"N"
