"workerid","rt","trial_type","property_type","trial_num","animal_class","index","property","category","response"
41,13800,"prevalence_elicitation","diet",2,"Reptiles/Amphibeans",5,"eat cannabis","Crocodiles","0"
41,15809,"prevalence_elicitation","physical",3,"Fish",1,"have an exquisite sense of smell","goldfish","0.99"
41,15809,"prevalence_elicitation","physical",3,"Mammals",2,"have an exquisite sense of smell","dogs","1"
41,15809,"prevalence_elicitation","physical",3,"Reptiles/Amphibeans",3,"have an exquisite sense of smell","komodo dragons","1"
41,15809,"prevalence_elicitation","physical",3,"Fish",4,"have an exquisite sense of smell","Salmon","1"
41,15809,"prevalence_elicitation","physical",3,"Reptiles/Amphibeans",5,"have an exquisite sense of smell","Crocodiles","1"
41,20814,"prevalence_elicitation","psychological",4,"Reptiles/Amphibeans",1,"are afraid of dogs","komodo dragons","0"
41,20814,"prevalence_elicitation","psychological",4,"Reptiles/Amphibeans",2,"are afraid of dogs","snakes","0.13"
41,20814,"prevalence_elicitation","psychological",4,"Fish",3,"are afraid of dogs","Salmon","0"
41,20814,"prevalence_elicitation","psychological",4,"Mammals",4,"are afraid of dogs","cats","0.89"
41,20814,"prevalence_elicitation","psychological",4,"Birds",5,"are afraid of dogs","emus","0.2"
41,24527,"prevalence_elicitation","behavior",5,"Fish",1,"use tools","Pike","0"
41,24527,"prevalence_elicitation","behavior",5,"Reptiles/Amphibeans",2,"use tools","Crocodiles","0"
41,24527,"prevalence_elicitation","behavior",5,"Mammals",3,"use tools","giraffes","0.17"
41,24527,"prevalence_elicitation","behavior",5,"Insects/Bugs",4,"use tools","spiders","0.1"
41,24527,"prevalence_elicitation","behavior",5,"Insects/Bugs",5,"use tools","ants","0.33"
41,17368,"prevalence_elicitation","diet",6,"Mammals",1,"eat human food","giraffes","0.02"
41,17368,"prevalence_elicitation","diet",6,"Birds",2,"eat human food","emus","0.05"
41,17368,"prevalence_elicitation","diet",6,"Mammals",3,"eat human food","dogs","0.8"
41,17368,"prevalence_elicitation","diet",6,"Insects/Bugs",4,"eat human food","roaches","1"
41,17368,"prevalence_elicitation","diet",6,"Fish",5,"eat human food","Salmon","0"
41,23424,"prevalence_elicitation","habitat",7,"Fish",1,"live in high-rise buildings","Pike","0"
41,23424,"prevalence_elicitation","habitat",7,"Insects/Bugs",2,"live in high-rise buildings","spiders","0.4"
41,23424,"prevalence_elicitation","habitat",7,"Birds",3,"live in high-rise buildings","Eagles","0.04"
41,23424,"prevalence_elicitation","habitat",7,"Reptiles/Amphibeans",4,"live in high-rise buildings","Crocodiles","0"
41,23424,"prevalence_elicitation","habitat",7,"Insects/Bugs",5,"live in high-rise buildings","roaches","0.7"
41,13681,"prevalence_elicitation","behavior",8,"Mammals",1,"chase their tails","dogs","1"
41,13681,"prevalence_elicitation","behavior",8,"Birds",2,"chase their tails","falcons","0"
41,13681,"prevalence_elicitation","behavior",8,"Reptiles/Amphibeans",3,"chase their tails","Crocodiles","0.11"
41,13681,"prevalence_elicitation","behavior",8,"Reptiles/Amphibeans",4,"chase their tails","komodo dragons","0.09"
41,13681,"prevalence_elicitation","behavior",8,"Birds",5,"chase their tails","Eagles","0"
41,18631,"prevalence_elicitation","reproduction",9,"Fish",1,"have a menstrual cycle","goldfish","0"
41,18631,"prevalence_elicitation","reproduction",9,"Fish",2,"have a menstrual cycle","Salmon","0"
41,18631,"prevalence_elicitation","reproduction",9,"Mammals",3,"have a menstrual cycle","dogs","1"
41,18631,"prevalence_elicitation","reproduction",9,"Insects/Bugs",4,"have a menstrual cycle","roaches","0"
41,18631,"prevalence_elicitation","reproduction",9,"Birds",5,"have a menstrual cycle","Eagles","0"
41,11047,"prevalence_elicitation","behavior",10,"Mammals",1,"sleep during the day","dogs","0.3"
41,11047,"prevalence_elicitation","behavior",10,"Mammals",2,"sleep during the day","cats","0.28"
41,11047,"prevalence_elicitation","behavior",10,"Fish",3,"sleep during the day","Pike","0.29"
41,11047,"prevalence_elicitation","behavior",10,"Insects/Bugs",4,"sleep during the day","spiders","0.28"
41,11047,"prevalence_elicitation","behavior",10,"Birds",5,"sleep during the day","Eagles","0.31"
41,108904,"prevalence_elicitation","reproduction",11,"Mammals",1,"get erections","cats","0.5"
41,108904,"prevalence_elicitation","reproduction",11,"Mammals",2,"get erections","giraffes","0.5"
41,108904,"prevalence_elicitation","reproduction",11,"Insects/Bugs",3,"get erections","ants","0.01"
41,108904,"prevalence_elicitation","reproduction",11,"Birds",4,"get erections","falcons","0.5"
41,108904,"prevalence_elicitation","reproduction",11,"Fish",5,"get erections","Salmon","0"
41,22330,"prevalence_elicitation","behavior_aggressive",12,"Mammals",1,"hunt other animals","giraffes","0"
41,22330,"prevalence_elicitation","behavior_aggressive",12,"Fish",2,"hunt other animals","goldfish","0.35"
41,22330,"prevalence_elicitation","behavior_aggressive",12,"Mammals",3,"hunt other animals","dogs","0.23"
41,22330,"prevalence_elicitation","behavior_aggressive",12,"Mammals",4,"hunt other animals","cats","1"
41,22330,"prevalence_elicitation","behavior_aggressive",12,"Fish",5,"hunt other animals","Salmon","0.69"
42,232179,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"boa constrictor"
42,232179,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"Ball python"
42,232179,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"gecko"
42,232179,"category_elicitation",NA,NA,"Fish",1,NA,NA,"tomato clown"
42,232179,"category_elicitation",NA,NA,"Fish",1,NA,NA,"red tail catfish"
42,232179,"category_elicitation",NA,NA,"Fish",1,NA,NA,"bluefin tuna"
42,232179,"category_elicitation",NA,NA,"Birds",2,NA,NA,"cardinal"
42,232179,"category_elicitation",NA,NA,"Birds",2,NA,NA,"lovebird"
42,232179,"category_elicitation",NA,NA,"Birds",2,NA,NA,"parrot"
42,232179,"category_elicitation",NA,NA,"Insects/Bugs",3,NA,NA,"stick bug"
42,232179,"category_elicitation",NA,NA,"Insects/Bugs",3,NA,NA,"leaf cutter ant"
42,232179,"category_elicitation",NA,NA,"Insects/Bugs",3,NA,NA,"orbweaver spider"
42,232179,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"elephant"
42,232179,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"human"
42,232179,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"ferret"
42,35823,"prevalence_elicitation","habitat",1,"Fish",1,"live in the hulls of sea vessels","bluefin tuna","0.01"
42,35823,"prevalence_elicitation","habitat",1,"Mammals",2,"live in the hulls of sea vessels","elephant","0"
42,35823,"prevalence_elicitation","habitat",1,"Mammals",3,"live in the hulls of sea vessels","human","0.26"
42,35823,"prevalence_elicitation","habitat",1,"Fish",4,"live in the hulls of sea vessels","tomato clown","0.04"
42,35823,"prevalence_elicitation","habitat",1,"Birds",5,"live in the hulls of sea vessels","lovebird","0"
42,47372,"prevalence_elicitation","psychological",2,"Fish",1,"are afraid of dogs","red tail catfish","0.58"
42,47372,"prevalence_elicitation","psychological",2,"Birds",2,"are afraid of dogs","lovebird","0.95"
42,47372,"prevalence_elicitation","psychological",2,"Reptiles/Amphibeans",3,"are afraid of dogs","Ball python","0.2"
42,47372,"prevalence_elicitation","psychological",2,"Reptiles/Amphibeans",4,"are afraid of dogs","gecko","0.99"
42,47372,"prevalence_elicitation","psychological",2,"Fish",5,"are afraid of dogs","bluefin tuna","0.04"
42,18166,"prevalence_elicitation","psychological",3,"Birds",1,"experience emotions","parrot","1"
42,18166,"prevalence_elicitation","psychological",3,"Reptiles/Amphibeans",2,"experience emotions","Ball python","0.07"
42,18166,"prevalence_elicitation","psychological",3,"Birds",3,"experience emotions","lovebird","0.99"
42,18166,"prevalence_elicitation","psychological",3,"Insects/Bugs",4,"experience emotions","stick bug","0"
42,18166,"prevalence_elicitation","psychological",3,"Insects/Bugs",5,"experience emotions","orbweaver spider","0"
42,20960,"prevalence_elicitation","diet",4,"Insects/Bugs",1,"eat people","leaf cutter ant","0.72"
42,20960,"prevalence_elicitation","diet",4,"Fish",2,"eat people","red tail catfish","0.02"
42,20960,"prevalence_elicitation","diet",4,"Reptiles/Amphibeans",3,"eat people","boa constrictor","0.5"
42,20960,"prevalence_elicitation","diet",4,"Mammals",4,"eat people","ferret","0"
42,20960,"prevalence_elicitation","diet",4,"Mammals",5,"eat people","elephant","0"
42,22053,"prevalence_elicitation","diet",5,"Insects/Bugs",1,"eat cannabis","stick bug","0.15"
42,22053,"prevalence_elicitation","diet",5,"Reptiles/Amphibeans",2,"eat cannabis","Ball python","0"
42,22053,"prevalence_elicitation","diet",5,"Fish",3,"eat cannabis","bluefin tuna","0"
42,22053,"prevalence_elicitation","diet",5,"Insects/Bugs",4,"eat cannabis","orbweaver spider","0"
42,22053,"prevalence_elicitation","diet",5,"Birds",5,"eat cannabis","lovebird","0.4"
42,18815,"prevalence_elicitation","diet",6,"Insects/Bugs",1,"eat insects","leaf cutter ant","0"
42,18815,"prevalence_elicitation","diet",6,"Insects/Bugs",2,"eat insects","stick bug","0"
42,18815,"prevalence_elicitation","diet",6,"Birds",3,"eat insects","cardinal","0.91"
42,18815,"prevalence_elicitation","diet",6,"Reptiles/Amphibeans",4,"eat insects","Ball python","0"
42,18815,"prevalence_elicitation","diet",6,"Fish",5,"eat insects","bluefin tuna","0"
42,17983,"prevalence_elicitation","physical",7,"Birds",1,"have brown fur","parrot","0"
42,17983,"prevalence_elicitation","physical",7,"Mammals",2,"have brown fur","ferret","0.3"
42,17983,"prevalence_elicitation","physical",7,"Fish",3,"have brown fur","red tail catfish","0"
42,17983,"prevalence_elicitation","physical",7,"Reptiles/Amphibeans",4,"have brown fur","boa constrictor","0"
42,17983,"prevalence_elicitation","physical",7,"Mammals",5,"have brown fur","human","0.02"
42,19941,"prevalence_elicitation","habitat",8,"Birds",1,"live in zoos","parrot","0.21"
42,19941,"prevalence_elicitation","habitat",8,"Mammals",2,"live in zoos","ferret","0.11"
42,19941,"prevalence_elicitation","habitat",8,"Mammals",3,"live in zoos","elephant","0.16"
42,19941,"prevalence_elicitation","habitat",8,"Reptiles/Amphibeans",4,"live in zoos","boa constrictor","0.35"
42,19941,"prevalence_elicitation","habitat",8,"Insects/Bugs",5,"live in zoos","leaf cutter ant","0"
42,13256,"prevalence_elicitation","reproduction",9,"Reptiles/Amphibeans",1,"give birth underwater","Ball python","0"
42,13256,"prevalence_elicitation","reproduction",9,"Insects/Bugs",2,"give birth underwater","orbweaver spider","0"
42,13256,"prevalence_elicitation","reproduction",9,"Birds",3,"give birth underwater","parrot","0"
42,13256,"prevalence_elicitation","reproduction",9,"Insects/Bugs",4,"give birth underwater","leaf cutter ant","0"
42,13256,"prevalence_elicitation","reproduction",9,"Mammals",5,"give birth underwater","ferret","0"
42,10919,"prevalence_elicitation","disease_self",10,"Insects/Bugs",1,"get addicted to nicotine","orbweaver spider","0"
42,10919,"prevalence_elicitation","disease_self",10,"Birds",2,"get addicted to nicotine","parrot","0.02"
42,10919,"prevalence_elicitation","disease_self",10,"Birds",3,"get addicted to nicotine","cardinal","0"
42,10919,"prevalence_elicitation","disease_self",10,"Mammals",4,"get addicted to nicotine","elephant","0"
42,10919,"prevalence_elicitation","disease_self",10,"Insects/Bugs",5,"get addicted to nicotine","leaf cutter ant","0"
42,20079,"prevalence_elicitation","disease_self",11,"Fish",1,"get cancer","red tail catfish","0"
42,20079,"prevalence_elicitation","disease_self",11,"Insects/Bugs",2,"get cancer","stick bug","0"
42,20079,"prevalence_elicitation","disease_self",11,"Mammals",3,"get cancer","elephant","0.2"
42,20079,"prevalence_elicitation","disease_self",11,"Mammals",4,"get cancer","ferret","0.03"
42,20079,"prevalence_elicitation","disease_self",11,"Reptiles/Amphibeans",5,"get cancer","Ball python","0.06"
42,12757,"prevalence_elicitation","psychological",12,"Mammals",1,"know how to ride bicycles","elephant","0"
42,12757,"prevalence_elicitation","psychological",12,"Reptiles/Amphibeans",2,"know how to ride bicycles","Ball python","0"
42,12757,"prevalence_elicitation","psychological",12,"Mammals",3,"know how to ride bicycles","human","0.89"
42,12757,"prevalence_elicitation","psychological",12,"Fish",4,"know how to ride bicycles","tomato clown","0"
42,12757,"prevalence_elicitation","psychological",12,"Fish",5,"know how to ride bicycles","bluefin tuna","0"
43,91297,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"ANTS"
43,91297,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"BEES"
43,91297,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"MOTH"
43,91297,"category_elicitation",NA,NA,"Reptiles/Amphibeans",1,NA,NA,"CROCODILE"
43,91297,"category_elicitation",NA,NA,"Reptiles/Amphibeans",1,NA,NA,"HIPPO"
43,91297,"category_elicitation",NA,NA,"Reptiles/Amphibeans",1,NA,NA,"TURTLE"
43,91297,"category_elicitation",NA,NA,"Birds",2,NA,NA,"PEACOCK"
43,91297,"category_elicitation",NA,NA,"Birds",2,NA,NA,"PIGEION"
43,91297,"category_elicitation",NA,NA,"Birds",2,NA,NA,"KITE"
43,91297,"category_elicitation",NA,NA,"Fish",3,NA,NA,"ANGEL FISH"
43,91297,"category_elicitation",NA,NA,"Fish",3,NA,NA,"TUNA"
43,91297,"category_elicitation",NA,NA,"Fish",3,NA,NA,"SHARK"
43,91297,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"ELEPHANT"
43,91297,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"DOG"
43,91297,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"CAT"
43,16684,"prevalence_elicitation","diet",1,"Insects/Bugs",1,"eat insects","BEES","0.01"
43,16684,"prevalence_elicitation","diet",1,"Reptiles/Amphibeans",2,"eat insects","TURTLE","0.02"
43,16684,"prevalence_elicitation","diet",1,"Mammals",3,"eat insects","ELEPHANT","0.01"
43,16684,"prevalence_elicitation","diet",1,"Birds",4,"eat insects","PEACOCK","0.19"
43,16684,"prevalence_elicitation","diet",1,"Fish",5,"eat insects","ANGEL FISH","0.62"
43,15684,"prevalence_elicitation","behavior",2,"Fish",1,"chase their tails","TUNA","0.01"
43,15684,"prevalence_elicitation","behavior",2,"Reptiles/Amphibeans",2,"chase their tails","HIPPO","0.01"
43,15684,"prevalence_elicitation","behavior",2,"Reptiles/Amphibeans",3,"chase their tails","CROCODILE","0.01"
43,15684,"prevalence_elicitation","behavior",2,"Birds",4,"chase their tails","PEACOCK","0.01"
43,15684,"prevalence_elicitation","behavior",2,"Birds",5,"chase their tails","PIGEION","0.17"
43,14516,"prevalence_elicitation","behavior_aggressive",3,"Fish",1,"steal farmers&quotechar crops","ANGEL FISH","0.01"
43,14516,"prevalence_elicitation","behavior_aggressive",3,"Birds",2,"steal farmers&quotechar crops","PIGEION","0.77"
43,14516,"prevalence_elicitation","behavior_aggressive",3,"Reptiles/Amphibeans",3,"steal farmers&quotechar crops","CROCODILE","0"
43,14516,"prevalence_elicitation","behavior_aggressive",3,"Birds",4,"steal farmers&quotechar crops","PEACOCK","0.53"
43,14516,"prevalence_elicitation","behavior_aggressive",3,"Reptiles/Amphibeans",5,"steal farmers&quotechar crops","HIPPO","0.01"
43,11015,"prevalence_elicitation","behavior",4,"Mammals",1,"play with bottlecaps","DOG","0.3"
43,11015,"prevalence_elicitation","behavior",4,"Reptiles/Amphibeans",2,"play with bottlecaps","TURTLE","0.01"
43,11015,"prevalence_elicitation","behavior",4,"Reptiles/Amphibeans",3,"play with bottlecaps","HIPPO","0.02"
43,11015,"prevalence_elicitation","behavior",4,"Mammals",4,"play with bottlecaps","ELEPHANT","0.12"
43,11015,"prevalence_elicitation","behavior",4,"Insects/Bugs",5,"play with bottlecaps","ANTS","0.02"
43,13694,"prevalence_elicitation","psychological",5,"Fish",1,"experience empathy","TUNA","0.07"
43,13694,"prevalence_elicitation","psychological",5,"Birds",2,"experience empathy","PEACOCK","0.19"
43,13694,"prevalence_elicitation","psychological",5,"Insects/Bugs",3,"experience empathy","BEES","0.15"
43,13694,"prevalence_elicitation","psychological",5,"Mammals",4,"experience empathy","ELEPHANT","0.43"
43,13694,"prevalence_elicitation","psychological",5,"Fish",5,"experience empathy","ANGEL FISH","0.06"
43,14338,"prevalence_elicitation","habitat",6,"Insects/Bugs",1,"live in high-rise buildings","BEES","0.07"
43,14338,"prevalence_elicitation","habitat",6,"Birds",2,"live in high-rise buildings","PEACOCK","0.01"
43,14338,"prevalence_elicitation","habitat",6,"Insects/Bugs",3,"live in high-rise buildings","MOTH","0.03"
43,14338,"prevalence_elicitation","habitat",6,"Fish",4,"live in high-rise buildings","ANGEL FISH","0.01"
43,14338,"prevalence_elicitation","habitat",6,"Mammals",5,"live in high-rise buildings","DOG","0.07"
43,11166,"prevalence_elicitation","diet",7,"Mammals",1,"eat candy wrappers","CAT","0.09"
43,11166,"prevalence_elicitation","diet",7,"Reptiles/Amphibeans",2,"eat candy wrappers","CROCODILE","0.01"
43,11166,"prevalence_elicitation","diet",7,"Reptiles/Amphibeans",3,"eat candy wrappers","HIPPO","0.02"
43,11166,"prevalence_elicitation","diet",7,"Birds",4,"eat candy wrappers","PEACOCK","0.03"
43,11166,"prevalence_elicitation","diet",7,"Fish",5,"eat candy wrappers","SHARK","0.01"
43,11975,"prevalence_elicitation","diet",8,"Mammals",1,"eat grass","ELEPHANT","0.98"
43,11975,"prevalence_elicitation","diet",8,"Reptiles/Amphibeans",2,"eat grass","CROCODILE","0.06"
43,11975,"prevalence_elicitation","diet",8,"Birds",3,"eat grass","PEACOCK","0.45"
43,11975,"prevalence_elicitation","diet",8,"Fish",4,"eat grass","SHARK","0.04"
43,11975,"prevalence_elicitation","diet",8,"Fish",5,"eat grass","ANGEL FISH","0.17"
43,11413,"prevalence_elicitation","diet",9,"Fish",1,"drink alcohol left behind by tourists","ANGEL FISH","0.01"
43,11413,"prevalence_elicitation","diet",9,"Reptiles/Amphibeans",2,"drink alcohol left behind by tourists","TURTLE","0.02"
43,11413,"prevalence_elicitation","diet",9,"Birds",3,"drink alcohol left behind by tourists","KITE","0"
43,11413,"prevalence_elicitation","diet",9,"Mammals",4,"drink alcohol left behind by tourists","CAT","0.17"
43,11413,"prevalence_elicitation","diet",9,"Insects/Bugs",5,"drink alcohol left behind by tourists","BEES","0.02"
43,10117,"prevalence_elicitation","diet",10,"Reptiles/Amphibeans",1,"drink soda","TURTLE","0.01"
43,10117,"prevalence_elicitation","diet",10,"Birds",2,"drink soda","PIGEION","0.02"
43,10117,"prevalence_elicitation","diet",10,"Mammals",3,"drink soda","CAT","0.04"
43,10117,"prevalence_elicitation","diet",10,"Insects/Bugs",4,"drink soda","ANTS","0"
43,10117,"prevalence_elicitation","diet",10,"Reptiles/Amphibeans",5,"drink soda","HIPPO","0"
43,15089,"prevalence_elicitation","behavior_aggressive",11,"Insects/Bugs",1,"attack hikers","MOTH","0.06"
43,15089,"prevalence_elicitation","behavior_aggressive",11,"Mammals",2,"attack hikers","DOG","0.1"
43,15089,"prevalence_elicitation","behavior_aggressive",11,"Fish",3,"attack hikers","TUNA","0.01"
43,15089,"prevalence_elicitation","behavior_aggressive",11,"Mammals",4,"attack hikers","CAT","0.02"
43,15089,"prevalence_elicitation","behavior_aggressive",11,"Fish",5,"attack hikers","SHARK","0.01"
43,12471,"prevalence_elicitation","psychological",12,"Reptiles/Amphibeans",1,"experience emotions","HIPPO","0.17"
43,12471,"prevalence_elicitation","psychological",12,"Mammals",2,"experience emotions","DOG","0.84"
43,12471,"prevalence_elicitation","psychological",12,"Insects/Bugs",3,"experience emotions","BEES","0.15"
43,12471,"prevalence_elicitation","psychological",12,"Mammals",4,"experience emotions","ELEPHANT","0.97"
43,12471,"prevalence_elicitation","psychological",12,"Insects/Bugs",5,"experience emotions","ANTS","0.32"
44,73341,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"butterflies"
44,73341,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"ants"
44,73341,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"ladybugs"
44,73341,"category_elicitation",NA,NA,"Reptiles/Amphibeans",1,NA,NA,"lizards"
44,73341,"category_elicitation",NA,NA,"Reptiles/Amphibeans",1,NA,NA,"aligators"
44,73341,"category_elicitation",NA,NA,"Reptiles/Amphibeans",1,NA,NA,"snakes"
44,73341,"category_elicitation",NA,NA,"Fish",2,NA,NA,"goldfish"
44,73341,"category_elicitation",NA,NA,"Fish",2,NA,NA,"catfish"
44,73341,"category_elicitation",NA,NA,"Fish",2,NA,NA,"croppie"
44,73341,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"dolphins"
44,73341,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"monkees"
44,73341,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"whales"
44,73341,"category_elicitation",NA,NA,"Birds",4,NA,NA,"cardinals"
44,73341,"category_elicitation",NA,NA,"Birds",4,NA,NA,"eagles"
44,73341,"category_elicitation",NA,NA,"Birds",4,NA,NA,"buzzards"
44,29123,"prevalence_elicitation","behavior",1,"Insects/Bugs",1,"sleep during the day","ants","0.1"
44,29123,"prevalence_elicitation","behavior",1,"Fish",2,"sleep during the day","catfish","0.11"
44,29123,"prevalence_elicitation","behavior",1,"Mammals",3,"sleep during the day","whales","0.55"
44,29123,"prevalence_elicitation","behavior",1,"Mammals",4,"sleep during the day","monkees","0.9"
44,29123,"prevalence_elicitation","behavior",1,"Birds",5,"sleep during the day","eagles","0.26"
44,17741,"prevalence_elicitation","physical",2,"Birds",1,"have spots","cardinals","0.03"
44,17741,"prevalence_elicitation","physical",2,"Insects/Bugs",2,"have spots","ants","0"
44,17741,"prevalence_elicitation","physical",2,"Fish",3,"have spots","goldfish","0.01"
44,17741,"prevalence_elicitation","physical",2,"Insects/Bugs",4,"have spots","butterflies","0.98"
44,17741,"prevalence_elicitation","physical",2,"Birds",5,"have spots","eagles","0.01"
44,12476,"prevalence_elicitation","behavior",3,"Birds",1,"ride the subway","eagles","0.01"
44,12476,"prevalence_elicitation","behavior",3,"Mammals",2,"ride the subway","whales","0.02"
44,12476,"prevalence_elicitation","behavior",3,"Birds",3,"ride the subway","cardinals","0.02"
44,12476,"prevalence_elicitation","behavior",3,"Reptiles/Amphibeans",4,"ride the subway","snakes","0.01"
44,12476,"prevalence_elicitation","behavior",3,"Mammals",5,"ride the subway","dolphins","0.01"
44,19988,"prevalence_elicitation","behavior",4,"Insects/Bugs",1,"chase their tails","butterflies","0"
44,19988,"prevalence_elicitation","behavior",4,"Fish",2,"chase their tails","croppie","0.01"
44,19988,"prevalence_elicitation","behavior",4,"Reptiles/Amphibeans",3,"chase their tails","aligators","0.51"
44,19988,"prevalence_elicitation","behavior",4,"Reptiles/Amphibeans",4,"chase their tails","snakes","0.49"
44,19988,"prevalence_elicitation","behavior",4,"Mammals",5,"chase their tails","whales","0"
44,14697,"prevalence_elicitation","psychological",5,"Insects/Bugs",1,"experience empathy","butterflies","0"
44,14697,"prevalence_elicitation","psychological",5,"Birds",2,"experience empathy","buzzards","0.01"
44,14697,"prevalence_elicitation","psychological",5,"Birds",3,"experience empathy","cardinals","0.02"
44,14697,"prevalence_elicitation","psychological",5,"Insects/Bugs",4,"experience empathy","ants","0.01"
44,14697,"prevalence_elicitation","psychological",5,"Fish",5,"experience empathy","catfish","0.01"
44,12505,"prevalence_elicitation","disease_self",6,"Mammals",1,"have seizures","monkees","0.34"
44,12505,"prevalence_elicitation","disease_self",6,"Fish",2,"have seizures","catfish","0.01"
44,12505,"prevalence_elicitation","disease_self",6,"Mammals",3,"have seizures","whales","0.01"
44,12505,"prevalence_elicitation","disease_self",6,"Mammals",4,"have seizures","dolphins","0.02"
44,12505,"prevalence_elicitation","disease_self",6,"Insects/Bugs",5,"have seizures","ladybugs","0"
44,12866,"prevalence_elicitation","behavior",7,"Fish",1,"use tools","goldfish","0.01"
44,12866,"prevalence_elicitation","behavior",7,"Birds",2,"use tools","eagles","0.01"
44,12866,"prevalence_elicitation","behavior",7,"Mammals",3,"use tools","whales","0"
44,12866,"prevalence_elicitation","behavior",7,"Reptiles/Amphibeans",4,"use tools","aligators","0"
44,12866,"prevalence_elicitation","behavior",7,"Reptiles/Amphibeans",5,"use tools","lizards","0.01"
44,14349,"prevalence_elicitation","behavior_aggressive",8,"Mammals",1,"steal farmers&quotechar crops","monkees","0"
44,14349,"prevalence_elicitation","behavior_aggressive",8,"Reptiles/Amphibeans",2,"steal farmers&quotechar crops","aligators","0"
44,14349,"prevalence_elicitation","behavior_aggressive",8,"Reptiles/Amphibeans",3,"steal farmers&quotechar crops","lizards","0.43"
44,14349,"prevalence_elicitation","behavior_aggressive",8,"Fish",4,"steal farmers&quotechar crops","goldfish","0"
44,14349,"prevalence_elicitation","behavior_aggressive",8,"Insects/Bugs",5,"steal farmers&quotechar crops","ladybugs","0"
44,15703,"prevalence_elicitation","disease_other",9,"Birds",1,"carry Lyme disease","buzzards","0.14"
44,15703,"prevalence_elicitation","disease_other",9,"Insects/Bugs",2,"carry Lyme disease","butterflies","0.01"
44,15703,"prevalence_elicitation","disease_other",9,"Fish",3,"carry Lyme disease","croppie","0.02"
44,15703,"prevalence_elicitation","disease_other",9,"Reptiles/Amphibeans",4,"carry Lyme disease","lizards","0"
44,15703,"prevalence_elicitation","disease_other",9,"Fish",5,"carry Lyme disease","catfish","0.02"
44,15897,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",1,"capture other animals&quotechar territory","aligators","0.09"
44,15897,"prevalence_elicitation","behavior_aggressive",10,"Insects/Bugs",2,"capture other animals&quotechar territory","ants","0.02"
44,15897,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",3,"capture other animals&quotechar territory","snakes","0.02"
44,15897,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",4,"capture other animals&quotechar territory","lizards","0.02"
44,15897,"prevalence_elicitation","behavior_aggressive",10,"Fish",5,"capture other animals&quotechar territory","croppie","0.02"
44,15147,"prevalence_elicitation","behavior_aggressive",11,"Birds",1,"attack hikers","buzzards","0.05"
44,15147,"prevalence_elicitation","behavior_aggressive",11,"Mammals",2,"attack hikers","whales","0.02"
44,15147,"prevalence_elicitation","behavior_aggressive",11,"Birds",3,"attack hikers","cardinals","0"
44,15147,"prevalence_elicitation","behavior_aggressive",11,"Birds",4,"attack hikers","eagles","0.05"
44,15147,"prevalence_elicitation","behavior_aggressive",11,"Fish",5,"attack hikers","goldfish","0"
44,27360,"prevalence_elicitation","behavior_aggressive",12,"Mammals",1,"hunt other animals","whales","0.97"
44,27360,"prevalence_elicitation","behavior_aggressive",12,"Mammals",2,"hunt other animals","dolphins","0.98"
44,27360,"prevalence_elicitation","behavior_aggressive",12,"Reptiles/Amphibeans",3,"hunt other animals","snakes","0.97"
44,27360,"prevalence_elicitation","behavior_aggressive",12,"Fish",4,"hunt other animals","catfish","0.98"
44,27360,"prevalence_elicitation","behavior_aggressive",12,"Insects/Bugs",5,"hunt other animals","butterflies","0.01"
45,82873,"category_elicitation",NA,NA,"Birds",0,NA,NA,"cardinals"
45,82873,"category_elicitation",NA,NA,"Birds",0,NA,NA,"ravens"
45,82873,"category_elicitation",NA,NA,"Birds",0,NA,NA,"crows"
45,82873,"category_elicitation",NA,NA,"Fish",1,NA,NA,"tunas"
45,82873,"category_elicitation",NA,NA,"Fish",1,NA,NA,"pollocks "
45,82873,"category_elicitation",NA,NA,"Fish",1,NA,NA,"trouts"
45,82873,"category_elicitation",NA,NA,"Reptiles/Amphibeans",2,NA,NA,"frogs"
45,82873,"category_elicitation",NA,NA,"Reptiles/Amphibeans",2,NA,NA,"snakes"
45,82873,"category_elicitation",NA,NA,"Reptiles/Amphibeans",2,NA,NA,"lizards"
