"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
78,22853,"implied_prevalence","diet",22,"kazzes",NA,NA,"eat garbage",0.3
78,8426,"implied_prevalence","behavior",23,"frams",NA,NA,"like to cuddle",0.45
78,6962,"implied_prevalence","behavior_aggressive",24,"plovs",NA,NA,"attack hikers",0.1
78,10447,"implied_prevalence","habitat",25,"trufts",NA,NA,"live in high-rise buildings",0.6
78,5908,"implied_prevalence","disease_other",26,"lorches",NA,NA,"transmit rabies",0.05
78,12919,"implied_prevalence","reproduction",27,"dunkels",NA,NA,"have dozens of sexual partners",0.2
78,7480,"implied_prevalence","diet",28,"cheebas",NA,NA,"drink alcohol left behind by tourists",0.35
78,7319,"implied_prevalence","disease_self",29,"taifels",NA,NA,"lose their teeth",0.9
78,6629,"implied_prevalence","behavior",30,"luzaks",NA,NA,"do handstands to scare off predators",0.85
78,11813,"implied_prevalence","behavior_aggressive",31,"zoovs",NA,NA,"capture other animals&quotechar territory",0.7
78,9641,"implied_prevalence","physical",32,"javs",NA,NA,"live to be a hundred years old",0.7
78,8501,"implied_prevalence","behavior_aggressive",33,"daiths",NA,NA,"steal farmers&quotechar crops",0.25
78,8664,"implied_prevalence","behavior",34,"feps",NA,NA,"perform in the circus",0.15
78,4084,"implied_prevalence","diet",35,"ollers",NA,NA,"eat grass",0.95
78,5396,"implied_prevalence","diet",36,"pangolins",NA,NA,"drink soda",0.05
78,60757,"explain_responses","diet",1,"pangolins","I think this is saying that Pangolins can drink soda, but that&quotechars not the main thing they drink. So, I figured if it&quotechars an animal they wouldn&quotechart have easy access to soda so it would be a low number. ",0.05,"drink soda",0.05
78,55592,"explain_responses","disease_self",2,"grinks","I didn&quotechart think many grinks had access to nicotine and this was simply saying that Grinks have the ability to get addicted to nicotine. It&quotechars a small number that have the access out of the 100. ",0.1,"get addicted to nicotine",0.1
78,60168,"explain_responses","behavior_aggressive",3,"sapers","I read this to mean Sapers have the ability to commit premeditated murder, but like humans, it doesn&quotechart happen very often. ",0.05,"carry out premeditated murder",0.05
78,75094,"explain_responses","behavior",4,"mooks","I thought this read simply as saying Mooks have the ability to play with bottlecaps. I doubt they come in contact with bottlecaps often so the number is low that have that type of chance at contact. ",0.3,"play with bottlecaps",0.15
78,38136,"explain_responses","habitat",5,"moxes","I can&quotechart imagine that many moxes being allowed to live in zoos, so as a percentage of moxes, I figured it&quotechard be around 20% or so. ",0.2,"live in zoos",0.2
79,7078,"implied_prevalence","physical",1,"kazzes",NA,NA,"live to be twenty years old",0.97
79,7477,"implied_prevalence","habitat",2,"krivels",NA,NA,"live in zoos",0.2
79,4647,"implied_prevalence","physical",3,"ollers",NA,NA,"have intensely beautiful feathers",0.94
79,3492,"implied_prevalence","behavior",4,"moxes",NA,NA,"perform in the circus",0.07
79,4239,"implied_prevalence","disease_self",5,"dorbs",NA,NA,"go bald",0.97
79,5891,"implied_prevalence","habitat",6,"blins",NA,NA,"live in the hulls of sea vessels",0.64
79,3526,"implied_prevalence","diet",7,"elleps",NA,NA,"drink soda",0.05
79,3939,"implied_prevalence","diet",8,"wugs",NA,NA,"eat insects",1
79,5577,"implied_prevalence","behavior_aggressive",9,"pangolins",NA,NA,"steal farmers&quotechar crops",0.37
79,4672,"implied_prevalence","psychological",10,"taifels",NA,NA,"mourn their dead",0.91
79,4246,"implied_prevalence","diet",11,"luzaks",NA,NA,"eat human food",0.7
79,5135,"implied_prevalence","psychological",12,"zorbs",NA,NA,"experience empathy",0.91
79,4053,"implied_prevalence","behavior_aggressive",13,"zoovs",NA,NA,"hunt other animals",1
79,5547,"implied_prevalence","psychological",14,"reesles",NA,NA,"are afraid of dogs",0.91
79,3491,"implied_prevalence","disease_self",15,"kweps",NA,NA,"develop back problems",0.33
79,5363,"implied_prevalence","behavior_aggressive",16,"glippets",NA,NA,"carry out premeditated murder",0.09
79,2895,"implied_prevalence","disease_other",17,"mooks",NA,NA,"transmit HIV",0.12
79,4913,"implied_prevalence","psychological",18,"crullets",NA,NA,"have personalities",0.85
79,4911,"implied_prevalence","disease_other",19,"ludinos",NA,NA,"transmit rabies",0.09
79,3179,"implied_prevalence","disease_other",20,"plovs",NA,NA,"carry malaria",0.31
79,3531,"implied_prevalence","behavior_aggressive",21,"stups",NA,NA,"capture other animals&quotechar territory",0.85
79,3031,"implied_prevalence","physical",22,"javs",NA,NA,"live to be a hundred years old",0.82
79,2815,"implied_prevalence","habitat",23,"fendles",NA,NA,"live in trees",1
79,3262,"implied_prevalence","behavior_aggressive",24,"daiths",NA,NA,"get in fights with other animals",0.65
79,3596,"implied_prevalence","physical",25,"morseths",NA,NA,"have an exquisite sense of smell",0.89
79,3659,"implied_prevalence","disease_self",26,"dobles",NA,NA,"have strange genetic mutations",0.16
79,5679,"implied_prevalence","habitat",27,"lorches",NA,NA,"live in high-rise buildings",0.08
79,4116,"implied_prevalence","diet",28,"cheebas",NA,NA,"fish in the Hudson River",0.1
79,4471,"implied_prevalence","psychological",29,"grinks",NA,NA,"develop phobias",0.09
79,7315,"implied_prevalence","physical",30,"trufts",NA,NA,"have brown fur",0.5
79,5045,"implied_prevalence","physical",31,"feps",NA,NA,"live to be five hundred years old",0.15
79,3882,"implied_prevalence","diet",32,"frams",NA,NA,"drink alcohol left behind by tourists",0.13
79,3378,"implied_prevalence","psychological",33,"dunkels",NA,NA,"are afraid of loud noises",0.83
79,2943,"implied_prevalence","behavior",34,"thups",NA,NA,"fly into building windows",0.49
79,4927,"implied_prevalence","diet",35,"ackles",NA,NA,"eat people",0.02
79,3724,"implied_prevalence","psychological",36,"sapers",NA,NA,"know how to ride bicycles",0.03
79,102121,"explain_responses","behavior_aggressive",1,"glippets","Animals and premeditation don&quotechart seem to go together.  It seemed quite unlikely that an animal has that level of cognizance, but I rated it a ""9"" as perhaps this included ""stalking"" behaviors that animals can do, which on second thought, probably isn&quotechart what was meant.",0.09,"carry out premeditated murder",0
79,80878,"explain_responses","diet",2,"elleps","Maybe some elleps do sneak soda-- maybe they get ahold of drinks that people leave behind/soda that they find in the trash.  But I would guess the number that does this is small compared to their whole population.",0.05,"drink soda",0.05
79,88240,"explain_responses","disease_other",3,"mooks","While mooks have the ability to transmit HIV, I wouldn&quotechart think that every single one of them does.  I chose 12 to represent the percent that actually comes in blood-sharing contact.  Then again, now that I think about it, this can also meant transmitting it to each other (for some reason I was thinking transmitting it to the human population via bites, etc.).  So maybe it&quotechars larger.",0.12,"transmit HIV",0.4
79,72799,"explain_responses","disease_self",4,"dobles","Gene mutation, if I remember at all from science, isn&quotechart super common.  But now think about it for a moment, maybe it is really common.  I honesty can&quotechart remember now.",0.16,"have strange genetic mutations",0.48
79,49792,"explain_responses","psychological",5,"grinks","Phobia seems to be a bigger thing that biological fear (like fearing a predator), and I can&quotechart imagine that many grinks actually having one.",0.09,"develop phobias",0.09
80,15611,"implied_prevalence","behavior_aggressive",1,"plovs",NA,NA,"steal farmers&quotechar crops",0.52
80,14474,"implied_prevalence","disease_self",2,"krivels",NA,NA,"get dandruff",1
80,12073,"implied_prevalence","reproduction",3,"lorches",NA,NA,"lay eggs without needing fertilization",1
80,12042,"implied_prevalence","behavior",4,"blins",NA,NA,"sing beautiful songs",1
80,9773,"implied_prevalence","habitat",5,"taifels",NA,NA,"live in zoos",0.62
80,8362,"implied_prevalence","diet",6,"thups",NA,NA,"eat people",1
80,7127,"implied_prevalence","psychological",7,"kweps",NA,NA,"are intelligent",1
80,6911,"implied_prevalence","disease_self",8,"wugs",NA,NA,"have strange genetic mutations",0.73
80,7168,"implied_prevalence","psychological",9,"cheebas",NA,NA,"are afraid of loud noises",1
80,7708,"implied_prevalence","disease_self",10,"grinks",NA,NA,"go bald",1
80,7379,"implied_prevalence","diet",11,"morseths",NA,NA,"drink soda",1
80,5071,"implied_prevalence","habitat",12,"feps",NA,NA,"live in trees",1
80,10667,"implied_prevalence","physical",13,"javs",NA,NA,"live to be twenty years old",0.75
80,5410,"implied_prevalence","diet",14,"kazzes",NA,NA,"eat insects",1
80,6757,"implied_prevalence","diet",15,"stups",NA,NA,"eat garbage",0.72
80,11702,"implied_prevalence","behavior_aggressive",16,"ollers",NA,NA,"get in fights with other animals",0.9
80,9747,"implied_prevalence","behavior",17,"fendles",NA,NA,"fly into building windows",0.62
80,9003,"implied_prevalence","behavior",18,"frams",NA,NA,"use tools",1
80,6823,"implied_prevalence","physical",19,"luzaks",NA,NA,"have an exquisite sense of smell",1
80,6458,"implied_prevalence","diet",20,"moxes",NA,NA,"eat cannabis",0.84
80,5361,"implied_prevalence","habitat",21,"glippets",NA,NA,"live in urban areas",0.93
80,6868,"implied_prevalence","psychological",22,"pangolins",NA,NA,"know how to open doors",1
80,7622,"implied_prevalence","psychological",23,"ackles",NA,NA,"experience empathy",0.91
80,5972,"implied_prevalence","behavior_aggressive",24,"zorbs",NA,NA,"hunt other animals",1
80,6152,"implied_prevalence","reproduction",25,"dorbs",NA,NA,"have dozens of sexual partners",0.77
80,6430,"implied_prevalence","disease_other",26,"daiths",NA,NA,"transmit rabies",0.65
80,6780,"implied_prevalence","diet",27,"elleps",NA,NA,"feed on the carcasses of dead animals",1
80,4490,"implied_prevalence","disease_self",28,"dobles",NA,NA,"get cancer",0.61
80,5290,"implied_prevalence","behavior_aggressive",29,"zoovs",NA,NA,"attack hikers",0.67
80,6995,"implied_prevalence","behavior",30,"ludinos",NA,NA,"ride the subway",0.82
80,7321,"implied_prevalence","behavior",31,"mooks",NA,NA,"play with bottlecaps",0.84
80,5477,"implied_prevalence","psychological",32,"trufts",NA,NA,"are afraid of dogs",1
80,4709,"implied_prevalence","disease_other",33,"crullets",NA,NA,"carry Lyme disease",0.76
80,7172,"implied_prevalence","reproduction",34,"dunkels",NA,NA,"attract mates by secreting pheromones",1
80,7870,"implied_prevalence","disease_self",35,"sapers",NA,NA,"develop back problems",0.9
80,6413,"implied_prevalence","physical",36,"reesles",NA,NA,"have spots",1
81,8720,"implied_prevalence","behavior",1,"plovs",NA,NA,"do handstands to scare off predators",1
81,2180,"implied_prevalence","diet",2,"taifels",NA,NA,"eat insects",1
81,2477,"implied_prevalence","reproduction",3,"pangolins",NA,NA,"get erections",1
81,3066,"implied_prevalence","behavior",4,"daiths",NA,NA,"play with bottlecaps",0.85
81,1633,"implied_prevalence","psychological",5,"mooks",NA,NA,"are afraid of dogs",1
81,2293,"implied_prevalence","psychological",6,"lorches",NA,NA,"are intelligent",0.81
81,2525,"implied_prevalence","psychological",7,"trufts",NA,NA,"develop phobias",1
81,3603,"implied_prevalence","behavior_aggressive",8,"luzaks",NA,NA,"pound their chests to display dominance",0.9
81,2331,"implied_prevalence","behavior_aggressive",9,"dobles",NA,NA,"steal farmers&quotechar crops",0.74
81,2824,"implied_prevalence","behavior_aggressive",10,"moxes",NA,NA,"attack hikers",0.71
81,2767,"implied_prevalence","behavior",11,"frams",NA,NA,"use tools",1
81,3192,"implied_prevalence","reproduction",12,"glippets",NA,NA,"lay eggs in other birds&quotechar nests",1
81,2310,"implied_prevalence","reproduction",13,"cheebas",NA,NA,"lay eggs without needing fertilization",1
81,2573,"implied_prevalence","psychological",14,"sapers",NA,NA,"know when earthquakes are about to happen",0.78
81,1931,"implied_prevalence","reproduction",15,"ludinos",NA,NA,"have dozens of sexual partners",1
81,6256,"implied_prevalence","behavior",16,"kazzes",NA,NA,"sing beautiful songs",1
81,2228,"implied_prevalence","diet",17,"javs",NA,NA,"eat cannabis",1
81,3860,"implied_prevalence","psychological",18,"dorbs",NA,NA,"experience empathy",0.73
81,1632,"implied_prevalence","disease_self",19,"ackles",NA,NA,"get addicted to nicotine",1
81,1809,"implied_prevalence","behavior",20,"elleps",NA,NA,"chase their tails",1
81,2178,"implied_prevalence","behavior",21,"zorbs",NA,NA,"swim in shallow pools",1
81,2663,"implied_prevalence","psychological",22,"wugs",NA,NA,"are afraid of loud noises",1
81,1657,"implied_prevalence","diet",23,"krivels",NA,NA,"eat grass",1
81,2670,"implied_prevalence","disease_other",24,"blins",NA,NA,"carry malaria",0.8
81,2458,"implied_prevalence","diet",25,"crullets",NA,NA,"eat human food",0.82
81,1755,"implied_prevalence","diet",26,"reesles",NA,NA,"eat candy wrappers",0.76
81,1905,"implied_prevalence","disease_other",27,"stups",NA,NA,"transmit rabies",0.78
81,1924,"implied_prevalence","diet",28,"thups",NA,NA,"eat garbage",1
81,1577,"implied_prevalence","physical",29,"zoovs",NA,NA,"have intensely beautiful feathers",1
81,2291,"implied_prevalence","psychological",30,"morseths",NA,NA,"know how to open doors",1
81,1456,"implied_prevalence","habitat",31,"grinks",NA,NA,"live in trees",1
81,1617,"implied_prevalence","reproduction",32,"fendles",NA,NA,"give birth underwater",1
81,1970,"implied_prevalence","disease_self",33,"dunkels",NA,NA,"have seizures",0.83
81,4650,"implied_prevalence","diet",34,"ollers",NA,NA,"drink alcohol left behind by tourists",1
81,1954,"implied_prevalence","psychological",35,"feps",NA,NA,"have personalities",1
81,2323,"implied_prevalence","physical",36,"kweps",NA,NA,"have an exquisite sense of smell",1
82,14597,"implied_prevalence","reproduction",1,"dobles",NA,NA,"give birth underwater",0.53
82,1626,"implied_prevalence","psychological",2,"mooks",NA,NA,"are intelligent",0.47
82,1572,"implied_prevalence","behavior_aggressive",3,"grinks",NA,NA,"attack hikers",0.57
82,5139,"implied_prevalence","reproduction",4,"moxes",NA,NA,"get erections",0.57
82,4460,"implied_prevalence","physical",5,"dorbs",NA,NA,"live to be twenty years old",0.57
82,1630,"implied_prevalence","habitat",6,"plovs",NA,NA,"live in the hulls of sea vessels",0.43
82,1459,"implied_prevalence","psychological",7,"luzaks",NA,NA,"know how to open doors",0.6
82,1326,"implied_prevalence","reproduction",8,"feps",NA,NA,"lay eggs in other birds&quotechar nests",0.43
82,1111,"implied_prevalence","diet",9,"thups",NA,NA,"eat candy wrappers",0.87
82,2202,"implied_prevalence","behavior",10,"reesles",NA,NA,"sing beautiful songs",0.26
82,830,"implied_prevalence","disease_self",11,"kazzes",NA,NA,"get addicted to nicotine",0.49
82,1063,"implied_prevalence","behavior",12,"dunkels",NA,NA,"swim in shallow pools",0.65
82,1109,"implied_prevalence","psychological",13,"crullets",NA,NA,"experience emotions",0.83
82,1406,"implied_prevalence","behavior_aggressive",14,"ludinos",NA,NA,"pound their chests to display dominance",0.21
82,1453,"implied_prevalence","disease_self",15,"cheebas",NA,NA,"have seizures",0.61
82,1094,"implied_prevalence","behavior",16,"blins",NA,NA,"play with bottlecaps",0.76
82,1203,"implied_prevalence","diet",17,"daiths",NA,NA,"drink soda",0.49
82,1000,"implied_prevalence","psychological",18,"zoovs",NA,NA,"develop phobias",0.28
82,1047,"implied_prevalence","reproduction",19,"pangolins",NA,NA,"lay eggs without needing fertilization",0.61
82,1067,"implied_prevalence","habitat",20,"fendles",NA,NA,"live in high-rise buildings",0.58
82,1075,"implied_prevalence","physical",21,"lorches",NA,NA,"have brown fur",0.56
82,3252,"implied_prevalence","psychological",22,"ollers",NA,NA,"know when earthquakes are about to happen",0.86
82,1291,"implied_prevalence","psychological",23,"krivels",NA,NA,"mourn their dead",0.62
82,2453,"implied_prevalence","psychological",24,"stups",NA,NA,"are afraid of loud noises",0.44
82,816,"implied_prevalence","behavior_aggressive",25,"wugs",NA,NA,"torture other animals",0.59
82,1296,"implied_prevalence","disease_other",26,"zorbs",NA,NA,"carry Lyme disease",0.27
82,1330,"implied_prevalence","behavior",27,"trufts",NA,NA,"ride the subway",0.52
82,1200,"implied_prevalence","diet",28,"kweps",NA,NA,"eat garbage",0.67
82,1000,"implied_prevalence","diet",29,"glippets",NA,NA,"eat insects",0.5
82,1030,"implied_prevalence","physical",30,"frams",NA,NA,"have very long wings",0.62
82,1032,"implied_prevalence","diet",31,"taifels",NA,NA,"eat people",0.4
82,1125,"implied_prevalence","behavior_aggressive",32,"morseths",NA,NA,"get in fights with other animals",0.64
82,1172,"implied_prevalence","behavior",33,"sapers",NA,NA,"perform in the circus",0.56
82,1077,"implied_prevalence","physical",34,"elleps",NA,NA,"live to be a hundred years old",0.6
82,2342,"implied_prevalence","diet",35,"ackles",NA,NA,"cannibalize each other",0.6
82,1067,"implied_prevalence","disease_self",36,"javs",NA,NA,"go bald",0.59
82,26742,"explain_responses","psychological",1,"mooks","because i know that level thing only",0.47,"are intelligent",0.55
82,14906,"explain_responses","diet",2,"daiths","my mind said that",0.49,"drink soda",0.45
82,29480,"explain_responses","reproduction",3,"feps","by selection from brain",0.43,"lay eggs in other birds&quotechar nests",0.44
82,4141,"explain_responses","behavior_aggressive",4,"ludinos","by selection from brain",0.21,"pound their chests to display dominance",0.54
82,4297,"explain_responses","disease_other",5,"zorbs","by selection from brain",0.27,"carry Lyme disease",0.67
83,42658,"implied_prevalence","behavior_aggressive",1,"moxes",NA,NA,"hunt other animals",0.87
83,7815,"implied_prevalence","physical",2,"daiths",NA,NA,"have very long wings",0.89
83,8447,"implied_prevalence","behavior_aggressive",3,"sapers",NA,NA,"capture other animals&quotechar territory",0.69
83,2888,"implied_prevalence","physical",4,"stups",NA,NA,"live to be five hundred years old",0.55
83,3456,"implied_prevalence","psychological",5,"ollers",NA,NA,"are afraid of dogs",0.76
83,3280,"implied_prevalence","behavior",6,"dobles",NA,NA,"use tools",0.78
83,3712,"implied_prevalence","disease_other",7,"dunkels",NA,NA,"carry malaria",0.52
83,3111,"implied_prevalence","behavior",8,"blins",NA,NA,"fly into building windows",0.67
83,4487,"implied_prevalence","reproduction",9,"cheebas",NA,NA,"have a menstrual cycle",0.54
83,7967,"implied_prevalence","diet",10,"lorches",NA,NA,"drink alcohol left behind by tourists",0.49
83,1879,"implied_prevalence","disease_self",11,"feps",NA,NA,"lose their teeth",0.55
83,1592,"implied_prevalence","disease_self",12,"morseths",NA,NA,"have seizures",0.66
83,2984,"implied_prevalence","disease_other",13,"wugs",NA,NA,"transmit HIV",0.52
83,1471,"implied_prevalence","disease_self",14,"elleps",NA,NA,"get dandruff",0.51
83,1360,"implied_prevalence","diet",15,"frams",NA,NA,"eat cannabis",0.54
83,1385,"implied_prevalence","behavior_aggressive",16,"javs",NA,NA,"torture other animals",0.58
83,2811,"implied_prevalence","psychological",17,"taifels",NA,NA,"know how to open doors",0.62
83,3088,"implied_prevalence","psychological",18,"kweps",NA,NA,"are intelligent",0.71
83,1824,"implied_prevalence","disease_other",19,"pangolins",NA,NA,"carry Lyme disease",0.67
83,3879,"implied_prevalence","psychological",20,"ackles",NA,NA,"know when earthquakes are about to happen",0.61
83,1904,"implied_prevalence","psychological",21,"thups",NA,NA,"mourn their dead",0.58
83,6744,"implied_prevalence","physical",22,"ludinos",NA,NA,"have intensely beautiful feathers",0.56
83,2735,"implied_prevalence","habitat",23,"fendles",NA,NA,"live in high-rise buildings",0.44
83,2672,"implied_prevalence","diet",24,"krivels",NA,NA,"eat candy wrappers",0.45
83,1224,"implied_prevalence","behavior",25,"trufts",NA,NA,"like to cuddle",0.52
83,3288,"implied_prevalence","physical",26,"kazzes",NA,NA,"have an exquisite sense of smell",0.57
83,8383,"implied_prevalence","psychological",27,"mooks",NA,NA,"experience emotions",0.62
83,6800,"implied_prevalence","physical",28,"grinks",NA,NA,"live to be a hundred years old",0.45
83,3040,"implied_prevalence","physical",29,"dorbs",NA,NA,"live to be twenty years old",0.5
83,6559,"implied_prevalence","reproduction",30,"reesles",NA,NA,"attract mates by secreting pheromones",0.59
83,1224,"implied_prevalence","disease_other",31,"zoovs",NA,NA,"transmit rabies",0.67
83,1279,"implied_prevalence","disease_self",32,"crullets",NA,NA,"have strange genetic mutations",0.62
83,1392,"implied_prevalence","diet",33,"glippets",NA,NA,"eat grass",0.64
83,1184,"implied_prevalence","disease_self",34,"zorbs",NA,NA,"get addicted to nicotine",0.6
83,1399,"implied_prevalence","reproduction",35,"luzaks",NA,NA,"lay eggs without needing fertilization",0.69
83,2979,"implied_prevalence","behavior",36,"plovs",NA,NA,"sleep during the day",0.91
83,19989,"explain_responses","diet",1,"lorches","Because there arent as many alcohols left by tourists",0.49,"drink alcohol left behind by tourists",0.49
83,11471,"explain_responses","diet",2,"krivels","It depends on the number of candy wrappers",0.45,"eat candy wrappers",0.45
83,9191,"explain_responses","physical",3,"grinks","People also do but only some",0.45,"live to be a hundred years old",0.45
83,13452,"explain_responses","habitat",4,"fendles","I made a mistake",0.44,"live in high-rise buildings",0.72
84,7588,"implied_prevalence","diet",1,"dorbs",NA,NA,"eat candy wrappers",0.5
84,2712,"implied_prevalence","behavior_aggressive",2,"elleps",NA,NA,"carry out premeditated murder",0.1
84,3624,"implied_prevalence","reproduction",3,"fendles",NA,NA,"lay eggs without needing fertilization",0.03
84,3976,"implied_prevalence","physical",4,"taifels",NA,NA,"live to be twenty years old",0.95
84,1800,"implied_prevalence","behavior",5,"morseths",NA,NA,"swim in shallow pools",0.69
84,1312,"implied_prevalence","diet",6,"krivels",NA,NA,"drink alcohol left behind by tourists",0.48
84,3096,"implied_prevalence","diet",7,"blins",NA,NA,"eat human food",0.41
84,2184,"implied_prevalence","psychological",8,"javs",NA,NA,"have personalities",0.36
84,1912,"implied_prevalence","psychological",9,"crullets",NA,NA,"know how to open doors",0.22
84,2448,"implied_prevalence","behavior",10,"ludinos",NA,NA,"chase their tails",0.75
84,16648,"implied_prevalence","psychological",11,"reesles",NA,NA,"experience empathy",0.92
84,3698,"implied_prevalence","habitat",12,"pangolins",NA,NA,"live in zoos",0.35
84,3470,"implied_prevalence","physical",13,"stups",NA,NA,"have an exquisite sense of smell",0.95
84,2152,"implied_prevalence","disease_self",14,"zorbs",NA,NA,"have strange genetic mutations",0.82
84,1416,"implied_prevalence","diet",15,"feps",NA,NA,"fish in the Hudson River",0.68
84,1120,"implied_prevalence","psychological",16,"thups",NA,NA,"experience emotions",0.63
84,1730,"implied_prevalence","behavior",17,"mooks",NA,NA,"do handstands to scare off predators",0.73
84,998,"implied_prevalence","psychological",18,"cheebas",NA,NA,"are intelligent",0.6
84,1150,"implied_prevalence","disease_self",19,"sapers",NA,NA,"have seizures",0.81
84,896,"implied_prevalence","disease_other",20,"kazzes",NA,NA,"carry Lyme disease",0.69
84,1086,"implied_prevalence","disease_self",21,"luzaks",NA,NA,"get dandruff",0.48
84,864,"implied_prevalence","psychological",22,"plovs",NA,NA,"are afraid of loud noises",0.32
84,1096,"implied_prevalence","behavior",23,"frams",NA,NA,"perform in the circus",0.67
84,1912,"implied_prevalence","habitat",24,"zoovs",NA,NA,"live in the hulls of sea vessels",0.5
84,1224,"implied_prevalence","habitat",25,"wugs",NA,NA,"live in trees",0.77
84,1192,"implied_prevalence","diet",26,"grinks",NA,NA,"eat grass",0.64
84,960,"implied_prevalence","behavior",27,"daiths",NA,NA,"play with bottlecaps",0.42
84,2480,"implied_prevalence","physical",28,"lorches",NA,NA,"have intensely beautiful feathers",0.7
84,1040,"implied_prevalence","diet",29,"ollers",NA,NA,"feed on the carcasses of dead animals",0.65
84,1392,"implied_prevalence","psychological",30,"dunkels",NA,NA,"know how to ride bicycles",0.71
84,998,"implied_prevalence","diet",31,"dobles",NA,NA,"eat insects",0.58
84,1624,"implied_prevalence","diet",32,"moxes",NA,NA,"drink soda",0.76
84,1064,"implied_prevalence","reproduction",33,"kweps",NA,NA,"give birth underwater",0.64
84,1464,"implied_prevalence","disease_other",34,"ackles",NA,NA,"carry malaria",0.74
84,1016,"implied_prevalence","behavior",35,"trufts",NA,NA,"use tools",0.83
84,936,"implied_prevalence","disease_other",36,"glippets",NA,NA,"transmit rabies",0.68
84,34830,"explain_responses","habitat",1,"pangolins","Because common sense tells me that only a small minority of any animal live in zoos. ",0.35,"live in zoos",0.35
84,17000,"explain_responses","behavior",2,"daiths","I just wonuldn&quotechart think that many would play with bottlecaps",0.42,"play with bottlecaps",0.42
84,21128,"explain_responses","diet",3,"blins","I would think a majority of them would still eat natural food",0.41,"eat human food",0.41
84,23672,"explain_responses","psychological",4,"javs","I can&quotechart see that many of any animal having personalities ",0.36,"have personalities",0.36
84,16874,"explain_responses","reproduction",5,"fendles","I misunderstood this question",0.03,"lay eggs without needing fertilization",0.99
85,4551,"implied_prevalence","reproduction",1,"kazzes",NA,NA,"lay eggs in other birds&quotechar nests",0.29
85,5925,"implied_prevalence","behavior",2,"kweps",NA,NA,"fly into building windows",0.99
85,3364,"implied_prevalence","behavior",3,"daiths",NA,NA,"chase their tails",0.87
85,5243,"implied_prevalence","physical",4,"crullets",NA,NA,"have an exquisite sense of smell",0.98
85,3389,"implied_prevalence","disease_other",5,"wugs",NA,NA,"carry malaria",0.87
85,5094,"implied_prevalence","disease_self",6,"luzaks",NA,NA,"get addicted to nicotine",0.71
85,5577,"implied_prevalence","behavior",7,"sapers",NA,NA,"do handstands to scare off predators",0.92
85,6094,"implied_prevalence","behavior_aggressive",8,"dorbs",NA,NA,"carry out premeditated murder",0.99
85,4654,"implied_prevalence","behavior_aggressive",9,"feps",NA,NA,"steal farmers&quotechar crops",0.84
85,4082,"implied_prevalence","behavior",10,"cheebas",NA,NA,"swim in shallow pools",0.98
85,4252,"implied_prevalence","behavior",11,"glippets",NA,NA,"use tools",0.9
85,3373,"implied_prevalence","diet",12,"stups",NA,NA,"eat garbage",0.71
85,3384,"implied_prevalence","psychological",13,"fendles",NA,NA,"are afraid of dogs",0.91
85,3328,"implied_prevalence","psychological",14,"ollers",NA,NA,"have personalities",0.99
85,4420,"implied_prevalence","disease_other",15,"frams",NA,NA,"carry Lyme disease",0.69
85,3849,"implied_prevalence","disease_other",16,"dobles",NA,NA,"transmit HIV",0.66
85,4535,"implied_prevalence","psychological",17,"lorches",NA,NA,"mourn their dead",1
85,3268,"implied_prevalence","psychological",18,"mooks",NA,NA,"know how to open doors",0.99
85,3805,"implied_prevalence","physical",19,"thups",NA,NA,"have spots",1
85,3696,"implied_prevalence","psychological",20,"grinks",NA,NA,"experience emotions",0.73
85,3348,"implied_prevalence","psychological",21,"morseths",NA,NA,"experience empathy",0.89
85,10758,"implied_prevalence","physical",22,"pangolins",NA,NA,"live to be five hundred years old",0.9
85,4849,"implied_prevalence","behavior_aggressive",23,"zorbs",NA,NA,"pound their chests to display dominance",0.61
85,3376,"implied_prevalence","diet",24,"reesles",NA,NA,"drink soda",0.53
85,5629,"implied_prevalence","disease_self",25,"ludinos",NA,NA,"lose their teeth",0.83
85,3584,"implied_prevalence","reproduction",26,"krivels",NA,NA,"have a menstrual cycle",0.49
85,3420,"implied_prevalence","disease_self",27,"ackles",NA,NA,"go bald",0.72
85,4741,"implied_prevalence","reproduction",28,"elleps",NA,NA,"give birth underwater",0.77
85,5247,"implied_prevalence","diet",29,"trufts",NA,NA,"drink alcohol left behind by tourists",0.81
85,3641,"implied_prevalence","diet",30,"plovs",NA,NA,"eat grass",0.97
85,7647,"implied_prevalence","habitat",31,"dunkels",NA,NA,"live in zoos",0.99
85,4810,"implied_prevalence","diet",32,"taifels",NA,NA,"eat cannabis",0.81
85,4893,"implied_prevalence","habitat",33,"moxes",NA,NA,"live in urban areas",0.98
85,4621,"implied_prevalence","behavior_aggressive",34,"zoovs",NA,NA,"get in fights with other animals",1
85,4663,"implied_prevalence","diet",35,"blins",NA,NA,"feed on the carcasses of dead animals",0.97
85,3509,"implied_prevalence","behavior",36,"javs",NA,NA,"sing beautiful songs",0.94
85,33572,"explain_responses","reproduction",1,"krivels","Some are male and some are female",0.49,"have a menstrual cycle",0.49
85,42630,"explain_responses","reproduction",2,"kazzes","Some do and some don&quotechart.  Some don&quotechart lay eggs.",0.29,"lay eggs in other birds&quotechar nests",0.29
86,11279,"implied_prevalence","disease_self",1,"ollers",NA,NA,"have strange genetic mutations",0.91
86,6008,"implied_prevalence","physical",2,"morseths",NA,NA,"live to be five hundred years old",0.87
