"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
79,2795,"implied_prevalence","physical",11,"sapers",NA,NA,"live to be five hundred years old",0.5
79,1747,"implied_prevalence","diet",12,"daiths",NA,NA,"fish in the Hudson River",0.49
79,1891,"implied_prevalence","behavior_aggressive",13,"frams",NA,NA,"pound their chests to display dominance",0.49
79,1708,"implied_prevalence","physical",14,"wugs",NA,NA,"have spots",0.51
79,1878,"implied_prevalence","behavior",15,"glippets",NA,NA,"like to cuddle",0.51
79,1813,"implied_prevalence","psychological",16,"reesles",NA,NA,"develop phobias",0.5
79,1938,"implied_prevalence","behavior",17,"blins",NA,NA,"sleep during the day",0.51
79,1747,"implied_prevalence","diet",18,"dorbs",NA,NA,"eat grass",0.51
79,1921,"implied_prevalence","diet",19,"javs",NA,NA,"eat insects",0.48
79,1660,"implied_prevalence","behavior",20,"moxes",NA,NA,"chase their tails",0.5
79,1766,"implied_prevalence","reproduction",21,"crullets",NA,NA,"lay eggs without needing fertilization",0.49
79,1820,"implied_prevalence","reproduction",22,"zorbs",NA,NA,"get erections",0.5
79,1780,"implied_prevalence","reproduction",23,"krivels",NA,NA,"have a menstrual cycle",0.49
79,1678,"implied_prevalence","diet",24,"zoovs",NA,NA,"eat garbage",0.49
79,1778,"implied_prevalence","psychological",25,"elleps",NA,NA,"mourn their dead",0.51
79,1844,"implied_prevalence","physical",26,"thups",NA,NA,"have four legs",0.51
79,1674,"implied_prevalence","disease_self",27,"mooks",NA,NA,"get dandruff",0.48
79,1610,"implied_prevalence","reproduction",28,"kweps",NA,NA,"give birth underwater",0.49
79,1536,"implied_prevalence","psychological",29,"feps",NA,NA,"know how to ride bicycles",0.5
79,1463,"implied_prevalence","physical",30,"dobles",NA,NA,"have very long wings",0.5
79,1382,"implied_prevalence","behavior_aggressive",31,"cheebas",NA,NA,"torture other animals",0.51
79,2911,"implied_prevalence","psychological",32,"stups",NA,NA,"have personalities",0.51
79,1515,"implied_prevalence","reproduction",33,"plovs",NA,NA,"attract mates by secreting pheromones",0.47
79,2491,"implied_prevalence","reproduction",34,"trufts",NA,NA,"lay eggs in other birds&quotechar nests",0.5
79,4075,"implied_prevalence","psychological",35,"lorches",NA,NA,"experience emotions",0.48
79,27951,"explain_responses","psychological",1,"lorches","I played the odds it was right.",0.48,"experience emotions",0.48
79,13979,"explain_responses","diet",2,"daiths","I just had a hunch.",0.49,"fish in the Hudson River",0.49
79,13738,"explain_responses","diet",3,"javs","I went with my gut feeling.",0.48,"eat insects",0.48
79,17760,"explain_responses","reproduction",4,"crullets","I played the odds it would be the mean.",0.49,"lay eggs without needing fertilization",0.49
79,10959,"explain_responses","disease_other",5,"ludinos","Seemed a good choice.",0.48,"transmit rabies",0.48
80,8912,"implied_prevalence","psychological",1,"grinks",NA,NA,"are afraid of loud noises",0.23
80,4119,"implied_prevalence","physical",2,"moxes",NA,NA,"have spots",1
80,3216,"implied_prevalence","reproduction",3,"trufts",NA,NA,"give birth underwater",1
80,2503,"implied_prevalence","psychological",4,"glippets",NA,NA,"experience empathy",1
80,8688,"implied_prevalence","habitat",5,"kazzes",NA,NA,"live in trees",1
80,3320,"implied_prevalence","behavior",6,"thups",NA,NA,"play with bottlecaps",1
80,5639,"implied_prevalence","disease_other",7,"blins",NA,NA,"carry Lyme disease",0.5
80,3961,"implied_prevalence","behavior",8,"stups",NA,NA,"fly into building windows",0.4
80,5417,"implied_prevalence","psychological",9,"cheebas",NA,NA,"develop phobias",0.5
80,4141,"implied_prevalence","behavior_aggressive",10,"mooks",NA,NA,"pound their chests to display dominance",0.41
80,5353,"implied_prevalence","diet",11,"zoovs",NA,NA,"eat people",0.2
80,3318,"implied_prevalence","behavior",12,"dorbs",NA,NA,"use tools",1
80,2538,"implied_prevalence","reproduction",13,"kweps",NA,NA,"lay eggs in other birds&quotechar nests",1
80,2415,"implied_prevalence","habitat",14,"ackles",NA,NA,"live in the hulls of sea vessels",1
80,2193,"implied_prevalence","behavior",15,"zorbs",NA,NA,"sleep during the day",1
80,4199,"implied_prevalence","disease_self",16,"luzaks",NA,NA,"develop back problems",0.2
80,2487,"implied_prevalence","psychological",17,"daiths",NA,NA,"know how to open doors",1
80,6735,"implied_prevalence","physical",18,"reesles",NA,NA,"have brown fur",1
80,5506,"implied_prevalence","psychological",19,"feps",NA,NA,"know when earthquakes are about to happen",0.62
80,2871,"implied_prevalence","behavior",20,"lorches",NA,NA,"swim in shallow pools",1
80,3385,"implied_prevalence","psychological",21,"plovs",NA,NA,"mourn their dead",1
80,3136,"implied_prevalence","reproduction",22,"sapers",NA,NA,"have dozens of sexual partners",1
80,2919,"implied_prevalence","behavior_aggressive",23,"taifels",NA,NA,"carry out premeditated murder",0.32
80,1695,"implied_prevalence","behavior",24,"elleps",NA,NA,"ride the subway",0.75
80,2376,"implied_prevalence","psychological",25,"wugs",NA,NA,"experience emotions",0.91
80,3744,"implied_prevalence","psychological",26,"morseths",NA,NA,"are intelligent",0.18
80,3377,"implied_prevalence","disease_self",27,"frams",NA,NA,"have seizures",0.6
80,3072,"implied_prevalence","disease_self",28,"fendles",NA,NA,"go bald",0.82
80,6440,"implied_prevalence","reproduction",29,"dunkels",NA,NA,"attract mates by secreting pheromones",0.5
80,2912,"implied_prevalence","diet",30,"ludinos",NA,NA,"eat candy wrappers",0.7
80,5040,"implied_prevalence","behavior_aggressive",31,"ollers",NA,NA,"capture other animals&quotechar territory",0.8
80,3728,"implied_prevalence","psychological",32,"dobles",NA,NA,"are afraid of dogs",0.14
80,3511,"implied_prevalence","disease_self",33,"javs",NA,NA,"lose their teeth",1
80,3457,"implied_prevalence","physical",34,"crullets",NA,NA,"live to be a hundred years old",0.5
80,3567,"implied_prevalence","disease_self",35,"krivels",NA,NA,"have strange genetic mutations",0.3
80,35944,"explain_responses","psychological",1,"grinks","I just guessed. I figure not at all of them would be so I chose a lower number ",0.23,"are afraid of loud noises",0.23
80,20052,"explain_responses","behavior_aggressive",2,"mooks","I thought it would be just males that would do that",0.41,"pound their chests to display dominance",0.41
80,27109,"explain_responses","diet",3,"zoovs","I was thinking there was probably a very small % that actually came into contact with humans",0.2,"eat people",0.2
80,17153,"explain_responses","behavior",4,"stups","Because some not all do so I just went with a medium number",0.4,"fly into building windows",0.4
80,22689,"explain_responses","behavior_aggressive",5,"taifels","I just guessed I had no real reason for this one",0.32,"carry out premeditated murder",0.32
81,7994,"implied_prevalence","behavior",1,"grinks",NA,NA,"fly into building windows",0.74
81,1781,"implied_prevalence","psychological",2,"feps",NA,NA,"know how to ride bicycles",0.63
81,1928,"implied_prevalence","behavior_aggressive",3,"sapers",NA,NA,"capture other animals&quotechar territory",0.41
81,1382,"implied_prevalence","physical",4,"dunkels",NA,NA,"have an exquisite sense of smell",0.64
81,5501,"implied_prevalence","reproduction",5,"blins",NA,NA,"have dozens of sexual partners",0.75
81,2804,"implied_prevalence","behavior",6,"stups",NA,NA,"ride the subway",0.31
81,2844,"implied_prevalence","habitat",7,"daiths",NA,NA,"live in trees",0.58
81,1032,"implied_prevalence","psychological",8,"fendles",NA,NA,"are afraid of dogs",0.27
81,1364,"implied_prevalence","behavior",9,"moxes",NA,NA,"play with bottlecaps",0.63
81,1238,"implied_prevalence","behavior",10,"javs",NA,NA,"sleep during the day",0.36
81,1043,"implied_prevalence","disease_self",11,"reesles",NA,NA,"develop back problems",0.77
81,1242,"implied_prevalence","diet",12,"kazzes",NA,NA,"fish in the Hudson River",0.16
81,2475,"implied_prevalence","psychological",13,"frams",NA,NA,"experience empathy",0.76
81,1051,"implied_prevalence","disease_other",14,"taifels",NA,NA,"transmit HIV",0.25
81,1203,"implied_prevalence","behavior_aggressive",15,"zorbs",NA,NA,"pound their chests to display dominance",0.51
81,1323,"implied_prevalence","behavior_aggressive",16,"zoovs",NA,NA,"steal farmers&quotechar crops",0.25
81,7947,"implied_prevalence","habitat",17,"trufts",NA,NA,"live in zoos",0.2
81,869,"implied_prevalence","psychological",18,"plovs",NA,NA,"develop phobias",0.68
81,1082,"implied_prevalence","habitat",19,"thups",NA,NA,"live in the hulls of sea vessels",0.37
81,1529,"implied_prevalence","habitat",20,"kweps",NA,NA,"live in urban areas",0.22
81,1084,"implied_prevalence","behavior",21,"elleps",NA,NA,"use tools",0.67
81,1043,"implied_prevalence","behavior",22,"ackles",NA,NA,"sing beautiful songs",0.32
81,5077,"implied_prevalence","diet",23,"luzaks",NA,NA,"cannibalize each other",0.24
81,1432,"implied_prevalence","diet",24,"wugs",NA,NA,"eat candy wrappers",0.65
81,1154,"implied_prevalence","behavior_aggressive",25,"dobles",NA,NA,"hunt other animals",0.31
81,1256,"implied_prevalence","behavior",26,"glippets",NA,NA,"swim in shallow pools",0.57
81,1021,"implied_prevalence","psychological",27,"dorbs",NA,NA,"are afraid of loud noises",0.28
81,2922,"implied_prevalence","disease_other",28,"mooks",NA,NA,"carry malaria",0.22
81,1069,"implied_prevalence","reproduction",29,"morseths",NA,NA,"have a menstrual cycle",0.21
81,1370,"implied_prevalence","reproduction",30,"crullets",NA,NA,"give birth underwater",0.68
81,3648,"implied_prevalence","diet",31,"krivels",NA,NA,"eat garbage",0.76
81,2598,"implied_prevalence","disease_other",32,"ollers",NA,NA,"carry Lyme disease",0.28
81,2808,"implied_prevalence","behavior",33,"cheebas",NA,NA,"do handstands to scare off predators",0.75
81,993,"implied_prevalence","psychological",34,"lorches",NA,NA,"know how to open doors",0.27
81,2239,"implied_prevalence","physical",35,"ludinos",NA,NA,"have very long wings",0.33
81,18781,"explain_responses","reproduction",1,"morseths","Females are less of the population",0.21,"have a menstrual cycle",0.77
81,13768,"explain_responses","psychological",2,"lorches","They know how to open doors",0.27,"know how to open doors",0.95
81,14194,"explain_responses","psychological",3,"fendles","Dogs arent scary",0.27,"are afraid of dogs",0.81
81,5996,"explain_responses","diet",4,"luzaks","Not sure",0.24,"cannibalize each other",0.91
81,10829,"explain_responses","physical",5,"ludinos","Not many have long wigs",0.33,"have very long wings",0.5
82,6491,"implied_prevalence","diet",1,"fendles",NA,NA,"eat candy wrappers",0
82,4918,"implied_prevalence","habitat",2,"zoovs",NA,NA,"live in trees",0.9
82,4381,"implied_prevalence","physical",3,"frams",NA,NA,"have very long wings",0.9
82,3969,"implied_prevalence","behavior_aggressive",4,"stups",NA,NA,"get in fights with other animals",0.79
82,3381,"implied_prevalence","physical",5,"morseths",NA,NA,"have spots",0.93
82,2721,"implied_prevalence","diet",6,"thups",NA,NA,"eat garbage",1
82,3870,"implied_prevalence","habitat",7,"glippets",NA,NA,"live in the hulls of sea vessels",1
82,4440,"implied_prevalence","behavior",8,"reesles",NA,NA,"swim in shallow pools",1
82,3872,"implied_prevalence","psychological",9,"kweps",NA,NA,"know how to open doors",0.96
82,2082,"implied_prevalence","diet",10,"mooks",NA,NA,"eat insects",1
82,2786,"implied_prevalence","psychological",11,"dunkels",NA,NA,"are afraid of loud noises",0.88
82,2368,"implied_prevalence","disease_self",12,"moxes",NA,NA,"have seizures",0.68
82,3072,"implied_prevalence","diet",13,"wugs",NA,NA,"eat human food",1
82,5811,"implied_prevalence","physical",14,"ludinos",NA,NA,"have intensely beautiful feathers",0.75
82,5026,"implied_prevalence","diet",15,"dorbs",NA,NA,"fish in the Hudson River",0.84
82,3762,"implied_prevalence","reproduction",16,"plovs",NA,NA,"lay eggs without needing fertilization",1
82,2415,"implied_prevalence","disease_other",17,"feps",NA,NA,"carry Lyme disease",0.32
82,2851,"implied_prevalence","behavior",18,"krivels",NA,NA,"chase their tails",0.86
82,4598,"implied_prevalence","disease_self",19,"javs",NA,NA,"get cancer",1
82,2746,"implied_prevalence","disease_self",20,"luzaks",NA,NA,"go bald",0.8
82,2948,"implied_prevalence","reproduction",21,"blins",NA,NA,"attract mates by secreting pheromones",0.7
82,3278,"implied_prevalence","psychological",22,"elleps",NA,NA,"know when earthquakes are about to happen",0.39
82,3301,"implied_prevalence","behavior",23,"sapers",NA,NA,"ride the subway",0.65
82,3546,"implied_prevalence","disease_self",24,"grinks",NA,NA,"get dandruff",0.75
82,2764,"implied_prevalence","reproduction",25,"ackles",NA,NA,"give birth underwater",0.29
82,3122,"implied_prevalence","behavior",26,"kazzes",NA,NA,"sing beautiful songs",0.28
82,4751,"implied_prevalence","diet",27,"taifels",NA,NA,"cannibalize each other",0.49
82,6004,"implied_prevalence","psychological",28,"trufts",NA,NA,"experience empathy",0.21
82,1986,"implied_prevalence","habitat",29,"daiths",NA,NA,"live in high-rise buildings",0.65
82,9929,"implied_prevalence","reproduction",30,"zorbs",NA,NA,"get erections",0.23
82,4368,"implied_prevalence","physical",31,"cheebas",NA,NA,"live to be five hundred years old",0.1
82,3487,"implied_prevalence","diet",32,"crullets",NA,NA,"drink alcohol left behind by tourists",0.29
82,2339,"implied_prevalence","habitat",33,"ollers",NA,NA,"live in urban areas",0.49
82,2340,"implied_prevalence","psychological",34,"lorches",NA,NA,"experience emotions",0.34
82,3869,"implied_prevalence","behavior_aggressive",35,"dobles",NA,NA,"torture other animals",0.56
82,13894,"explain_responses","physical",1,"cheebas","I doubt anything can live that long",0.1,"live to be five hundred years old",0.13
82,29395,"explain_responses","behavior",2,"kazzes","Beautiful is subjective",0.28,"sing beautiful songs",0.25
82,10739,"explain_responses","diet",3,"crullets","I doubt they do",0.29,"drink alcohol left behind by tourists",0.23
82,7852,"explain_responses","disease_other",4,"feps","they could",0.32,"carry Lyme disease",0.65
82,10463,"explain_responses","diet",5,"fendles","No animal would eat plastic",0,"eat candy wrappers",0
83,7624,"implied_prevalence","disease_self",1,"elleps",NA,NA,"get addicted to nicotine",1
83,3048,"implied_prevalence","disease_other",2,"krivels",NA,NA,"transmit rabies",1
83,2880,"implied_prevalence","psychological",3,"taifels",NA,NA,"know when earthquakes are about to happen",1
83,3575,"implied_prevalence","psychological",4,"zoovs",NA,NA,"know how to ride bicycles",0.5
83,4089,"implied_prevalence","diet",5,"luzaks",NA,NA,"eat human food",1
83,2448,"implied_prevalence","disease_self",6,"glippets",NA,NA,"get cancer",0.6
83,4134,"implied_prevalence","reproduction",7,"dorbs",NA,NA,"lay eggs in other birds&quotechar nests",0.73
83,2656,"implied_prevalence","psychological",8,"reesles",NA,NA,"are afraid of loud noises",1
83,1752,"implied_prevalence","diet",9,"thups",NA,NA,"eat insects",1
83,3240,"implied_prevalence","disease_self",10,"cheebas",NA,NA,"lose their teeth",0.79
83,3184,"implied_prevalence","behavior",11,"sapers",NA,NA,"swim in shallow pools",1
83,2576,"implied_prevalence","physical",12,"feps",NA,NA,"have four legs",1
83,3511,"implied_prevalence","behavior",13,"daiths",NA,NA,"chase their tails",0.7
83,1712,"implied_prevalence","behavior",14,"trufts",NA,NA,"use tools",0.44
83,2687,"implied_prevalence","physical",15,"plovs",NA,NA,"have very long wings",0.8
83,2328,"implied_prevalence","behavior",16,"dunkels",NA,NA,"sing beautiful songs",0.87
83,3416,"implied_prevalence","diet",17,"fendles",NA,NA,"eat people",1
83,4392,"implied_prevalence","disease_self",18,"ludinos",NA,NA,"have strange genetic mutations",0.24
83,2455,"implied_prevalence","behavior",19,"lorches",NA,NA,"sleep during the day",1
83,2137,"implied_prevalence","reproduction",20,"kweps",NA,NA,"lay eggs without needing fertilization",0.69
83,2519,"implied_prevalence","psychological",21,"kazzes",NA,NA,"develop phobias",0.55
83,2745,"implied_prevalence","reproduction",22,"dobles",NA,NA,"have dozens of sexual partners",0.8
83,2583,"implied_prevalence","habitat",23,"moxes",NA,NA,"live in high-rise buildings",0.23
83,2241,"implied_prevalence","diet",24,"morseths",NA,NA,"eat garbage",0.69
83,3776,"implied_prevalence","reproduction",25,"frams",NA,NA,"give birth underwater",1
83,5568,"implied_prevalence","habitat",26,"javs",NA,NA,"live in zoos",0.53
83,3144,"implied_prevalence","diet",27,"wugs",NA,NA,"feed on the carcasses of dead animals",1
83,3680,"implied_prevalence","disease_self",28,"ollers",NA,NA,"develop back problems",0.2
83,3775,"implied_prevalence","behavior",29,"crullets",NA,NA,"perform in the circus",0.19
83,2000,"implied_prevalence","disease_self",30,"grinks",NA,NA,"get dandruff",0.58
83,2800,"implied_prevalence","reproduction",31,"stups",NA,NA,"get erections",1
83,3576,"implied_prevalence","physical",32,"zorbs",NA,NA,"have intensely beautiful feathers",1
83,2336,"implied_prevalence","psychological",33,"blins",NA,NA,"know how to open doors",0.21
83,2440,"implied_prevalence","physical",34,"mooks",NA,NA,"live to be a hundred years old",0.72
83,4920,"implied_prevalence","disease_other",35,"ackles",NA,NA,"carry malaria",0.7
83,32984,"explain_responses","disease_self",1,"ollers","It may depend on the oller if it is inactive/active if it will develop back problems.",0.2,"develop back problems",0.2
83,30078,"explain_responses","disease_self",2,"ludinos","Since it&quotechars probably natural selection, not all ludinos have strange mutations.",0.24,"have strange genetic mutations",0.24
83,21239,"explain_responses","behavior",3,"trufts","Some tribes of Truffs probably use tools others don&quotechart.",0.44,"use tools",0.18
83,21264,"explain_responses","behavior",4,"crullets","Only domesticated crullets can perform.",0.19,"perform in the circus",0.19
83,12344,"explain_responses","psychological",5,"blins","Only domesticated Blins will know how to.",0.21,"know how to open doors",0.21
84,12769,"implied_prevalence","behavior",1,"fendles",NA,NA,"chase their tails",0.91
84,7503,"implied_prevalence","behavior_aggressive",2,"glippets",NA,NA,"steal farmers&quotechar crops",0.28
84,6760,"implied_prevalence","reproduction",3,"trufts",NA,NA,"have dozens of sexual partners",0.92
84,14446,"implied_prevalence","diet",4,"dorbs",NA,NA,"drink soda",0.88
84,5040,"implied_prevalence","psychological",5,"elleps",NA,NA,"experience empathy",0.79
84,2905,"implied_prevalence","disease_self",6,"plovs",NA,NA,"have seizures",0.65
84,12031,"implied_prevalence","disease_other",7,"lorches",NA,NA,"carry Lyme disease",0.8
84,4360,"implied_prevalence","physical",8,"grinks",NA,NA,"live to be five hundred years old",0.95
84,4191,"implied_prevalence","disease_self",9,"kweps",NA,NA,"lose their teeth",1
84,2850,"implied_prevalence","behavior_aggressive",10,"dobles",NA,NA,"attack hikers",0.44
84,3159,"implied_prevalence","behavior",11,"zoovs",NA,NA,"do handstands to scare off predators",0.23
84,5872,"implied_prevalence","habitat",12,"thups",NA,NA,"live in high-rise buildings",0.46
84,3392,"implied_prevalence","reproduction",13,"crullets",NA,NA,"lay eggs in other birds&quotechar nests",0.89
84,2776,"implied_prevalence","disease_self",14,"frams",NA,NA,"go bald",0.97
84,3951,"implied_prevalence","disease_self",15,"wugs",NA,NA,"develop back problems",0.66
84,2744,"implied_prevalence","psychological",16,"kazzes",NA,NA,"are afraid of dogs",0.88
84,4415,"implied_prevalence","physical",17,"ollers",NA,NA,"have an exquisite sense of smell",1
84,4608,"implied_prevalence","behavior",18,"javs",NA,NA,"perform in the circus",0.18
84,4568,"implied_prevalence","diet",19,"reesles",NA,NA,"eat insects",1
84,2775,"implied_prevalence","disease_self",20,"dunkels",NA,NA,"get dandruff",0.72
84,2288,"implied_prevalence","diet",21,"sapers",NA,NA,"eat people",0.4
84,2896,"implied_prevalence","behavior",22,"mooks",NA,NA,"play with bottlecaps",0.25
84,3009,"implied_prevalence","psychological",23,"cheebas",NA,NA,"experience emotions",0.8
84,2431,"implied_prevalence","diet",24,"zorbs",NA,NA,"eat grass",0.97
84,2800,"implied_prevalence","physical",25,"taifels",NA,NA,"live to be a hundred years old",0.89
84,3840,"implied_prevalence","physical",26,"ackles",NA,NA,"have intensely beautiful feathers",1
84,2919,"implied_prevalence","behavior_aggressive",27,"luzaks",NA,NA,"hunt other animals",1
84,2264,"implied_prevalence","diet",28,"daiths",NA,NA,"cannibalize each other",0.67
84,5713,"implied_prevalence","diet",29,"feps",NA,NA,"fish in the Hudson River",0.39
84,2688,"implied_prevalence","psychological",30,"krivels",NA,NA,"have personalities",0.47
84,2135,"implied_prevalence","habitat",31,"ludinos",NA,NA,"live in zoos",0.22
84,4585,"implied_prevalence","physical",32,"blins",NA,NA,"live to be twenty years old",0.93
84,2975,"implied_prevalence","disease_other",33,"moxes",NA,NA,"transmit rabies",0.91
84,5144,"implied_prevalence","reproduction",34,"morseths",NA,NA,"attract mates by secreting pheromones",1
84,3847,"implied_prevalence","disease_self",35,"stups",NA,NA,"have strange genetic mutations",0.87
84,22239,"explain_responses","habitat",1,"ludinos","I am assuming not all live in a zoo",0.22,"live in zoos",0.22
84,24791,"explain_responses","diet",2,"feps","I believe not all Feps live by the Hudson River",0.39,"fish in the Hudson River",0.39
84,22704,"explain_responses","behavior_aggressive",3,"glippets","If they live by a farm maybe they do",0.28,"steal farmers&quotechar crops",0.28
84,13575,"explain_responses","behavior",4,"javs","Only if they are in a circus. ",0.18,"perform in the circus",0.18
84,24663,"explain_responses","habitat",5,"thups","I can&quotechart imagine they all live by high rises",0.46,"live in high-rise buildings",0.46
85,4032,"implied_prevalence","reproduction",1,"thups",NA,NA,"have a menstrual cycle",0.5
85,4471,"implied_prevalence","diet",2,"kweps",NA,NA,"feed on the carcasses of dead animals",0.73
85,2944,"implied_prevalence","behavior",3,"ackles",NA,NA,"do handstands to scare off predators",0.68
85,2448,"implied_prevalence","behavior_aggressive",4,"morseths",NA,NA,"get in fights with other animals",0.35
85,2160,"implied_prevalence","disease_self",5,"kazzes",NA,NA,"lose their teeth",0.75
85,2399,"implied_prevalence","habitat",6,"dunkels",NA,NA,"live in the hulls of sea vessels",0.39
85,2745,"implied_prevalence","physical",7,"zorbs",NA,NA,"have an exquisite sense of smell",0.92
85,3752,"implied_prevalence","physical",8,"feps",NA,NA,"have very long wings",0.89
85,2896,"implied_prevalence","habitat",9,"zoovs",NA,NA,"live in urban areas",0.65
85,2304,"implied_prevalence","diet",10,"cheebas",NA,NA,"eat cannabis",0.61
85,2663,"implied_prevalence","behavior",11,"grinks",NA,NA,"fly into building windows",0.16
85,2273,"implied_prevalence","psychological",12,"mooks",NA,NA,"are afraid of loud noises",0.88
85,2584,"implied_prevalence","disease_other",13,"krivels",NA,NA,"carry malaria",0.29
85,1895,"implied_prevalence","psychological",14,"ollers",NA,NA,"are afraid of dogs",0.72
85,3321,"implied_prevalence","physical",15,"ludinos",NA,NA,"live to be five hundred years old",0.28
85,3903,"implied_prevalence","diet",16,"trufts",NA,NA,"drink alcohol left behind by tourists",0.4
85,2224,"implied_prevalence","behavior",17,"dorbs",NA,NA,"use tools",0.65
85,3456,"implied_prevalence","reproduction",18,"glippets",NA,NA,"give birth underwater",0.5
85,1713,"implied_prevalence","psychological",19,"frams",NA,NA,"are intelligent",0.74
85,2625,"implied_prevalence","reproduction",20,"wugs",NA,NA,"get erections",0.5
85,3128,"implied_prevalence","reproduction",21,"blins",NA,NA,"lay eggs in other birds&quotechar nests",0.5
85,3544,"implied_prevalence","physical",22,"fendles",NA,NA,"have intensely beautiful feathers",0.64
85,2656,"implied_prevalence","disease_self",23,"javs",NA,NA,"get cancer",0.24
85,5631,"implied_prevalence","habitat",24,"stups",NA,NA,"live in zoos",0.1
85,2367,"implied_prevalence","psychological",25,"luzaks",NA,NA,"experience emotions",0.82
85,1985,"implied_prevalence","diet",26,"sapers",NA,NA,"eat grass",0.8
85,1767,"implied_prevalence","physical",27,"plovs",NA,NA,"have four legs",1
85,1736,"implied_prevalence","disease_other",28,"reesles",NA,NA,"carry Lyme disease",0.28
85,2609,"implied_prevalence","reproduction",29,"crullets",NA,NA,"have dozens of sexual partners",0.57
85,2823,"implied_prevalence","physical",30,"lorches",NA,NA,"live to be twenty years old",0.7
85,2136,"implied_prevalence","psychological",31,"daiths",NA,NA,"know when earthquakes are about to happen",0.84
85,1848,"implied_prevalence","behavior",32,"elleps",NA,NA,"like to cuddle",0.61
85,1705,"implied_prevalence","diet",33,"moxes",NA,NA,"drink soda",0.23
85,2536,"implied_prevalence","disease_self",34,"taifels",NA,NA,"have strange genetic mutations",0.12
85,2631,"implied_prevalence","behavior",35,"dobles",NA,NA,"sleep during the day",0.89
85,439333,"explain_responses","diet",1,"trufts","Not all of them live near tourist areas",0.4,"drink alcohol left behind by tourists",0.4
85,12016,"explain_responses","habitat",2,"stups","Most would probably live in the wild",0.1,"live in zoos",0.1
85,34831,"explain_responses","diet",3,"moxes","Most of them probably do not have access to soda",0.23,"drink soda",0.23
85,15815,"explain_responses","disease_self",4,"javs","Cancer is probably something that not all of them get",0.24,"get cancer",0.24
85,9808,"explain_responses","disease_other",5,"reesles","Most of them probably are not carriers",0.28,"carry Lyme disease",0.28
86,14497,"implied_prevalence","reproduction",1,"blins",NA,NA,"lay eggs in other birds&quotechar nests",0.72
86,9032,"implied_prevalence","behavior",2,"cheebas",NA,NA,"ride the subway",0.2
86,5271,"implied_prevalence","disease_self",3,"javs",NA,NA,"have seizures",0.48
86,5136,"implied_prevalence","psychological",4,"glippets",NA,NA,"are afraid of loud noises",0.88
86,7113,"implied_prevalence","physical",5,"taifels",NA,NA,"live to be a hundred years old",0.91
86,8758,"implied_prevalence","reproduction",6,"ackles",NA,NA,"attract mates by secreting pheromones",1
86,3842,"implied_prevalence","disease_other",7,"wugs",NA,NA,"carry malaria",0.7
86,3973,"implied_prevalence","behavior",8,"reesles",NA,NA,"chase their tails",0.91
86,63306,"implied_prevalence","behavior_aggressive",9,"trufts",NA,NA,"carry out premeditated murder",0.67
86,4231,"implied_prevalence","reproduction",10,"morseths",NA,NA,"get erections",0.98
86,4078,"implied_prevalence","disease_self",11,"moxes",NA,NA,"lose their teeth",0.81
86,5761,"implied_prevalence","diet",12,"feps",NA,NA,"eat candy wrappers",0.88
86,5486,"implied_prevalence","behavior",13,"fendles",NA,NA,"play with bottlecaps",0.73
86,7674,"implied_prevalence","behavior_aggressive",14,"stups",NA,NA,"get in fights with other animals",0.84
86,3693,"implied_prevalence","disease_other",15,"grinks",NA,NA,"transmit HIV",0.85
86,6202,"implied_prevalence","behavior_aggressive",16,"crullets",NA,NA,"steal farmers&quotechar crops",0.91
86,3022,"implied_prevalence","diet",17,"frams",NA,NA,"eat garbage",0.9
86,3851,"implied_prevalence","behavior",18,"kweps",NA,NA,"sing beautiful songs",0.84
86,2776,"implied_prevalence","diet",19,"sapers",NA,NA,"cannibalize each other",0.93
86,3903,"implied_prevalence","diet",20,"plovs",NA,NA,"eat cannabis",0.77
86,4230,"implied_prevalence","behavior",21,"dunkels",NA,NA,"use tools",0.77
86,4329,"implied_prevalence","reproduction",22,"dorbs",NA,NA,"have dozens of sexual partners",0.94
86,2744,"implied_prevalence","diet",23,"mooks",NA,NA,"eat human food",0.97
86,3161,"implied_prevalence","behavior",24,"daiths",NA,NA,"fly into building windows",0.88
86,4142,"implied_prevalence","behavior",25,"luzaks",NA,NA,"do handstands to scare off predators",0.86
86,3387,"implied_prevalence","psychological",26,"zorbs",NA,NA,"know how to open doors",0.77
86,3350,"implied_prevalence","disease_self",27,"lorches",NA,NA,"get dandruff",0.77
86,23487,"implied_prevalence","diet",28,"ollers",NA,NA,"eat insects",0.97
86,3489,"implied_prevalence","physical",29,"thups",NA,NA,"have intensely beautiful feathers",0.84
86,3174,"implied_prevalence","physical",30,"kazzes",NA,NA,"have four legs",1
86,3711,"implied_prevalence","behavior",31,"dobles",NA,NA,"swim in shallow pools",0.84
86,3513,"implied_prevalence","psychological",32,"krivels",NA,NA,"have personalities",0.7
86,4687,"implied_prevalence","reproduction",33,"zoovs",NA,NA,"lay eggs without needing fertilization",1
86,2952,"implied_prevalence","diet",34,"ludinos",NA,NA,"drink soda",0.64
86,23247,"implied_prevalence","behavior_aggressive",35,"elleps",NA,NA,"pound their chests to display dominance",0.87
86,55236,"explain_responses","disease_self",1,"javs","Maybe not all are sick. ",0.48,"have seizures",0.5
