"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
73,175912,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 79, 100, 75, 78, 100, 73, 100, 74, u'?']",10,"There appeared to be a pattern with 2 animals not at 100% and then 1 at 100%.",10,"prior","strong_or_deterministic","psychological",0.84,"O"
74,127852,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 26, 77, 77, 23, 25, 31, 28, 78, 75, u'?']",10,"It seems to have a pattern of 1 or 2 lower amounts than 1 higher amount.",10,"prior","weak_or_strong","psychological",0.2,"K"
74,127852,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 26, 77, 77, 23, 25, 31, 28, 78, 75, u'?']",10,"It seems to have a pattern of 1 or 2 lower amounts than 1 higher amount.",10,"prior","weak_or_strong","psychological",0.77,"L"
74,127852,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 26, 77, 77, 23, 25, 31, 28, 78, 75, u'?']",10,"It seems to have a pattern of 1 or 2 lower amounts than 1 higher amount.",10,"prior","weak_or_strong","psychological",0.3,"M"
74,127852,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 26, 77, 77, 23, 25, 31, 28, 78, 75, u'?']",10,"It seems to have a pattern of 1 or 2 lower amounts than 1 higher amount.",10,"prior","weak_or_strong","psychological",0.2,"N"
74,127852,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 26, 77, 77, 23, 25, 31, 28, 78, 75, u'?']",10,"It seems to have a pattern of 1 or 2 lower amounts than 1 higher amount.",10,"prior","weak_or_strong","psychological",0.84,"O"
75,91934,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 76, 100, 74, 98, 70, 99, 92, 100, 72, u'?']",10,"most of the previous animals were at least 74% up to a few in the 90s and two at 100%",10,"prior","strong_or_deterministic","psychological",0.72,"K"
75,91934,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 76, 100, 74, 98, 70, 99, 92, 100, 72, u'?']",10,"most of the previous animals were at least 74% up to a few in the 90s and two at 100%",10,"prior","strong_or_deterministic","psychological",0.72,"L"
75,91934,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 76, 100, 74, 98, 70, 99, 92, 100, 72, u'?']",10,"most of the previous animals were at least 74% up to a few in the 90s and two at 100%",10,"prior","strong_or_deterministic","psychological",0.79,"M"
75,91934,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 76, 100, 74, 98, 70, 99, 92, 100, 72, u'?']",10,"most of the previous animals were at least 74% up to a few in the 90s and two at 100%",10,"prior","strong_or_deterministic","psychological",0.79,"N"
75,91934,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 76, 100, 74, 98, 70, 99, 92, 100, 72, u'?']",10,"most of the previous animals were at least 74% up to a few in the 90s and two at 100%",10,"prior","strong_or_deterministic","psychological",0.71,"O"
76,160330,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,"prior","weak_or_strong","psychological",0.74,"K"
76,160330,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,"prior","weak_or_strong","psychological",0.73,"L"
76,160330,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,"prior","weak_or_strong","psychological",0.13,"M"
76,160330,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,"prior","weak_or_strong","psychological",0.67,"N"
76,160330,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 74, 74, 25, 26, 24, 72, 26, 77, 22, u'?']",10,"The previous numbers were either 3/4 of the population, or 1/4 of the population approximately. So I would think those ratios would continue.",10,"prior","weak_or_strong","psychological",0.33,"O"
77,308374,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,"I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was. ",10,"prior","rare_strong","psychological",0.04,"K"
77,308374,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,"I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was. ",10,"prior","rare_strong","psychological",0.77,"L"
77,308374,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,"I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was. ",10,"prior","rare_strong","psychological",0.73,"M"
77,308374,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,"I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was. ",10,"prior","rare_strong","psychological",0.79,"N"
77,308374,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 75, 0, 0, 0, 1, 0, 78, 72, 79, u'?']",10,"I tried to remember the sequence of letters that had percentage results and close to what the result I recalled was. ",10,"prior","rare_strong","psychological",0.01,"O"
78,314850,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,"Honestly I just randomly guessed a pattern that I would find believable.",10,"prior","rare_deterministic","psychological",0.02,"K"
78,314850,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,"Honestly I just randomly guessed a pattern that I would find believable.",10,"prior","rare_deterministic","psychological",0.03,"L"
78,314850,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,"Honestly I just randomly guessed a pattern that I would find believable.",10,"prior","rare_deterministic","psychological",0.94,"M"
78,314850,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,"Honestly I just randomly guessed a pattern that I would find believable.",10,"prior","rare_deterministic","psychological",0.92,"N"
78,314850,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 0, 97, 96, 98, 0, 1, 1, 1, 98, u'?']",10,"Honestly I just randomly guessed a pattern that I would find believable.",10,"prior","rare_deterministic","psychological",0,"O"
79,348059,"prior_manipulation","know when earthquakes are about to happen",1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,"prior","half_or_deterministic","psychological",0.5,"K"
79,348059,"prior_manipulation","know when earthquakes are about to happen",1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,"prior","half_or_deterministic","psychological",1,"L"
79,348059,"prior_manipulation","know when earthquakes are about to happen",1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,"prior","half_or_deterministic","psychological",0.54,"M"
79,348059,"prior_manipulation","know when earthquakes are about to happen",1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,"prior","half_or_deterministic","psychological",1,"N"
79,348059,"prior_manipulation","know when earthquakes are about to happen",1,"[53, 100, 99, 100, 55, 100, 48, 49, 49, 100, u'?']",10,"It seems like every other animal could 100% predict when earthquakes were about to happen. I just copied the pattern of the first few animals, and the percentages that weren&quotechart 100% tended to be around 50%.",10,"prior","half_or_deterministic","psychological",0.99,"O"
80,132805,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,"There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.",10,"prior","rare_half","psychological",0.02,"K"
80,132805,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,"There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.",10,"prior","rare_half","psychological",0.08,"L"
80,132805,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,"There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.",10,"prior","rare_half","psychological",0.54,"M"
80,132805,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,"There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.",10,"prior","rare_half","psychological",0.31,"N"
80,132805,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 1, 49, 2, 0, 52, 0, 51, 48, 0, u'?']",10,"There seems to be a slight pattern in the ordering of the animals and the percentage of times they can predict earthquakes.",10,"prior","rare_half","psychological",0.2,"O"
81,81789,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,"It seemed like most animals are either 20-30% or 95-100%",10,"prior","weak_or_deterministic","psychological",0.23,"K"
81,81789,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,"It seemed like most animals are either 20-30% or 95-100%",10,"prior","weak_or_deterministic","psychological",0.25,"L"
81,81789,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,"It seemed like most animals are either 20-30% or 95-100%",10,"prior","weak_or_deterministic","psychological",0.98,"M"
81,81789,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,"It seemed like most animals are either 20-30% or 95-100%",10,"prior","weak_or_deterministic","psychological",0.99,"N"
81,81789,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 100, 23, 21, 98, 100, 27, 24, 95, 100, u'?']",10,"It seemed like most animals are either 20-30% or 95-100%",10,"prior","weak_or_deterministic","psychological",0.65,"O"
82,217733,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 73, 0, 0, 79, 2, 2, 77, 2, 75, u'?']",10,"Those that ""know"", seem to know about 75%ish of the time.  Those that dont, ""know"" < 5% of the time.  In general, less species ""know"" than those that ""don&quotechart know""",10,"prior","rare_strong","psychological",0.08,"K"
82,217733,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 73, 0, 0, 79, 2, 2, 77, 2, 75, u'?']",10,"Those that ""know"", seem to know about 75%ish of the time.  Those that dont, ""know"" < 5% of the time.  In general, less species ""know"" than those that ""don&quotechart know""",10,"prior","rare_strong","psychological",0.71,"L"
82,217733,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 73, 0, 0, 79, 2, 2, 77, 2, 75, u'?']",10,"Those that ""know"", seem to know about 75%ish of the time.  Those that dont, ""know"" < 5% of the time.  In general, less species ""know"" than those that ""don&quotechart know""",10,"prior","rare_strong","psychological",0.72,"M"
82,217733,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 73, 0, 0, 79, 2, 2, 77, 2, 75, u'?']",10,"Those that ""know"", seem to know about 75%ish of the time.  Those that dont, ""know"" < 5% of the time.  In general, less species ""know"" than those that ""don&quotechart know""",10,"prior","rare_strong","psychological",0.01,"N"
82,217733,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 73, 0, 0, 79, 2, 2, 77, 2, 75, u'?']",10,"Those that ""know"", seem to know about 75%ish of the time.  Those that dont, ""know"" < 5% of the time.  In general, less species ""know"" than those that ""don&quotechart know""",10,"prior","rare_strong","psychological",0,"O"
83,97806,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,"I saw a pattern where some animals were over 95% and others around 50%",10,"prior","half_or_deterministic","psychological",0.64,"K"
83,97806,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,"I saw a pattern where some animals were over 95% and others around 50%",10,"prior","half_or_deterministic","psychological",0.96,"L"
83,97806,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,"I saw a pattern where some animals were over 95% and others around 50%",10,"prior","half_or_deterministic","psychological",0.68,"M"
83,97806,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,"I saw a pattern where some animals were over 95% and others around 50%",10,"prior","half_or_deterministic","psychological",0.98,"N"
83,97806,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 53, 49, 100, 53, 97, 100, 56, 54, u'?']",10,"I saw a pattern where some animals were over 95% and others around 50%",10,"prior","half_or_deterministic","psychological",0.91,"O"
84,86012,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,"It seems like few animals know more than half the time when earthquakes will happen.",10,"prior","uniform","psychological",0.3,"K"
84,86012,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,"It seems like few animals know more than half the time when earthquakes will happen.",10,"prior","uniform","psychological",0.63,"L"
84,86012,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,"It seems like few animals know more than half the time when earthquakes will happen.",10,"prior","uniform","psychological",0.19,"M"
84,86012,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,"It seems like few animals know more than half the time when earthquakes will happen.",10,"prior","uniform","psychological",0.75,"N"
84,86012,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 70, 100, 0, 95, 20, 45, 80, 5, 30, u'?']",10,"It seems like few animals know more than half the time when earthquakes will happen.",10,"prior","uniform","psychological",0.08,"O"
85,71317,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,"Tried to predict pattern.",10,"prior","rare_deterministic","psychological",1,"K"
85,71317,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,"Tried to predict pattern.",10,"prior","rare_deterministic","psychological",0,"L"
85,71317,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,"Tried to predict pattern.",10,"prior","rare_deterministic","psychological",0,"M"
85,71317,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,"Tried to predict pattern.",10,"prior","rare_deterministic","psychological",0,"N"
85,71317,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 0, 100, 0, 0, 0, 0, 100, 100, u'?']",10,"Tried to predict pattern.",10,"prior","rare_deterministic","psychological",1,"O"
86,86042,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,"prior","weak_or_deterministic","psychological",0.23,"K"
86,86042,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,"prior","weak_or_deterministic","psychological",0.22,"L"
86,86042,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,"prior","weak_or_deterministic","psychological",0.87,"M"
86,86042,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,"prior","weak_or_deterministic","psychological",0.19,"N"
86,86042,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 26, 97, 23, 100, 26, 24, 21, 100, 100, u'?']",10,"It seemed to be either ~25%, 100%, or high 90s",10,"prior","weak_or_deterministic","psychological",1,"O"
87,286046,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,"Similar spread in results to the last 10 animals",10,"prior","rare_deterministic","psychological",0.04,"K"
87,286046,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,"Similar spread in results to the last 10 animals",10,"prior","rare_deterministic","psychological",0.51,"L"
87,286046,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,"Similar spread in results to the last 10 animals",10,"prior","rare_deterministic","psychological",0.49,"M"
87,286046,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,"Similar spread in results to the last 10 animals",10,"prior","rare_deterministic","psychological",0.49,"N"
87,286046,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 0, 0, 0, 98, 100, 99, 99, 100, 0, u'?']",10,"Similar spread in results to the last 10 animals",10,"prior","rare_deterministic","psychological",0.02,"O"
88,235482,"prior_manipulation","know when earthquakes are about to happen",1,"[47, 1, 53, 0, 1, 0, 0, 48, 48, 48, u'?']",10,"The animals seem to have the abilities in clusters.",10,"prior","rare_half","psychological",0.44,"K"
88,235482,"prior_manipulation","know when earthquakes are about to happen",1,"[47, 1, 53, 0, 1, 0, 0, 48, 48, 48, u'?']",10,"The animals seem to have the abilities in clusters.",10,"prior","rare_half","psychological",0,"L"
88,235482,"prior_manipulation","know when earthquakes are about to happen",1,"[47, 1, 53, 0, 1, 0, 0, 48, 48, 48, u'?']",10,"The animals seem to have the abilities in clusters.",10,"prior","rare_half","psychological",0.01,"M"
88,235482,"prior_manipulation","know when earthquakes are about to happen",1,"[47, 1, 53, 0, 1, 0, 0, 48, 48, 48, u'?']",10,"The animals seem to have the abilities in clusters.",10,"prior","rare_half","psychological",0.02,"N"
88,235482,"prior_manipulation","know when earthquakes are about to happen",1,"[47, 1, 53, 0, 1, 0, 0, 48, 48, 48, u'?']",10,"The animals seem to have the abilities in clusters.",10,"prior","rare_half","psychological",0.45,"O"
89,102994,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,"prior","rare_strong","psychological",0.04,"K"
89,102994,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,"prior","rare_strong","psychological",0.79,"L"
89,102994,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,"prior","rare_strong","psychological",0.05,"M"
89,102994,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,"prior","rare_strong","psychological",0.79,"N"
89,102994,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 73, 1, 77, 2, 70, 1, 74, 0, 73, u'?']",10,"because with every other animal, many can detect when an earthquake can happen",10,"prior","rare_strong","psychological",0.05,"O"
90,56807,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,"seems like it decreased every letter",10,"prior","weak_or_strong","psychological",0.58,"K"
90,56807,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,"seems like it decreased every letter",10,"prior","weak_or_strong","psychological",0.36,"L"
90,56807,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,"seems like it decreased every letter",10,"prior","weak_or_strong","psychological",0.41,"M"
90,56807,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,"seems like it decreased every letter",10,"prior","weak_or_strong","psychological",0.31,"N"
90,56807,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 23, 72, 72, 76, 26, 22, 22, 26, 80, u'?']",10,"seems like it decreased every letter",10,"prior","weak_or_strong","psychological",0.65,"O"
91,69304,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,"It&quotechars anyone&quotechars guess",10,"prior","uniform","psychological",0.14,"K"
91,69304,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,"It&quotechars anyone&quotechars guess",10,"prior","uniform","psychological",0.25,"L"
91,69304,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,"It&quotechars anyone&quotechars guess",10,"prior","uniform","psychological",0.43,"M"
91,69304,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,"It&quotechars anyone&quotechars guess",10,"prior","uniform","psychological",0.3,"N"
91,69304,"prior_manipulation","know when earthquakes are about to happen",1,"[80, 45, 5, 20, 0, 95, 55, 30, 70, 100, u'?']",10,"It&quotechars anyone&quotechars guess",10,"prior","uniform","psychological",0.62,"O"
92,172579,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,"I used the average rating from the previous species and applied it to this new set. ",10,"prior","weak_or_half","psychological",0.48,"K"
92,172579,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,"I used the average rating from the previous species and applied it to this new set. ",10,"prior","weak_or_half","psychological",0.25,"L"
92,172579,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,"I used the average rating from the previous species and applied it to this new set. ",10,"prior","weak_or_half","psychological",0.47,"M"
92,172579,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,"I used the average rating from the previous species and applied it to this new set. ",10,"prior","weak_or_half","psychological",0.24,"N"
92,172579,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 50, 26, 23, 53, 24, 52, 23, 20, 50, u'?']",10,"I used the average rating from the previous species and applied it to this new set. ",10,"prior","weak_or_half","psychological",0.28,"O"
93,112804,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,"The percentage seemed to go up and then down over time as the alphabets of animals progressed.",10,"prior","uniform","psychological",0.79,"K"
93,112804,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,"The percentage seemed to go up and then down over time as the alphabets of animals progressed.",10,"prior","uniform","psychological",0.58,"L"
93,112804,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,"The percentage seemed to go up and then down over time as the alphabets of animals progressed.",10,"prior","uniform","psychological",0.37,"M"
93,112804,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,"The percentage seemed to go up and then down over time as the alphabets of animals progressed.",10,"prior","uniform","psychological",0.17,"N"
93,112804,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 20, 45, 95, 0, 5, 100, 30, 55, 80, u'?']",10,"The percentage seemed to go up and then down over time as the alphabets of animals progressed.",10,"prior","uniform","psychological",0.38,"O"
94,261518,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,"Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend. ",10,"prior","rare_deterministic","psychological",0.99,"K"
94,261518,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,"Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend. ",10,"prior","rare_deterministic","psychological",0.01,"L"
94,261518,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,"Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend. ",10,"prior","rare_deterministic","psychological",0.99,"M"
94,261518,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,"Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend. ",10,"prior","rare_deterministic","psychological",0.01,"N"
94,261518,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 100, 1, 0, 100, 98, 99, 100, 1, 1, u'?']",10,"Approximately half of the first group had the ability in 98%+  of the sampled animals.  So I continued the trend. ",10,"prior","rare_deterministic","psychological",0.96,"O"
95,194470,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,"It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.",10,"prior","weak_or_strong","psychological",0.15,"K"
95,194470,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,"It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.",10,"prior","weak_or_strong","psychological",0.11,"L"
95,194470,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,"It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.",10,"prior","weak_or_strong","psychological",0.15,"M"
95,194470,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,"It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.",10,"prior","weak_or_strong","psychological",0.13,"N"
95,194470,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 79, 74, 76, 24, 23, 26, 27, 24, 74, u'?']",10,"It seems the animals observed in the latter part of observation roughly were in the 20-25% category of knowing when earthquakes are about to happen.",10,"prior","weak_or_strong","psychological",0.11,"O"
96,107711,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,"prior","rare_weak","psychological",0.07,"K"
96,107711,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,"prior","rare_weak","psychological",0.15,"L"
